robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
ur5e,cr_ik_minimal,trac_task_5ms,acceleration_rms,40,0.9483389151232806,"[0.39865287188910553,1.47704207121954]",1.0929658595336353,"[1.0340617675141175,1.1745032108633704]"
ur5e,cr_ik_minimal,trac_task_5ms,accepted_near_tolerance_rate,40,0.0019444444444444444,"[0.0008888888888888889,0.003166666666666666]",4.888888888888888,"[1.9999999999999996,39.99999999999999]"
ur5e,cr_ik_minimal,trac_task_20ms,completion,40,-0.016666666666666666,"[-0.075,0.025]",0.9827586206896552,"[0.9230769230769231,1.0256410256410255]"
ur5e,cr_ik_minimal,trac_task_20ms,deadline_completion,40,-0.024999999999999998,"[-0.09187499999999996,0.03333333333333334]",0.9734513274336283,"[0.8991596638655462,1.037037037037037]"
ur5e,cr_ik_minimal,trac_task_20ms,total_latency_ns,40,87692200.50833333,"[55674620.87291667,127878804.55270831]",2.881504122247002,"[1.793303930301163,5.257877673817317]"
ur5e,cr_ik_minimal,trac_task_20ms,frame_success,40,-0.017777777777777778,"[-0.0595,0.006166666666666665]",0.9821109123434704,"[0.9402510460251046,1.0062049304041591]"
ur5e,cr_ik_minimal,trac_task_20ms,acceleration_rms,40,1.092258085494107,"[0.5513296333000743,1.6159091158094285]",1.1086065530148372,"[1.0494685161995796,1.1886975230102883]"
ur5e,cr_ik_minimal,trac_task_20ms,accepted_near_tolerance_rate,40,0.0019999999999999996,"[0.0009430555555555558,0.003277777777777778]",5.499999999999999,"[2.133333333333333,39.0]"
ur5e,cr_ik_minimal,pink_qp,completion,40,0.0,"[-0.1,0.1]",1.0,"[0.9,1.1142857142857143]"
ur5e,cr_ik_minimal,pink_qp,deadline_completion,40,-0.03333333333333334,"[-0.13333333333333336,0.07499999999999998]",0.9649122807017543,"[0.8632478632478632,1.0833333333333333]"
ur5e,cr_ik_minimal,pink_qp,total_latency_ns,40,36028837.20833333,"[13553953.023125002,71859492.36666667]",1.3666278748101814,"[1.1377162475675926,1.733102609404443]"
ur5e,cr_ik_minimal,pink_qp,frame_success,40,-0.011666666666666664,"[-0.059504166666666664,0.02483333333333334]",0.9881876476544043,"[0.939518195797027,1.025465732353444]"
ur5e,cr_ik_minimal,pink_qp,acceleration_rms,40,-0.9563708592139207,"[-2.432135956871949,0.42378820948103363]",0.9209979570682744,"[0.8298444863415586,1.043245399578459]"
ur5e,cr_ik_minimal,pink_qp,accepted_near_tolerance_rate,40,0.002277777777777778,"[0.0012222222222222222,0.0035000000000000005]",14.666666666666664,"[4.0,21.0]"
ur5e,cr_ik_minimal,cr_ik,completion,40,-0.016666666666666666,"[-0.075,0.025]",0.9827586206896552,"[0.9230769230769231,1.0256410256410255]"
ur5e,cr_ik_minimal,cr_ik,deadline_completion,40,-0.016666666666666666,"[-0.08333333333333334,0.04166666666666667]",0.9821428571428572,"[0.9122807017543859,1.0446428571428572]"
ur5e,cr_ik_minimal,cr_ik,total_latency_ns,40,-666527786.7916667,"[-686657533.2418749,-636842985.0591666]",0.16770116082287678,"[0.1403597589198342,0.21034059638798805]"
ur5e,cr_ik_minimal,cr_ik,frame_success,40,-0.0020555555555555544,"[-0.012499999999999997,0.006500000000000001]",0.9978983243396763,"[0.9875,1.006814607723222]"
ur5e,cr_ik_minimal,cr_ik,acceleration_rms,40,2.57833823879578,"[0.6552533844196197,4.618982956143234]",1.3008233416677648,"[1.072749596554547,1.5710369280800245]"
ur5e,cr_ik_minimal,cr_ik,accepted_near_tolerance_rate,40,-0.014024369266055044,"[-0.022114756944444446,-0.006165887009429151]",0.14842868997212705,"[0.07725040266391733,0.3008142784066528]"
ur5e,cr_ik_minimal,cr_ik,optimization_call_rate,40,-0.5347222222222221,"[-0.6049444444444444,-0.4683319444444445]",0.4642061901580939,"[0.39426732094033096,0.530732091093502]"
ur5e,cr_ik_minimal,cr_ik,intervention_normalized_mean,40,-0.14985089655712408,"[-0.1874467664033581,-0.11763844675621368]",0.004970133186011002,"[0.0029430248321340906,0.007721359356172347]"
ur5e,cr_ik_minimal,cr_ik,unchanged_given_legal_backup,40,0.9131058315992078,"[0.8911152589710993,0.9327113009906176]",15.2824177064956,"[11.35825629977626,21.965489240600952]"
ur5e,cr_ik_minimal,two_step_predictive,completion,40,-0.05,"[-0.125,0.0]",0.95,"[0.875,1.0]"
ur5e,cr_ik_minimal,two_step_predictive,deadline_completion,40,-0.04166666666666667,"[-0.125,0.03333333333333334]",0.9565217391304348,"[0.8706896551724136,1.0357142857142858]"
ur5e,cr_ik_minimal,two_step_predictive,total_latency_ns,40,-410900422.31666666,"[-433796545.3025,-374563786.4997916]",0.2463310144962973,"[0.20536177215847712,0.31173564346385507]"
ur5e,cr_ik_minimal,two_step_predictive,frame_success,40,-0.024,"[-0.06783333333333333,0.0]",0.976,"[0.9321666666666667,1.0]"
ur5e,cr_ik_minimal,two_step_predictive,acceleration_rms,40,5.7961992045327815,"[3.98333468239691,7.754349988753081]",2.0827789447415417,"[1.7141910805446483,2.522956548142748]"
