robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
ur5e,trac_task_20ms,TRAC-IK task 20 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.1517725,0.20869885000000002,0.28030089,238.41231699999997,23.841231699999998,23.8102735,24.1292874,0.0,0.0,0.0004708732351521446,0.0008081013143989261,0.0006366080369993418,0.006545367238484956,0.9999999999999976,12.523757828354853,0.2504751565670971,150.0,0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.1514805,0.23459100000000002,1.094641730000001,287.40485733333327,28.740485733333326,23.963526833333333,47.73005239999999,0.0,0.0,0.0004560595024107529,0.0009704648435755359,0.001749289519837802,0.00846411336017271,1.0,11.680827291596712,0.23361654583193425,150.0,0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9833333333333333,0.9833333333333333,0.1521365,0.22479775000000013,20.21795433,749.6929180000001,74.96929180000001,24.144488833333334,303.5947645999995,0.0,0.0,0.00038947797697905234,0.0008946530105138959,0.0011545008119962616,0.0074767714557664195,1.0,9.818120533762539,0.19636241067525073,147.5,0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.15177,0.20821785000000004,0.28048460000000025,238.59256666666667,23.859256666666667,23.893596666666667,24.108054799999998,0.0,0.0,0.00016219796355687794,0.0009352653674899542,0.0001768674083758784,0.007076138452527447,0.9999999999999998,7.371964351571279,0.14743928703142556,150.0,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.151839,0.2084133,0.27888936,238.546097,23.8546097,23.926750833333333,24.18516801666667,0.0,0.0,0.0004710058879504166,0.000916891880049024,0.0006373570681774171,0.006545367238484956,0.9999999999999976,12.576590924575482,0.25153181849150974,150.0,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.1523535,0.2203466,0.43744533,252.53467966666665,25.253467966666665,24.110675666666666,29.743088483333327,0.0,0.0,0.0002137307814545203,0.000982709281261143,0.000724720045360017,0.008083592419269906,0.9999999999999998,10.874151130790889,0.21748302261581776,150.0,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,8,9]",0.8666666666666666,0.983111111111111,0.9828888888888888,0.1524215,0.22949795000000006,5.19282313,388.98602766666664,38.89860276666666,24.161135833333333,101.47456749999989,0.0,0.0,0.00041452813226848105,0.0009229029864301125,0.00117957169555234,0.007452526805714625,1.0,9.726054877519905,0.1945210975503981,147.46666666666667,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.15178,0.20347860000000006,0.2741742900000003,238.14137433333332,23.814137433333332,23.823644333333334,24.055664683333333,0.0,0.0,0.00016153674559892507,0.0009352653674899542,0.00017627210960203504,0.007076138452527447,0.9999999999999998,7.705325170917849,0.15410650341835694,150.0,0
ur5e,two_step_predictive,Two-step predictive,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,3.5215005,3.65080325,3.8092059900000006,5247.902837,524.7902836999999,525.6186984999999,528.0674842,0.0024444444444444444,0.9975555555555555,7.605867251211995e-05,0.0008534627865185628,0.0012279908626430835,0.006429321200017256,0.8727628210324626,7.556669663409272,0.15113339326818545,150.0,0
ur5e,two_step_predictive,Two-step predictive,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,3.535839,3.8306458500000002,4.306470530000002,5321.155647999999,532.1155647999999,534.1149678333334,544.3481069333334,0.004,0.9960000000000002,0.00022093814258874144,0.0007250213760216002,0.0029909216232110437,0.006678615854029672,0.764127403133186,6.1790199955037135,0.12358039991007425,150.0,0
ur5e,two_step_predictive,Two-step predictive,near_singular,10,3,"[9,10,10]",9.666666666666666,0.9666666666666666,"[8,10,10]",0.9333333333333333,0.9997777777777778,0.9995555555555555,3.5039905,3.79308805,4.4320271500000015,5270.987819999999,527.0987819999999,523.6925811666666,550.7171106333334,0.006000000000000001,0.9940000000000001,0.00035711508660436655,0.0007902638059938134,0.0013616265272382157,0.007000192966169384,0.9148880946335893,3.834729432340844,0.07669458864681689,148.13333333333333,0
ur5e,two_step_predictive,Two-step predictive,smooth,10,3,"[10,10,10]",10.0,1.0,"[9,10,10]",0.9666666666666666,1.0,0.9997777777777778,3.522709,3.7477131,3.9049356700000004,5269.689931,526.9689931,525.0506678333334,538.8806104666667,0.004,0.9960000000000001,0.0002803984199672722,0.000931528465595098,0.0016892686716663621,0.0072393667393397705,0.7923159156466107,4.02017161746787,0.08040343234935743,150.0,0
ur5e,two_step_sigma,Two-step sigma-min,high_curvature,10,3,"[9,8,8]",8.333333333333334,0.8333333333333334,"[8,8,8]",0.8,0.9322222222222223,0.932,5.3686905,6.3776665999999995,6.43527936,8199.894854,819.9894854,809.5187565,876.5104416666666,0.07377777777777776,0.9262222222222223,0.00035687028616405617,0.0008481199324535156,0.002699669193762063,0.007035563062009766,0.9999999999967868,11.441186869888018,0.22882373739776038,139.43333333333334,0
ur5e,two_step_sigma,Two-step sigma-min,joint_limit_return,10,3,"[10,9,9]",9.333333333333334,0.9333333333333333,"[10,9,9]",0.9333333333333333,0.9760000000000001,0.9760000000000001,5.418809,6.087191200000002,10.3117598,8292.438200333334,829.2438200333333,820.4020355,886.86042005,0.03288888888888889,0.967111111111111,0.0006240981386057677,0.000898907372048799,0.0034734619575884397,0.008726329003549025,0.999999999982901,9.547639496198686,0.1909527899239737,146.4,0
ur5e,two_step_sigma,Two-step sigma-min,near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,9,8]",0.8666666666666666,0.983111111111111,0.9828888888888888,5.521057,5.831724400000001,6.42301061,8260.407623333334,826.0407623333334,829.3255803333333,849.8079984833333,0.03755555555555555,0.9624444444444443,0.0005771937092150942,0.0008819231550638657,0.004225384272892938,0.006981064568320588,1.0,11.926117428389738,0.23852234856779475,147.46666666666667,0
ur5e,two_step_sigma,Two-step sigma-min,smooth,10,3,"[8,8,8]",8.0,0.8,"[8,8,8]",0.8,0.8953333333333333,0.8951111111111111,5.5285325,6.398309650000001,6.441597140000001,8414.695328000002,841.4695328000001,823.6027001666666,913.80700665,0.10800000000000001,0.892,0.0004858024523482723,0.000865722264983073,0.003364108069616009,0.0049108962674340945,0.9999999997700507,10.286969289960192,0.2057393857992039,134.3,0
