input_id,robot,method,repeat,q,accepted,internal_status,internal_ok,native_status,iterations,evaluations,verification_calls,box_qp_updates,backtracking_evaluations,task_excess_objective,internal_radius,finite,joint_limit_ok,velocity_ok,position_error,orientation_error,verification_reasons,failure_kind,velocity_utilization,total_latency_ns,accepted_within_20ms
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_isotropic,2,"[-0.3916361308666924,-0.014246489625438327,-1.3890438875592057,-1.6126971006018247,0.4810949964205539,2.1137127474224595,1.457116372611666]",False,iteration_limit,False,,30,116,117,32,86,0.02624416464946713,0.999999,True,True,True,0.0011867393573069369,0.009884896209439772,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,17302316,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_isotropic,0,"[-0.3916361308666924,-0.014246489625438327,-1.3890438875592057,-1.6126971006018247,0.4810949964205539,2.1137127474224595,1.457116372611666]",False,iteration_limit,False,,30,116,117,32,86,0.02624416464946713,0.999999,True,True,True,0.0011867393573069369,0.009884896209439772,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,17445919,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,single_gn_k1,0,"[-0.39133749873986134,-0.015071474495616842,-1.3890438875592057,-1.6125676508272195,0.4810949964205539,2.1120270656260876,1.4570620592028214]",False,stationary,False,,15,100,,17,,,,True,True,True,0.0013321462502991024,0.008051598942527691,"[""position_tolerance""]",position_tolerance,0.9999999999990005,3906668,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,point_loop_control,1,"[-0.3913371150782358,-0.015071695026356479,-1.3890438875592057,-1.61256809257734,0.4810949964205539,2.1120288363831956,1.457065399657552]",False,stationary,False,,18,110,111,20,92,0.05513567130129088,0.999999,True,True,True,0.001332070291445951,0.00805255510770252,"[""position_tolerance""]",position_tolerance,0.9999999999990005,15239952,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,single_gn_k0,2,"[-0.3913371128272317,-0.015071697957276402,-1.3890438875592057,-1.6125680947968792,0.4810949964205539,2.1120288423220455,1.457065399381021]",False,stationary,False,,15,100,,17,,,,True,True,True,0.00133207017650075,0.008052556555738333,"[""position_tolerance""]",position_tolerance,0.9999999999990005,3855455,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_isotropic,1,"[-0.3916361308666924,-0.014246489625438327,-1.3890438875592057,-1.6126971006018247,0.4810949964205539,2.1137127474224595,1.457116372611666]",False,iteration_limit,False,,30,116,117,32,86,0.02624416464946713,0.999999,True,True,True,0.0011867393573069369,0.009884896209439772,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,17305921,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,single_gn_k0,0,"[-0.3913371128272317,-0.015071697957276402,-1.3890438875592057,-1.6125680947968792,0.4810949964205539,2.1120288423220455,1.457065399381021]",False,stationary,False,,15,100,,17,,,,True,True,True,0.00133207017650075,0.008052556555738333,"[""position_tolerance""]",position_tolerance,0.9999999999990005,3818891,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_lbfgsb,1,"[-0.3919254435607899,-0.013881331077110613,-1.3890438875592057,-1.6124066931599048,0.4810949964205539,2.1131512997224027,1.456112367024505]",False,optimizer_stop,False,"{""code"":1,""success"":false,""message"":""STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT""}",30,37,38,0,0,0.027407183255689187,0.999999,True,True,True,0.001188232735672832,0.009941568085177547,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,6707009,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_lbfgsb,0,"[-0.3919254435607899,-0.013881331077110613,-1.3890438875592057,-1.6124066931599048,0.4810949964205539,2.1131512997224027,1.456112367024505]",False,optimizer_stop,False,"{""code"":1,""success"":false,""message"":""STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT""}",30,37,38,0,0,0.027407183255689187,0.999999,True,True,True,0.001188232735672832,0.009941568085177547,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,6511324,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,single_gn_k0,1,"[-0.3913371128272317,-0.015071697957276402,-1.3890438875592057,-1.6125680947968792,0.4810949964205539,2.1120288423220455,1.457065399381021]",False,stationary,False,,15,100,,17,,,,True,True,True,0.00133207017650075,0.008052556555738333,"[""position_tolerance""]",position_tolerance,0.9999999999990005,3864117,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_gn,0,"[-0.3916328780261972,-0.014255722453016241,-1.3890438875592057,-1.6126954519417758,0.4810949964205539,2.113692972831919,1.457115808394021]",False,stationary,False,,22,119,120,24,97,0.026239829500447252,0.999999,True,True,True,0.0011884136290399414,0.009863769655008696,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,18475600,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,single_gn_k1,2,"[-0.39133749873986134,-0.015071474495616842,-1.3890438875592057,-1.6125676508272195,0.4810949964205539,2.1120270656260876,1.4570620592028214]",False,stationary,False,,15,100,,17,,,,True,True,True,0.0013321462502991024,0.008051598942527691,"[""position_tolerance""]",position_tolerance,0.9999999999990005,3785590,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_lbfgsb,2,"[-0.3919254435607899,-0.013881331077110613,-1.3890438875592057,-1.6124066931599048,0.4810949964205539,2.1131512997224027,1.456112367024505]",False,optimizer_stop,False,"{""code"":1,""success"":false,""message"":""STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT""}",30,37,38,0,0,0.027407183255689187,0.999999,True,True,True,0.001188232735672832,0.009941568085177547,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,6584596,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,point_loop_control,0,"[-0.3913371150782358,-0.015071695026356479,-1.3890438875592057,-1.61256809257734,0.4810949964205539,2.1120288363831956,1.457065399657552]",False,stationary,False,,18,110,111,20,92,0.05513567130129088,0.999999,True,True,True,0.001332070291445951,0.00805255510770252,"[""position_tolerance""]",position_tolerance,0.9999999999990005,15138403,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_gn,1,"[-0.3916328780261972,-0.014255722453016241,-1.3890438875592057,-1.6126954519417758,0.4810949964205539,2.113692972831919,1.457115808394021]",False,stationary,False,,22,119,120,24,97,0.026239829500447252,0.999999,True,True,True,0.0011884136290399414,0.009863769655008696,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,18340393,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,point_loop_control,2,"[-0.3913371150782358,-0.015071695026356479,-1.3890438875592057,-1.61256809257734,0.4810949964205539,2.1120288363831956,1.457065399657552]",False,stationary,False,,18,110,111,20,92,0.05513567130129088,0.999999,True,True,True,0.001332070291445951,0.00805255510770252,"[""position_tolerance""]",position_tolerance,0.9999999999990005,15015694,False
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,single_gn_k1,1,"[-0.39133749873986134,-0.015071474495616842,-1.3890438875592057,-1.6125676508272195,0.4810949964205539,2.1120270656260876,1.4570620592028214]",False,stationary,False,,15,100,,17,,,,True,True,True,0.0013321462502991024,0.008051598942527691,"[""position_tolerance""]",position_tolerance,0.9999999999990005,3878145,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_isotropic,0,"[-0.14676200288877456,-0.00010988957407431863,0.9713634673623373,-1.8679129293459236,-0.9275751184418269,2.114669569548289,2.897299999999]",True,task_admissible,True,,2,7,8,3,5,0.0,0.999999,True,True,True,0.0007824812230678241,0.00790053334342777,[],accepted,0.33738570407714225,1285306,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,point_loop_control,0,"[-0.10740589937324335,0.0004474200988362993,0.9328114771034318,-1.8682867551417586,-0.9278701314021282,2.1142850602140766,2.897299999999]",False,stationary,False,,19,97,98,21,78,0.0004154192055066262,0.999999,True,True,True,0.0002771557585421653,0.008978176721664522,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,13474585,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k1,0,"[-0.10740589937324335,0.00044827350492884576,0.9328121853468775,-1.868285444389849,-0.9278682291802488,2.1142819782458173,2.897299999999]",False,stationary,False,,17,104,,19,,,,True,True,True,0.00027719655656823817,0.008978081352414909,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,4045761,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k0,0,"[-0.10740589937324335,0.0004474193266212653,0.9328114764199597,-1.868286756056372,-0.9278701315674469,2.1142850624876988,2.897299999999]",False,stationary,False,,18,106,,20,,,,True,True,True,0.0002771557882504864,0.008978176651823794,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,4187478,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k1,1,"[-0.10740589937324335,0.00044827350492884576,0.9328121853468775,-1.868285444389849,-0.9278682291802488,2.1142819782458173,2.897299999999]",False,stationary,False,,17,104,,19,,,,True,True,True,0.00027719655656823817,0.008978081352414909,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,4033066,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_isotropic,1,"[-0.14676200288877456,-0.00010988957407431863,0.9713634673623373,-1.8679129293459236,-0.9275751184418269,2.114669569548289,2.897299999999]",True,task_admissible,True,,2,7,8,3,5,0.0,0.999999,True,True,True,0.0007824812230678241,0.00790053334342777,[],accepted,0.33738570407714225,1218013,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k1,2,"[-0.10740589937324335,0.00044827350492884576,0.9328121853468775,-1.868285444389849,-0.9278682291802488,2.1142819782458173,2.897299999999]",False,stationary,False,,17,104,,19,,,,True,True,True,0.00027719655656823817,0.008978081352414909,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,4024577,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,point_loop_control,2,"[-0.10740589937324335,0.0004474200988362993,0.9328114771034318,-1.8682867551417586,-0.9278701314021282,2.1142850602140766,2.897299999999]",False,stationary,False,,19,97,98,21,78,0.0004154192055066262,0.999999,True,True,True,0.0002771557585421653,0.008978176721664522,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,13390645,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_lbfgsb,0,"[-0.14576245869313456,-0.005179976897963454,0.9678089011536685,-1.8734835474827207,-0.9246073286356359,2.1223611636605155,2.897299999999]",True,task_admissible,True,,0,19,20,0,0,3.6886338923163027e-16,0.999999,True,True,True,0.0009921995227297913,0.00872663777037928,[],accepted,0.22571744539818597,3505901,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,point_loop_control,1,"[-0.10740589937324335,0.0004474200988362993,0.9328114771034318,-1.8682867551417586,-0.9278701314021282,2.1142850602140766,2.897299999999]",False,stationary,False,,19,97,98,21,78,0.0004154192055066262,0.999999,True,True,True,0.0002771557585421653,0.008978176721664522,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,13467083,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_gn,1,"[-0.14697282024355865,-0.0016361356139399383,0.9697936359434862,-1.8699714290357716,-0.9233361484164312,2.117183928056956,2.897299999999]",True,task_admissible,True,,5,10,11,6,5,1.2910701252695573e-13,0.999999,True,True,True,0.0009999990789258454,0.008726641913962718,[],accepted,0.28931001557490743,1863281,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_lbfgsb,1,"[-0.14576245869313456,-0.005179976897963454,0.9678089011536685,-1.8734835474827207,-0.9246073286356359,2.1223611636605155,2.897299999999]",True,task_admissible,True,,0,19,20,0,0,3.6886338923163027e-16,0.999999,True,True,True,0.0009921995227297913,0.00872663777037928,[],accepted,0.22571744539818597,3472051,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k0,1,"[-0.10740589937324335,0.0004474193266212653,0.9328114764199597,-1.868286756056372,-0.9278701315674469,2.1142850624876988,2.897299999999]",False,stationary,False,,18,106,,20,,,,True,True,True,0.0002771557882504864,0.008978176651823794,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,4252753,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_gn,0,"[-0.14697282024355865,-0.0016361356139399383,0.9697936359434862,-1.8699714290357716,-0.9233361484164312,2.117183928056956,2.897299999999]",True,task_admissible,True,,5,10,11,6,5,1.2910701252695573e-13,0.999999,True,True,True,0.0009999990789258454,0.008726641913962718,[],accepted,0.28931001557490743,1899413,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_gn,2,"[-0.14697282024355865,-0.0016361356139399383,0.9697936359434862,-1.8699714290357716,-0.9233361484164312,2.117183928056956,2.897299999999]",True,task_admissible,True,,5,10,11,6,5,1.2910701252695573e-13,0.999999,True,True,True,0.0009999990789258454,0.008726641913962718,[],accepted,0.28931001557490743,1857884,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_isotropic,2,"[-0.14676200288877456,-0.00010988957407431863,0.9713634673623373,-1.8679129293459236,-0.9275751184418269,2.114669569548289,2.897299999999]",True,task_admissible,True,,2,7,8,3,5,0.0,0.999999,True,True,True,0.0007824812230678241,0.00790053334342777,[],accepted,0.33738570407714225,1202149,True
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k0,2,"[-0.10740589937324335,0.0004474193266212653,0.9328114764199597,-1.868286756056372,-0.9278701315674469,2.1142850624876988,2.897299999999]",False,stationary,False,,18,106,,20,,,,True,True,True,0.0002771557882504864,0.008978176651823794,"[""orientation_tolerance""]",orientation_tolerance,0.9999999999989999,4122519,False
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_lbfgsb,2,"[-0.14576245869313456,-0.005179976897963454,0.9678089011536685,-1.8734835474827207,-0.9246073286356359,2.1223611636605155,2.897299999999]",True,task_admissible,True,,0,19,20,0,0,3.6886338923163027e-16,0.999999,True,True,True,0.0009921995227297913,0.00872663777037928,[],accepted,0.22571744539818597,3450972,True
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k0,0,"[0.07935693197622179,0.031218897636966857,-1.816213849248365,-1.0571892944333634,-0.1772543316060931,3.4044629551649974,0.36450341583759127]",False,stationary,False,,15,100,,19,,,,True,True,True,0.0011655545572350392,0.01010956588146476,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,3895117,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,point_loop_control,1,"[0.07935693197622179,0.031218889533412557,-1.8162138387410167,-1.0571892911575682,-0.1772543446266582,3.4044629544722795,0.36450341583759127]",False,stationary,False,,15,63,64,19,48,0.02626099411374405,0.999999,True,True,True,0.0011655543704497924,0.01010956752143748,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,8897593,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,point_loop_control,0,"[0.07935693197622179,0.031218889533412557,-1.8162138387410167,-1.0571892911575682,-0.1772543446266582,3.4044629544722795,0.36450341583759127]",False,stationary,False,,15,63,64,19,48,0.02626099411374405,0.999999,True,True,True,0.0011655543704497924,0.01010956752143748,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,8886612,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k1,2,"[0.07935693197622179,0.03121222392358987,-1.8162044635628931,-1.0571849008708407,-0.17726414357867337,3.404454918022718,0.36450341583759127]",False,no_descent,False,,22,139,,26,,,,True,True,True,0.0011648613145514674,0.010115652858782543,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,5286323,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_lbfgsb,0,"[0.09807087961113477,0.031738158414635474,-1.835313161106978,-1.05812814588881,-0.17626477980228247,3.403955987804546,0.36450341583759127]",False,optimizer_stop,False,"{""code"":1,""success"":false,""message"":""STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT""}",30,34,35,0,0,0.0489623034271593,0.999999,True,True,True,0.00122166632501888,0.010654183692334566,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,6112617,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_isotropic,2,"[0.07935693197622179,0.031197396692040143,-1.816183689176127,-1.0571743533433546,-0.17728978671826978,3.4044283123461434,0.36450341583759127]",False,iteration_limit,False,,30,117,118,42,87,0.026251723706825082,0.999999,True,True,True,0.001162545796486465,0.010135983781589456,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,17537762,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k0,2,"[0.07935693197622179,0.031218897636966857,-1.816213849248365,-1.0571892944333634,-0.1772543316060931,3.4044629551649974,0.36450341583759127]",False,stationary,False,,15,100,,19,,,,True,True,True,0.0011655545572350392,0.01010956588146476,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,3907404,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_lbfgsb,1,"[0.09807087961113477,0.031738158414635474,-1.835313161106978,-1.05812814588881,-0.17626477980228247,3.403955987804546,0.36450341583759127]",False,optimizer_stop,False,"{""code"":1,""success"":false,""message"":""STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT""}",30,34,35,0,0,0.0489623034271593,0.999999,True,True,True,0.00122166632501888,0.010654183692334566,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,6057901,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_gn,2,"[0.07935693197622179,0.031196711121852468,-1.8161827655306195,-1.057174063803621,-0.17729081840039018,3.4044281577955204,0.36450341583759127]",False,stationary,False,,19,91,92,23,72,0.026251722971570936,0.999999,True,True,True,0.0011625218255118988,0.010136194253783723,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,14117565,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_gn,1,"[0.07935693197622179,0.031196711121852468,-1.8161827655306195,-1.057174063803621,-0.17729081840039018,3.4044281577955204,0.36450341583759127]",False,stationary,False,,19,91,92,23,72,0.026251722971570936,0.999999,True,True,True,0.0011625218255118988,0.010136194253783723,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,14199624,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_lbfgsb,2,"[0.09807087961113477,0.031738158414635474,-1.835313161106978,-1.05812814588881,-0.17626477980228247,3.403955987804546,0.36450341583759127]",False,optimizer_stop,False,"{""code"":1,""success"":false,""message"":""STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT""}",30,34,35,0,0,0.0489623034271593,0.999999,True,True,True,0.00122166632501888,0.010654183692334566,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,6128655,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_isotropic,0,"[0.07935693197622179,0.031197396692040143,-1.816183689176127,-1.0571743533433546,-0.17728978671826978,3.4044283123461434,0.36450341583759127]",False,iteration_limit,False,,30,117,118,42,87,0.026251723706825082,0.999999,True,True,True,0.001162545796486465,0.010135983781589456,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,17473575,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k0,1,"[0.07935693197622179,0.031218897636966857,-1.816213849248365,-1.0571892944333634,-0.1772543316060931,3.4044629551649974,0.36450341583759127]",False,stationary,False,,15,100,,19,,,,True,True,True,0.0011655545572350392,0.01010956588146476,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,3858800,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k1,1,"[0.07935693197622179,0.03121222392358987,-1.8162044635628931,-1.0571849008708407,-0.17726414357867337,3.404454918022718,0.36450341583759127]",False,no_descent,False,,22,139,,26,,,,True,True,True,0.0011648613145514674,0.010115652858782543,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,5305552,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k1,0,"[0.07935693197622179,0.03121222392358987,-1.8162044635628931,-1.0571849008708407,-0.17726414357867337,3.404454918022718,0.36450341583759127]",False,no_descent,False,,22,139,,26,,,,True,True,True,0.0011648613145514674,0.010115652858782543,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,5289535,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_isotropic,1,"[0.07935693197622179,0.031197396692040143,-1.816183689176127,-1.0571743533433546,-0.17728978671826978,3.4044283123461434,0.36450341583759127]",False,iteration_limit,False,,30,117,118,42,87,0.026251723706825082,0.999999,True,True,True,0.001162545796486465,0.010135983781589456,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,17366316,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,point_loop_control,2,"[0.07935693197622179,0.031218889533412557,-1.8162138387410167,-1.0571892911575682,-0.1772543446266582,3.4044629544722795,0.36450341583759127]",False,stationary,False,,15,63,64,19,48,0.02626099411374405,0.999999,True,True,True,0.0011655543704497924,0.01010956752143748,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,8781938,False
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_gn,0,"[0.07935693197622179,0.031196711121852468,-1.8161827655306195,-1.057174063803621,-0.17729081840039018,3.4044281577955204,0.36450341583759127]",False,stationary,False,,19,91,92,23,72,0.026251722971570936,0.999999,True,True,True,0.0011625218255118988,0.010136194253783723,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990005,14022050,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,task_excess_isotropic,1,"[-2.0817598441290475,1.439003824882103,0.09110514064612801,1.2070956564157393,0.6568921293400471,2.2757176340432146]",False,iteration_limit,False,,30,108,109,59,78,0.06677627162578194,0.999999,True,True,True,0.0013228756349545076,0.010220480884583803,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999996690648024,15791208,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,point_loop_control,1,"[-2.081759823302745,1.4367515695220126,0.09519264386622744,1.2052604217133738,0.6600616813755397,2.2757176334916718]",False,stationary,False,,18,113,114,19,95,0.1331539172006939,0.999999,True,True,True,0.001516049224688826,0.007050909702557103,"[""position_tolerance""]",position_tolerance,0.9999999999990026,14469197,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,point_loop_control,2,"[-2.081759823302745,1.4367515695220126,0.09519264386622744,1.2052604217133738,0.6600616813755397,2.2757176334916718]",False,stationary,False,,18,113,114,19,95,0.1331539172006939,0.999999,True,True,True,0.001516049224688826,0.007050909702557103,"[""position_tolerance""]",position_tolerance,0.9999999999990026,14426658,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,single_gn_k0,1,"[-2.081759823302745,1.43675154659963,0.09519269054386527,1.205260394747107,0.6600616838299297,2.2757176342127354]",False,stationary,False,,15,100,,16,,,,True,True,True,0.0015160493745816836,0.00705090724816758,"[""position_tolerance""]",position_tolerance,0.9999999999990026,3751599,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,task_excess_isotropic,0,"[-2.0817598441290475,1.439003824882103,0.09110514064612801,1.2070956564157393,0.6568921293400471,2.2757176340432146]",False,iteration_limit,False,,30,108,109,59,78,0.06677627162578194,0.999999,True,True,True,0.0013228756349545076,0.010220480884583803,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999996690648024,15724021,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,single_gn_k0,2,"[-2.081759823302745,1.43675154659963,0.09519269054386527,1.205260394747107,0.6600616838299297,2.2757176342127354]",False,stationary,False,,15,100,,16,,,,True,True,True,0.0015160493745816836,0.00705090724816758,"[""position_tolerance""]",position_tolerance,0.9999999999990026,3773591,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,single_gn_k0,0,"[-2.081759823302745,1.43675154659963,0.09519269054386527,1.205260394747107,0.6600616838299297,2.2757176342127354]",False,stationary,False,,15,100,,16,,,,True,True,True,0.0015160493745816836,0.00705090724816758,"[""position_tolerance""]",position_tolerance,0.9999999999990026,3715742,False
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,task_excess_gn,1,"[-2.081759823302745,1.439004826447308,0.09110329563149307,1.2070965130158895,0.6568908144980341,2.2757176335027838]",False,stationary,False,,9,17,18,10,8,0.06677603842899563,0.999999,True,True,True,0.0013227961503159073,0.010221776580062696,"[""position_tolerance"",""orientation_tolerance""]",position_tolerance+orientation_tolerance,0.9999999999990026,2837797,False
