problem_id,robot,stratum,kappa,method,repeat,objective,feasible_box_violation,normal_residual,dual_lower,box_minorant_lower,task_squared,raw_box_violation,roundoff_projection,raw_epigraph_violation,theta,native_theta_weights,iterations,status,native_primal_objective,native_dual_objective,native_primal_residual,native_dual_residual,setup_update_ns,solve_ns,native_seconds,updated,total_ns,common_lower,common_normalized_gap,common_raw_gap,quality_pass,objective_difference_vs_reference,dual_updates,box_qp_updates,primal_upper,gap,raw_gap,converged,task_feasible_early,deadline,conversion_ns,actual_verifier_calls
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,clarabel_epigraph,2,0.000730978995083858,0.0,1.408635529083422e-06,0.0007309788958339021,0.0007309788958339023,"[5.726016292910667e-08,5.726010139937466e-08]",0.0,0.0,2.896213869198456e-14,0.39455020898792187,"[0.3945502089879251,0.6054497910120831]",16,AlmostSolved,0.000730978995054896,0.0007309789948786473,2.7192130179223137e-08,4.423365870920655e-15,20072,85959,0.000149334,True,165671,0.0007309788958339023,9.92499558016488e-11,9.92499558016488e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,scalar_full,3,0.0007310005848125581,0.0,4.1763869136494445e-14,0.000730976452466249,0.000730976452466249,"[3.567712835377366e-08,8.394182097190634e-08]",,,,0.5,,,gap_converged,,,,,,78011,,True,114709,0.0007309788958339023,2.1688978655816718e-08,2.1688978655816718e-08,True,2.158972870001507e-08,1,1,0.0007310005848125581,2.4132346309094742e-08,2.4132346309094742e-08,True,False,False,4153,0
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,clarabel_epigraph,3,0.000730978995083858,0.0,1.408635529083422e-06,0.0007309788958339021,0.0007309788958339023,"[5.726016292910667e-08,5.726010139937466e-08]",0.0,0.0,2.896213869198456e-14,0.39455020898792187,"[0.3945502089879251,0.6054497910120831]",16,AlmostSolved,0.000730978995054896,0.0007309789948786473,2.7192130179223137e-08,4.423365870920655e-15,22468,89657,0.000153068,True,171920,0.0007309788958339023,9.92499558016488e-11,9.92499558016488e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,clarabel_epigraph,1,0.000730978995083858,0.0,1.408635529083422e-06,0.0007309788958339021,0.0007309788958339023,"[5.726016292910667e-08,5.726010139937466e-08]",0.0,0.0,2.896213869198456e-14,0.39455020898792187,"[0.3945502089879251,0.6054497910120831]",16,AlmostSolved,0.000730978995054896,0.0007309789948786473,2.7192130179223137e-08,4.423365870920655e-15,23513,91884,0.000154393,True,178936,0.0007309788958339023,9.92499558016488e-11,9.92499558016488e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,scalar_full,1,0.0007310005848125581,0.0,4.1763869136494445e-14,0.000730976452466249,0.000730976452466249,"[3.567712835377366e-08,8.394182097190634e-08]",,,,0.5,,,gap_converged,,,,,,79533,,True,115709,0.0007309788958339023,2.1688978655816718e-08,2.1688978655816718e-08,True,2.158972870001507e-08,1,1,0.0007310005848125581,2.4132346309094742e-08,2.4132346309094742e-08,True,False,False,3876,0
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,clarabel_epigraph,0,0.000730978995083858,0.0,1.408635529083422e-06,0.0007309788958339021,0.0007309788958339023,"[5.726016292910667e-08,5.726010139937466e-08]",0.0,0.0,2.896213869198456e-14,0.39455020898792187,"[0.3945502089879251,0.6054497910120831]",16,AlmostSolved,0.000730978995054896,0.0007309789948786473,2.7192130179223137e-08,4.423365870920655e-15,21249,85208,0.00014836,True,167013,0.0007309788958339023,9.92499558016488e-11,9.92499558016488e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,scalar_full,0,0.0007310005848125581,0.0,4.1763869136494445e-14,0.000730976452466249,0.000730976452466249,"[3.567712835377366e-08,8.394182097190634e-08]",,,,0.5,,,gap_converged,,,,,,78861,,True,114277,0.0007309788958339023,2.1688978655816718e-08,2.1688978655816718e-08,True,2.158972870001507e-08,1,1,0.0007310005848125581,2.4132346309094742e-08,2.4132346309094742e-08,True,False,False,3645,0
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,scalar_full,4,0.0007310005848125581,0.0,4.1763869136494445e-14,0.000730976452466249,0.000730976452466249,"[3.567712835377366e-08,8.394182097190634e-08]",,,,0.5,,,gap_converged,,,,,,78100,,True,113684,0.0007309788958339023,2.1688978655816718e-08,2.1688978655816718e-08,True,2.158972870001507e-08,1,1,0.0007310005848125581,2.4132346309094742e-08,2.4132346309094742e-08,True,False,False,3693,0
panda_trajectory_20_k0_f63,panda,regular_first_subproblems,0,clarabel_epigraph,4,0.000730978995083858,0.0,1.408635529083422e-06,0.0007309788958339021,0.0007309788958339023,"[5.726016292910667e-08,5.726010139937466e-08]",0.0,0.0,2.896213869198456e-14,0.39455020898792187,"[0.3945502089879251,0.6054497910120831]",16,AlmostSolved,0.000730978995054896,0.0007309789948786473,2.7192130179223137e-08,4.423365870920655e-15,21370,87246,0.00015069,True,168203,0.0007309788958339023,9.92499558016488e-11,9.92499558016488e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,clarabel_epigraph,2,0.0006099620666741845,0.0,3.651589878854683e-05,0.0006098953766719941,0.000609895376671994,"[1.4319210671342794e-07,1.4311488699949534e-07]",0.0,0.0,5.568668134825677e-12,0.7480051048237415,"[0.7480051048455579,0.2519948951836083]",9,Solved,0.0006099620611055164,0.0006099613660432165,2.311493032838405e-10,1.5291331040984362e-11,23839,52474,0.000116365,True,141013,0.0006099602903311135,1.7763430710084419e-09,1.7763430710084419e-09,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,scalar_full,2,0.0006099797051854956,0.0,1.1479169203741087e-13,0.0006099602903311135,0.0006099602903311135,"[1.6150291317485512e-07,9.652831568123815e-08]",,,,0.7011931565429179,,,gap_converged,,,,,,147912,,True,184637,0.0006099602903311135,1.94148543820492e-08,1.94148543820492e-08,True,1.7638511311040758e-08,2,2,0.0006099797051854956,1.94148543820492e-08,1.94148543820492e-08,True,False,False,3817,0
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,clarabel_epigraph,3,0.0006099620666741845,0.0,3.651589878854683e-05,0.0006098953766719941,0.000609895376671994,"[1.4319210671342794e-07,1.4311488699949534e-07]",0.0,0.0,5.568668134825677e-12,0.7480051048237415,"[0.7480051048455579,0.2519948951836083]",9,Solved,0.0006099620611055164,0.0006099613660432165,2.311493032838405e-10,1.5291331040984362e-11,20240,51036,0.000115386,True,131868,0.0006099602903311135,1.7763430710084419e-09,1.7763430710084419e-09,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,scalar_full,3,0.0006099797051854956,0.0,1.1479169203741087e-13,0.0006099602903311135,0.0006099602903311135,"[1.6150291317485512e-07,9.652831568123815e-08]",,,,0.7011931565429179,,,gap_converged,,,,,,135656,,True,171380,0.0006099602903311135,1.94148543820492e-08,1.94148543820492e-08,True,1.7638511311040758e-08,2,2,0.0006099797051854956,1.94148543820492e-08,1.94148543820492e-08,True,False,False,3775,0
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,scalar_full,1,0.0006099797051854956,0.0,1.1479169203741087e-13,0.0006099602903311135,0.0006099602903311135,"[1.6150291317485512e-07,9.652831568123815e-08]",,,,0.7011931565429179,,,gap_converged,,,,,,140291,,True,177275,0.0006099602903311135,1.94148543820492e-08,1.94148543820492e-08,True,1.7638511311040758e-08,2,2,0.0006099797051854956,1.94148543820492e-08,1.94148543820492e-08,True,False,False,4408,0
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,clarabel_epigraph,1,0.0006099620666741845,0.0,3.651589878854683e-05,0.0006098953766719941,0.000609895376671994,"[1.4319210671342794e-07,1.4311488699949534e-07]",0.0,0.0,5.568668134825677e-12,0.7480051048237415,"[0.7480051048455579,0.2519948951836083]",9,Solved,0.0006099620611055164,0.0006099613660432165,2.311493032838405e-10,1.5291331040984362e-11,23406,58509,0.000122721,True,144868,0.0006099602903311135,1.7763430710084419e-09,1.7763430710084419e-09,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,clarabel_epigraph,0,0.0006099620666741845,0.0,3.651589878854683e-05,0.0006098953766719941,0.000609895376671994,"[1.4319210671342794e-07,1.4311488699949534e-07]",0.0,0.0,5.568668134825677e-12,0.7480051048237415,"[0.7480051048455579,0.2519948951836083]",9,Solved,0.0006099620611055164,0.0006099613660432165,2.311493032838405e-10,1.5291331040984362e-11,21082,50711,0.000115013,True,130342,0.0006099602903311135,1.7763430710084419e-09,1.7763430710084419e-09,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,scalar_full,0,0.0006099797051854956,0.0,1.1479169203741087e-13,0.0006099602903311135,0.0006099602903311135,"[1.6150291317485512e-07,9.652831568123815e-08]",,,,0.7011931565429179,,,gap_converged,,,,,,139427,,True,177214,0.0006099602903311135,1.94148543820492e-08,1.94148543820492e-08,True,1.7638511311040758e-08,2,2,0.0006099797051854956,1.94148543820492e-08,1.94148543820492e-08,True,False,False,3859,0
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,clarabel_epigraph,4,0.0006099620666741845,0.0,3.651589878854683e-05,0.0006098953766719941,0.000609895376671994,"[1.4319210671342794e-07,1.4311488699949534e-07]",0.0,0.0,5.568668134825677e-12,0.7480051048237415,"[0.7480051048455579,0.2519948951836083]",9,Solved,0.0006099620611055164,0.0006099613660432165,2.311493032838405e-10,1.5291331040984362e-11,19780,49546,0.000114165,True,136061,0.0006099602903311135,1.7763430710084419e-09,1.7763430710084419e-09,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f85,panda,regular_first_subproblems,0,scalar_full,4,0.0006099797051854956,0.0,1.1479169203741087e-13,0.0006099602903311135,0.0006099602903311135,"[1.6150291317485512e-07,9.652831568123815e-08]",,,,0.7011931565429179,,,gap_converged,,,,,,161797,,True,203050,0.0006099602903311135,1.94148543820492e-08,1.94148543820492e-08,True,1.7638511311040758e-08,2,2,0.0006099797051854956,1.94148543820492e-08,1.94148543820492e-08,True,False,False,3829,0
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,clarabel_epigraph,2,0.0010960121679259834,0.0,7.768332394785953e-05,0.001095710394969997,0.0010957103949699972,"[2.7172635893923427e-07,2.7180271617716466e-07]",0.0,0.0,0.0,0.497857281726436,"[0.49785728173906785,0.5021427182863045]",9,Solved,0.0010960121851699312,0.0010960116212564166,1.11181563098885e-10,1.2891468306145617e-11,23581,54994,0.000119535,True,144977,0.0010960120780407188,8.988526459599577e-11,8.988526459599577e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,scalar_full,2,0.0010960190684237453,0.0,2.4741787777998282e-14,0.0010960120780407188,0.0010960120780407188,"[2.621158759374524e-07,2.7609664199050676e-07]",,,,0.5,,,gap_converged,,,,,,74220,,True,109427,0.0010960120780407188,6.990383026551569e-09,6.990383026551569e-09,True,6.9004977619555735e-09,1,1,0.0010960190684237453,6.990383026551569e-09,6.990383026551569e-09,True,False,False,3592,0
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,scalar_full,1,0.0010960190684237453,0.0,2.4741787777998282e-14,0.0010960120780407188,0.0010960120780407188,"[2.621158759374524e-07,2.7609664199050676e-07]",,,,0.5,,,gap_converged,,,,,,79349,,True,115312,0.0010960120780407188,6.990383026551569e-09,6.990383026551569e-09,True,6.9004977619555735e-09,1,1,0.0010960190684237453,6.990383026551569e-09,6.990383026551569e-09,True,False,False,3802,0
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,clarabel_epigraph,1,0.0010960121679259834,0.0,7.768332394785953e-05,0.001095710394969997,0.0010957103949699972,"[2.7172635893923427e-07,2.7180271617716466e-07]",0.0,0.0,0.0,0.497857281726436,"[0.49785728173906785,0.5021427182863045]",9,Solved,0.0010960121851699312,0.0010960116212564166,1.11181563098885e-10,1.2891468306145617e-11,20499,48717,0.000114311,True,127036,0.0010960120780407188,8.988526459599577e-11,8.988526459599577e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,clarabel_epigraph,3,0.0010960121679259834,0.0,7.768332394785953e-05,0.001095710394969997,0.0010957103949699972,"[2.7172635893923427e-07,2.7180271617716466e-07]",0.0,0.0,0.0,0.497857281726436,"[0.49785728173906785,0.5021427182863045]",9,Solved,0.0010960121851699312,0.0010960116212564166,1.11181563098885e-10,1.2891468306145617e-11,23327,52130,0.000117199,True,134888,0.0010960120780407188,8.988526459599577e-11,8.988526459599577e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,scalar_full,3,0.0010960190684237453,0.0,2.4741787777998282e-14,0.0010960120780407188,0.0010960120780407188,"[2.621158759374524e-07,2.7609664199050676e-07]",,,,0.5,,,gap_converged,,,,,,78980,,True,114234,0.0010960120780407188,6.990383026551569e-09,6.990383026551569e-09,True,6.9004977619555735e-09,1,1,0.0010960190684237453,6.990383026551569e-09,6.990383026551569e-09,True,False,False,3629,0
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,scalar_full,0,0.0010960190684237453,0.0,2.4741787777998282e-14,0.0010960120780407188,0.0010960120780407188,"[2.621158759374524e-07,2.7609664199050676e-07]",,,,0.5,,,gap_converged,,,,,,74355,,True,109918,0.0010960120780407188,6.990383026551569e-09,6.990383026551569e-09,True,6.9004977619555735e-09,1,1,0.0010960190684237453,6.990383026551569e-09,6.990383026551569e-09,True,False,False,3623,0
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,clarabel_epigraph,0,0.0010960121679259834,0.0,7.768332394785953e-05,0.001095710394969997,0.0010957103949699972,"[2.7172635893923427e-07,2.7180271617716466e-07]",0.0,0.0,0.0,0.497857281726436,"[0.49785728173906785,0.5021427182863045]",9,Solved,0.0010960121851699312,0.0010960116212564166,1.11181563098885e-10,1.2891468306145617e-11,22951,54979,0.000120155,True,137269,0.0010960120780407188,8.988526459599577e-11,8.988526459599577e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,scalar_full,4,0.0010960190684237453,0.0,2.4741787777998282e-14,0.0010960120780407188,0.0010960120780407188,"[2.621158759374524e-07,2.7609664199050676e-07]",,,,0.5,,,gap_converged,,,,,,77774,,True,113779,0.0010960120780407188,6.990383026551569e-09,6.990383026551569e-09,True,6.9004977619555735e-09,1,1,0.0010960190684237453,6.990383026551569e-09,6.990383026551569e-09,True,False,False,3927,0
panda_trajectory_20_k0_f106,panda,regular_first_subproblems,0,clarabel_epigraph,4,0.0010960121679259834,0.0,7.768332394785953e-05,0.001095710394969997,0.0010957103949699972,"[2.7172635893923427e-07,2.7180271617716466e-07]",0.0,0.0,0.0,0.497857281726436,"[0.49785728173906785,0.5021427182863045]",9,Solved,0.0010960121851699312,0.0010960116212564166,1.11181563098885e-10,1.2891468306145617e-11,19527,48021,0.000113839,True,128853,0.0010960120780407188,8.988526459599577e-11,8.988526459599577e-11,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,scalar_full,2,0.0013725258366105988,0.0,5.23347404973728e-14,0.0013725092779905898,0.0013725092779905898,"[3.4948097906141797e-07,3.8259821907948043e-07]",,,,0.5,,,gap_converged,,,,,,87523,,True,134290,0.0013725092779905898,1.6558620009009262e-08,1.6558620009009262e-08,True,1.6319952388403267e-08,1,1,0.0013725258366105988,1.6558620009009262e-08,1.6558620009009262e-08,True,False,False,4025,0
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,clarabel_epigraph,2,0.0013725095166582104,0.0,9.771473994124129e-05,0.0013720320700791385,0.0013720320700791387,"[3.7026818770535836e-07,3.7034541568667666e-07]",0.0,0.0,0.0,0.49281338092384863,"[0.49281338094413085,0.5071866190970252]",9,Solved,0.00137250955889647,0.001372508704010869,2.664021885510778e-10,2.0334883073206195e-11,22292,52591,0.000118865,True,137983,0.0013725092779905898,2.386676206059951e-10,2.386676206059951e-10,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,clarabel_epigraph,1,0.0013725095166582104,0.0,9.771473994124129e-05,0.0013720320700791385,0.0013720320700791387,"[3.7026818770535836e-07,3.7034541568667666e-07]",0.0,0.0,0.0,0.49281338092384863,"[0.49281338094413085,0.5071866190970252]",9,Solved,0.00137250955889647,0.001372508704010869,2.664021885510778e-10,2.0334883073206195e-11,21013,52284,0.000118397,True,135590,0.0013725092779905898,2.386676206059951e-10,2.386676206059951e-10,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,scalar_full,1,0.0013725258366105988,0.0,5.23347404973728e-14,0.0013725092779905898,0.0013725092779905898,"[3.4948097906141797e-07,3.8259821907948043e-07]",,,,0.5,,,gap_converged,,,,,,76873,,True,115124,0.0013725092779905898,1.6558620009009262e-08,1.6558620009009262e-08,True,1.6319952388403267e-08,1,1,0.0013725258366105988,1.6558620009009262e-08,1.6558620009009262e-08,True,False,False,3562,0
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,clarabel_epigraph,3,0.0013725095166582104,0.0,9.771473994124129e-05,0.0013720320700791385,0.0013720320700791387,"[3.7026818770535836e-07,3.7034541568667666e-07]",0.0,0.0,0.0,0.49281338092384863,"[0.49281338094413085,0.5071866190970252]",9,Solved,0.00137250955889647,0.001372508704010869,2.664021885510778e-10,2.0334883073206195e-11,18970,47133,0.00011383,True,123457,0.0013725092779905898,2.386676206059951e-10,2.386676206059951e-10,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,scalar_full,3,0.0013725258366105988,0.0,5.23347404973728e-14,0.0013725092779905898,0.0013725092779905898,"[3.4948097906141797e-07,3.8259821907948043e-07]",,,,0.5,,,gap_converged,,,,,,72445,,True,107017,0.0013725092779905898,1.6558620009009262e-08,1.6558620009009262e-08,True,1.6319952388403267e-08,1,1,0.0013725258366105988,1.6558620009009262e-08,1.6558620009009262e-08,True,False,False,3605,0
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,clarabel_epigraph,0,0.0013725095166582104,0.0,9.771473994124129e-05,0.0013720320700791385,0.0013720320700791387,"[3.7026818770535836e-07,3.7034541568667666e-07]",0.0,0.0,0.0,0.49281338092384863,"[0.49281338094413085,0.5071866190970252]",9,Solved,0.00137250955889647,0.001372508704010869,2.664021885510778e-10,2.0334883073206195e-11,26788,57722,0.000122917,True,145714,0.0013725092779905898,2.386676206059951e-10,2.386676206059951e-10,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,scalar_full,0,0.0013725258366105988,0.0,5.23347404973728e-14,0.0013725092779905898,0.0013725092779905898,"[3.4948097906141797e-07,3.8259821907948043e-07]",,,,0.5,,,gap_converged,,,,,,74450,,True,109620,0.0013725092779905898,1.6558620009009262e-08,1.6558620009009262e-08,True,1.6319952388403267e-08,1,1,0.0013725258366105988,1.6558620009009262e-08,1.6558620009009262e-08,True,False,False,3772,0
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,clarabel_epigraph,4,0.0013725095166582104,0.0,9.771473994124129e-05,0.0013720320700791385,0.0013720320700791387,"[3.7026818770535836e-07,3.7034541568667666e-07]",0.0,0.0,0.0,0.49281338092384863,"[0.49281338094413085,0.5071866190970252]",9,Solved,0.00137250955889647,0.001372508704010869,2.664021885510778e-10,2.0334883073206195e-11,19488,47270,0.000113756,True,124355,0.0013725092779905898,2.386676206059951e-10,2.386676206059951e-10,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f127,panda,regular_first_subproblems,0,scalar_full,4,0.0013725258366105988,0.0,5.23347404973728e-14,0.0013725092779905898,0.0013725092779905898,"[3.4948097906141797e-07,3.8259821907948043e-07]",,,,0.5,,,gap_converged,,,,,,80094,,True,115901,0.0013725092779905898,1.6558620009009262e-08,1.6558620009009262e-08,True,1.6319952388403267e-08,1,1,0.0013725258366105988,1.6558620009009262e-08,1.6558620009009262e-08,True,False,False,4006,0
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,clarabel_epigraph,2,0.0006182163494480247,0.0,1.8569768753350267e-07,0.0006182163477026314,0.0006182163477026314,"[2.8009896075690823e-07,2.8009890919550435e-07]",0.0,0.0,2.121499694346477e-14,0.5886122358184046,"[0.5886122358184092,0.4113877641815986]",11,AlmostSolved,0.0006182163494268099,0.0006182163492731426,5.424710654075156e-09,4.202951097449102e-15,23532,60864,0.000127381,True,156632,0.0006182163477026314,1.7453932179764542e-12,1.7453932179764542e-12,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,scalar_full,2,0.0006183067866383478,0.0,3.8438736653003506e-14,0.0006182075578513513,0.0006182075578513513,"[3.880929001592959e-07,1.8963532616648666e-07]",,,,0.5,,,gap_converged,,,,,,87263,,True,125170,0.0006182163477026314,9.043893571634033e-08,9.043893571634033e-08,True,9.043719032312235e-08,1,1,0.0006183067866383478,9.922878699644179e-08,9.922878699644179e-08,True,False,False,3931,0
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,scalar_full,0,0.0006183067866383478,0.0,3.8438736653003506e-14,0.0006182075578513513,0.0006182075578513513,"[3.880929001592959e-07,1.8963532616648666e-07]",,,,0.5,,,gap_converged,,,,,,84781,,True,121755,0.0006182163477026314,9.043893571634033e-08,9.043893571634033e-08,True,9.043719032312235e-08,1,1,0.0006183067866383478,9.922878699644179e-08,9.922878699644179e-08,True,False,False,3932,0
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,clarabel_epigraph,0,0.0006182163494480247,0.0,1.8569768753350267e-07,0.0006182163477026314,0.0006182163477026314,"[2.8009896075690823e-07,2.8009890919550435e-07]",0.0,0.0,2.121499694346477e-14,0.5886122358184046,"[0.5886122358184092,0.4113877641815986]",11,AlmostSolved,0.0006182163494268099,0.0006182163492731426,5.424710654075156e-09,4.202951097449102e-15,21973,58680,0.000125429,True,143345,0.0006182163477026314,1.7453932179764542e-12,1.7453932179764542e-12,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,scalar_full,1,0.0006183067866383478,0.0,3.8438736653003506e-14,0.0006182075578513513,0.0006182075578513513,"[3.880929001592959e-07,1.8963532616648666e-07]",,,,0.5,,,gap_converged,,,,,,82651,,True,119476,0.0006182163477026314,9.043893571634033e-08,9.043893571634033e-08,True,9.043719032312235e-08,1,1,0.0006183067866383478,9.922878699644179e-08,9.922878699644179e-08,True,False,False,4058,0
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,clarabel_epigraph,1,0.0006182163494480247,0.0,1.8569768753350267e-07,0.0006182163477026314,0.0006182163477026314,"[2.8009896075690823e-07,2.8009890919550435e-07]",0.0,0.0,2.121499694346477e-14,0.5886122358184046,"[0.5886122358184092,0.4113877641815986]",11,AlmostSolved,0.0006182163494268099,0.0006182163492731426,5.424710654075156e-09,4.202951097449102e-15,22562,57570,0.000124724,True,142959,0.0006182163477026314,1.7453932179764542e-12,1.7453932179764542e-12,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,clarabel_epigraph,3,0.0006182163494480247,0.0,1.8569768753350267e-07,0.0006182163477026314,0.0006182163477026314,"[2.8009896075690823e-07,2.8009890919550435e-07]",0.0,0.0,2.121499694346477e-14,0.5886122358184046,"[0.5886122358184092,0.4113877641815986]",11,AlmostSolved,0.0006182163494268099,0.0006182163492731426,5.424710654075156e-09,4.202951097449102e-15,21838,56226,0.000123426,True,139722,0.0006182163477026314,1.7453932179764542e-12,1.7453932179764542e-12,True,0.0,,,,,,,,,,
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,scalar_full,3,0.0006183067866383478,0.0,3.8438736653003506e-14,0.0006182075578513513,0.0006182075578513513,"[3.880929001592959e-07,1.8963532616648666e-07]",,,,0.5,,,gap_converged,,,,,,109222,,True,145315,0.0006182163477026314,9.043893571634033e-08,9.043893571634033e-08,True,9.043719032312235e-08,1,1,0.0006183067866383478,9.922878699644179e-08,9.922878699644179e-08,True,False,False,3703,0
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,scalar_full,4,0.0006183067866383478,0.0,3.8438736653003506e-14,0.0006182075578513513,0.0006182075578513513,"[3.880929001592959e-07,1.8963532616648666e-07]",,,,0.5,,,gap_converged,,,,,,88430,,True,125357,0.0006182163477026314,9.043893571634033e-08,9.043893571634033e-08,True,9.043719032312235e-08,1,1,0.0006183067866383478,9.922878699644179e-08,9.922878699644179e-08,True,False,False,3985,0
panda_trajectory_20_k0_f149,panda,regular_first_subproblems,0,clarabel_epigraph,4,0.0006182163494480247,0.0,1.8569768753350267e-07,0.0006182163477026314,0.0006182163477026314,"[2.8009896075690823e-07,2.8009890919550435e-07]",0.0,0.0,2.121499694346477e-14,0.5886122358184046,"[0.5886122358184092,0.4113877641815986]",11,AlmostSolved,0.0006182163494268099,0.0006182163492731426,5.424710654075156e-09,4.202951097449102e-15,24615,56395,0.000123843,True,140530,0.0006182163477026314,1.7453932179764542e-12,1.7453932179764542e-12,True,0.0,,,,,,,,,,
panda_trajectory_20_k1_f0,panda,regular_first_subproblems,1,clarabel_epigraph,2,0.1762192049841166,0.0,0.00015479313082429678,0.17621800691227485,0.17621800691227488,"[4.2341303336774533e-07,4.2352176806022264e-07]",0.0,0.0,0.0,0.2407162979812147,"[0.24071629798657657,0.759283702035698]",10,Solved,0.17621920498919838,0.17621920419573425,7.319001006239549e-11,1.1866367626950315e-11,23775,58579,0.000125921,True,154241,0.1762191984750295,6.509087102646305e-09,6.509087102646305e-09,True,0.0,,,,,,,,,,
panda_trajectory_20_k1_f0,panda,regular_first_subproblems,1,scalar_full,2,0.1762192619964727,0.0,2.930988785010413e-14,0.1762191984750295,0.1762191984750295,"[2.736818809494618e-07,4.896101103129816e-07]",,,,0.2941785025600791,,,gap_converged,,,,,,153741,,True,192592,0.1762191984750295,6.352144318877428e-08,6.352144318877428e-08,True,5.701235608612798e-08,2,2,0.1762192619964727,6.352144318877428e-08,6.352144318877428e-08,True,False,False,4051,0
panda_trajectory_20_k1_f0,panda,regular_first_subproblems,1,clarabel_epigraph,0,0.1762192049841166,0.0,0.00015479313082429678,0.17621800691227485,0.17621800691227488,"[4.2341303336774533e-07,4.2352176806022264e-07]",0.0,0.0,0.0,0.2407162979812147,"[0.24071629798657657,0.759283702035698]",10,Solved,0.17621920498919838,0.17621920419573425,7.319001006239549e-11,1.1866367626950315e-11,19961,53303,0.00012123,True,138639,0.1762191984750295,6.509087102646305e-09,6.509087102646305e-09,True,0.0,,,,,,,,,,
panda_trajectory_20_k1_f0,panda,regular_first_subproblems,1,scalar_full,0,0.1762192619964727,0.0,2.930988785010413e-14,0.1762191984750295,0.1762191984750295,"[2.736818809494618e-07,4.896101103129816e-07]",,,,0.2941785025600791,,,gap_converged,,,,,,152010,,True,189127,0.1762191984750295,6.352144318877428e-08,6.352144318877428e-08,True,5.701235608612798e-08,2,2,0.1762192619964727,6.352144318877428e-08,6.352144318877428e-08,True,False,False,3877,0
