robot,subset,method,reference,query_count,latency_ratio,latency_ratio_ci_low,latency_ratio_ci_high,fev_ratio,fev_ratio_ci_low,fev_ratio_ci_high,success_difference,success_difference_ci_low,success_difference_ci_high,deadline_difference,deadline_difference_ci_low,deadline_difference_ci_high,paired_latency_difference_ms,paired_latency_difference_ms_ci_low,paired_latency_difference_ms_ci_high,p50_ratio,p50_ratio_ci_low,p50_ratio_ci_high,p95_ratio,p95_ratio_ci_low,p95_ratio_ci_high,p99_ratio,p99_ratio_ci_low,p99_ratio_ci_high
ur5e,all,geometry_threshold,always_hard,3000,0.9198716585229928,0.8941134401386869,0.94401578297296,0.9166639493048988,0.8893683922682447,0.9418930797221959,0.0,0.0,0.0,0.0,0.0,0.0,-2.248857657555556,-2.9627833687055554,-1.5775139305888886,,,,,,,,,
ur5e,all,reject_only_hard,always_hard,3000,0.9196970702074583,0.894027937706092,0.9438066113711635,0.916576993728329,0.889268964541783,0.9418507950935257,0.0,0.0,0.0,0.0,0.0,0.0,-2.2537576001111113,-2.969226194555556,-1.5795239429749999,,,,,,,,,
ur5e,all,routing_only,always_hard,3000,1.0214474590772509,1.0204167910137136,1.022449063847996,1.0229508374908969,1.0219535311325432,1.0239451769156782,0.0,0.0,0.0,0.0,0.0,0.0,0.6019378623333332,0.5786891329583334,0.6257184397416666,,,,,,,,,
ur5e,all,p50_selection,always_hard,3000,0.9197394015767366,0.8942146701129216,0.9438130792747553,0.9174900272823121,0.890338212979662,0.9427288338454454,0.0,0.0,0.0,0.0,0.0,0.0,-2.252569540777778,-2.9677533191638883,-1.579501120997222,,,,,,,,,
ur5e,all,full_cghik,always_hard,3000,0.9195267428112853,0.8938836915881703,0.9437231577715905,0.9165987326224715,0.8892692338121142,0.9419043156453905,0.0,0.0,0.0,0.0,0.0,0.0,-2.258537957,-2.9733572478722223,-1.590027055208334,,,,,,,,,
ur5e,all,full_cghik,reject_only_hard,3000,0.9998148005449942,0.9990790084443586,1.0004954628556166,1.0000237174774091,0.9999766080297788,1.0000721263726298,0.0,0.0,0.0,0.0,0.0,0.0,-0.00478035688888896,-0.02377881816388899,0.012874105502777526,,,,,,,,,
ur5e,all,full_cghik,p50_selection,3000,0.9997687836738465,0.9991335241747825,1.0004103940282465,0.9990285511195356,0.9985862662879221,0.9994154345279416,0.0,0.0,0.0,0.0,0.0,0.0,-0.005968416222222333,-0.02259079534444466,0.010664759183333056,,,,,,,,,
ur5e,all,full_cghik,geometry_threshold,3000,0.9996250393100912,0.998872273641048,1.0003718637465797,0.9999288543173572,0.9998092067577097,1.0000121848168668,0.0,0.0,0.0,0.0,0.0,0.0,-0.009680299444444436,-0.029253182750000283,0.009577616524999891,,,,,,,,,
ur5e,all,full_cghik,routing_only,3000,0.9002193256635657,0.875056902134882,0.9237375017286011,0.8960340018594767,0.8701274039872072,0.9200707831049887,0.0,0.0,0.0,0.0,0.0,0.0,-2.8604758193333337,-3.568509561894444,-2.1906100734222216,,,,,,,,,
ur5e,all,full_cghik,trac_ik_100ms,3000,1.5278938722891486,1.4654795702303594,1.5910097400186725,,,,0.0003333333333333333,0.0,0.001,0.0004444444444444445,0.0,0.0012222222222222224,8.916483492888888,7.86200052148611,9.984426583991668,,,,,,,,,
ur5e,all,full_cghik,trac_ik_20ms,3000,7.254380776232996,6.958620961712871,7.551699363166703,,,,0.0004444444444444445,0.0,0.0012222222222222224,0.0004444444444444445,0.0,0.0012222222222222224,22.249699448666664,21.195102495763887,23.317995110002776,,,,,,,,,
ur5e,all,full_cghik,trac_ik_400ms,3000,0.3858265190390377,0.3700317943934485,0.4018132846906064,,,,0.0003333333333333333,0.0,0.001,0.0003333333333333333,0.0,0.001,-41.08082568044444,-42.13738534238333,-40.01107602001667,,,,,,,,,
ur5e,all,full_cghik,trac_ik_5ms,3000,24.495472688071214,23.491024990924394,25.505063385491344,,,,0.0004444444444444445,0.0,0.0012222222222222224,0.0004444444444444445,0.0,0.0012222222222222224,24.753609786777776,23.69700321841944,25.823477011877777,,,,,,,,,
ur5e,feasible,geometry_threshold,always_hard,2500,1.291080529636627,1.283676817761081,1.2980124693779662,1.0018486424032351,1.0,1.0045704361571492,0.0,0.0,0.0,0.0,0.0,0.0,0.4444676968,0.43638877381,0.45208734034333337,,,,,,,,,
ur5e,feasible,reject_only_hard,always_hard,2500,1.2912024893453073,1.2841199612210643,1.2983178974713971,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446539241333334,0.43675458771000003,0.45240451303333334,,,,,,,,,
ur5e,feasible,routing_only,always_hard,2500,1.293546747389786,1.2864366555126034,1.3003299224242806,1.0004621606008088,0.9995410199109827,1.0013930891189027,0.0,0.0,0.0,0.0,0.0,0.0,0.4482335073333334,0.4406732185233333,0.45548324777666666,,,,,,,,,
ur5e,feasible,p50_selection,always_hard,2500,1.2954949789576378,1.2876933160758806,1.302621972645245,1.019410745233969,1.0116111326925155,1.0276368424390236,0.0,0.0,0.0,0.0,0.0,0.0,0.4512083748,0.44240978723999996,0.45939858456666666,,,,,,,,,
ur5e,feasible,full_cghik,always_hard,2500,1.2932462374556024,1.2860512002517124,1.2999713061114644,1.0004621606008088,0.9995410199109827,1.0013930891189027,0.0,0.0,0.0,0.0,0.0,0.0,0.4477746413333333,0.44025264808666664,0.45501426041333337,1.3363363978877307,1.3346113737874443,1.3384566046031854,1.226583771522288,1.1877124488853008,1.2610732550815456,1.0957432250799837,1.0063926476879081,1.1623229570347506
ur5e,feasible,full_cghik,reject_only_hard,2500,1.0015828254105452,0.9978528800399231,1.0053327120741733,1.0004621606008088,0.9995410199109827,1.0013930891189027,0.0,0.0,0.0,0.0,0.0,0.0,0.003120717199999995,-0.0042400134100000035,0.010507257036666664,,,,,,,,,
ur5e,feasible,full_cghik,p50_selection,2500,0.9982641835448527,0.9941575213995111,1.0022364251347686,0.9814122180664173,0.9736656998867128,0.9889738483515305,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034337334666666715,-0.011564897533333339,0.004425534179999998,1.000263881756426,0.9988249149015302,1.001972688513969,0.9885058337353481,0.9615150023987474,1.0099010952789118,0.9365127252156144,0.8643814483716988,1.0526570695861823
ur5e,feasible,full_cghik,geometry_threshold,2500,1.0016774382149383,0.9978165481244843,1.0054518500594358,0.9986160765770961,0.9961020456874068,1.0002343045268467,0.0,0.0,0.0,0.0,0.0,0.0,0.0033069445333333307,-0.00431942020333333,0.010811113213333333,1.0027496803737754,1.0012059504857085,1.0043891452964866,0.9972764131912258,0.9725355170230382,1.016777852721856,0.8983939887002906,0.7750709390461056,1.0337440382182514
ur5e,feasible,full_cghik,routing_only,2500,0.999767685292557,0.9960452863019611,1.0033294600113238,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045886600000000205,-0.007834140516666673,0.006569664773333332,,,,,,,,,
ur5e,feasible,full_cghik,trac_ik_100ms,2500,8.259776706581977,7.775530559138154,8.583248547487912,,,,0.0004,0.0,0.0012,0.0005333333333333334,0.0,0.0016,1.7356542893333335,1.7110540044933333,1.7618639768133335,,,,,,,,,
ur5e,feasible,full_cghik,trac_ik_20ms,2500,8.295690145501203,7.865706770660448,8.586899410039814,,,,0.0005333333333333334,0.0,0.0016,0.0005333333333333334,0.0,0.0016,1.7366892990666665,1.7129128828666669,1.7625574038366667,,,,,,,,,
ur5e,feasible,full_cghik,trac_ik_400ms,2500,8.440285603545238,8.295055560876252,8.576561922197799,,,,0.0004,0.0,0.0012,0.0004,0.0,0.0012,1.7407673557333332,1.72033800087,1.7639175470433333,,,,,,,,,
ur5e,feasible,full_cghik,trac_ik_5ms,2500,8.497303532274579,8.36820853840633,8.628196488353034,,,,0.0005333333333333334,0.0,0.0016,0.0005333333333333334,0.0,0.0016,1.7423372898666667,1.7216126229933335,1.7655144793233333,,,,,,,,,
ur5e,local,geometry_threshold,always_hard,1000,1.3093045941397425,1.2988393814039203,1.319625666712379,1.0033311125916056,1.0006648936170213,1.0066800267201068,0.0,0.0,0.0,0.0,0.0,0.0,0.4404765943333333,0.4279832890583333,0.45278288677499995,,,,,,,,,
ur5e,local,reject_only_hard,always_hard,1000,1.3067432552090117,1.2961926541358608,1.3171633141759964,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368290253333333,0.42468617140833337,0.44923514057499997,,,,,,,,,
ur5e,local,routing_only,always_hard,1000,1.3112707582133374,1.3014234816803945,1.3210623834094801,1.0019986675549633,1.0,1.0046697798532356,0.0,0.0,0.0,0.0,0.0,0.0,0.4432765826666667,0.4315829574666667,0.45468640923333337,,,,,,,,,
ur5e,local,p50_selection,always_hard,1000,1.3110222686810002,1.2998326328115193,1.321727709543428,1.0086608927381746,1.0019986675549633,1.0172872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.44292271199999994,0.42917200744166667,0.4555779714916666,,,,,,,,,
ur5e,local,full_cghik,always_hard,1000,1.3126886586615858,1.302183647208214,1.3232300583712204,1.0019986675549633,1.0,1.0046697798532356,0.0,0.0,0.0,0.0,0.0,0.0,0.4452957959999999,0.4330646856833333,0.45776226027499994,,,,,,,,,
ur5e,local,full_cghik,reject_only_hard,1000,1.0045497869829245,0.9986337048247391,1.0107643075014896,1.0019986675549633,1.0,1.0046697798532356,0.0,0.0,0.0,0.0,0.0,0.0,0.008466770666666663,-0.0025480155166666637,0.01996262980833333,,,,,,,,,
ur5e,local,full_cghik,p50_selection,1000,1.001271061537545,0.994953214550177,1.0076900458922002,0.9933949801849405,0.9849964935901038,0.9993355481727575,0.0,0.0,0.0,0.0,0.0,0.0,0.0023730839999999906,-0.009454299075000004,0.014268169399999994,,,,,,,,,
ur5e,local,full_cghik,geometry_threshold,1000,1.002584627394565,0.9964816780615888,1.0087888126788644,0.99867197875166,0.9966688874083944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004819201666666662,-0.00657416982500001,0.0163396301,,,,,,,,,
ur5e,local,full_cghik,routing_only,1000,1.0010813178280438,0.9953960921318158,1.0067828248365225,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002019213333333331,-0.008642236133333342,0.012645541499999989,,,,,,,,,
ur5e,local,full_cghik,trac_ik_100ms,1000,8.347890886314413,8.252278309484552,8.444263192730574,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6454478906666665,1.6353532005416667,1.6560814179916665,,,,,,,,,
ur5e,local,full_cghik,trac_ik_20ms,1000,8.354905829739751,8.258238531724894,8.444351677023407,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6456359106666665,1.635521247958333,1.6562140112916666,,,,,,,,,
ur5e,local,full_cghik,trac_ik_400ms,1000,8.346429462651553,8.253421801093022,8.437329495160297,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6454086806666666,1.6351943393416668,1.6559691571583335,,,,,,,,,
ur5e,local,full_cghik,trac_ik_5ms,1000,8.395787243646286,8.301050763758022,8.488349342718786,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6467253953333334,1.6365753251666666,1.6576142368666666,,,,,,,,,
ur5e,near_singular,geometry_threshold,always_hard,500,1.3194332192156661,1.3055439978135452,1.3330031675848126,1.0065616797900263,0.99867197875166,1.0198682084072586,0.0,0.0,0.0,0.0,0.0,0.0,0.45637784733333336,0.4387614365333333,0.4735874331333333,,,,,,,,,
ur5e,near_singular,reject_only_hard,always_hard,500,1.3093170475667149,1.2959882166724639,1.3222863291442954,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419247586666667,0.42617221271666667,0.45755857713333337,,,,,,,,,
ur5e,near_singular,routing_only,always_hard,500,1.314559325724617,1.30065740211831,1.3287503566883339,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4494144606666666,0.43249295271666666,0.46713747736666666,,,,,,,,,
ur5e,near_singular,p50_selection,always_hard,500,1.327545492655069,1.311995010376228,1.3438848906454741,1.0564304461942258,1.026489190230912,1.0907941280509372,0.0,0.0,0.0,0.0,0.0,0.0,0.467967944,0.44810587243333333,0.4898242392666667,,,,,,,,,
ur5e,near_singular,full_cghik,always_hard,500,1.310747694900046,1.2978944755398776,1.3239598933418404,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44396874066666664,0.4290539042,0.45919983898333333,,,,,,,,,
ur5e,near_singular,full_cghik,reject_only_hard,500,1.0010926668494768,0.9931791273845835,1.0090877636695688,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020439819999999954,-0.012882272683333355,0.016942261466666664,,,,,,,,,
ur5e,near_singular,full_cghik,p50_selection,500,0.9873467253303481,0.9762147835263987,0.9981561711251071,0.9465838509316771,0.9167632778438367,0.9741943797805122,0.0,0.0,0.0,0.0,0.0,0.0,-0.023999203333333333,-0.04548054115,-0.003453023516666674,,,,,,,,,
ur5e,near_singular,full_cghik,geometry_threshold,500,0.9934172308312935,0.9843169119343154,1.002491179926529,0.9934810951760105,0.9805188472126054,1.0013297872340425,0.0,0.0,0.0,0.0,0.0,0.0,-0.012409106666666668,-0.02978557195,0.004675511966666675,,,,,,,,,
ur5e,near_singular,full_cghik,routing_only,500,0.9971004497476977,0.9882473759153065,1.0054557253784469,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005445720000000004,-0.022212998333333338,0.010188730799999993,,,,,,,,,
ur5e,near_singular,full_cghik,trac_ik_100ms,500,6.5715061405818265,5.226397948502238,7.660035038691699,,,,0.002,0.0,0.006,0.002666666666666667,0.0,0.007350000000000061,1.587710348,1.5157760772166666,1.63029658445,,,,,,,,,
ur5e,near_singular,full_cghik,trac_ik_20ms,500,6.751050629862639,5.4985796598416865,7.717219112422192,,,,0.002666666666666667,0.0,0.007350000000000061,0.002666666666666667,0.0,0.007350000000000061,1.5952891293333333,1.5316853902999998,1.6336648216999998,,,,,,,,,
ur5e,near_singular,full_cghik,trac_ik_400ms,500,7.3421140007628365,6.907787524716829,7.671606615176905,,,,0.002,0.0,0.006,0.002,0.0,0.006,1.6176199733333334,1.5990196659166667,1.6351567962166669,,,,,,,,,
ur5e,near_singular,full_cghik,trac_ik_5ms,500,7.490081256695795,7.145067222848271,7.777282949908991,,,,0.002666666666666667,0.0,0.008,0.002666666666666667,0.0,0.008,1.6226587086666664,1.6073914282833335,1.6384398086166667,,,,,,,,,
ur5e,near_limit,geometry_threshold,always_hard,500,1.307297700727308,1.2938049036205086,1.3202352129672201,0.9973684210526316,0.9933774834437086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43738385333333335,0.42150681361666664,0.4532044397,,,,,,,,,
ur5e,near_limit,reject_only_hard,always_hard,500,1.3125250453827215,1.299503739019329,1.3247018409632525,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44482405266666664,0.4294682274166667,0.45971726501666665,,,,,,,,,
ur5e,near_limit,routing_only,always_hard,500,1.3152478208524043,1.3022361300276157,1.327601987602376,0.9986842105263158,0.9960159362549801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486994413333334,0.43340283295,0.4636981231999999,,,,,,,,,
ur5e,near_limit,p50_selection,always_hard,500,1.3169349034814282,1.3021937336334901,1.3320655808685413,1.018421052631579,1.0,1.041452121260996,0.0,0.0,0.0,0.0,0.0,0.0,0.45110070466666663,0.43231639461666665,0.47081086463333327,,,,,,,,,
ur5e,near_limit,full_cghik,always_hard,500,1.3179602618200743,1.304376777862952,1.3307637880741965,0.9986842105263158,0.9960159362549801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525601206666667,0.436458014,0.4683351518833333,,,,,,,,,
ur5e,near_limit,full_cghik,reject_only_hard,500,1.004141038265497,0.9962137727870246,1.0120159724993099,0.9986842105263158,0.9960159362549801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077360680000000005,-0.007085350399999997,0.02228166433333334,,,,,,,,,
ur5e,near_limit,full_cghik,p50_selection,500,1.000778594550069,0.9907112909064701,1.010155090307329,0.9806201550387597,0.9596977329974811,0.99867197875166,0.0,0.0,0.0,0.0,0.0,0.0,0.0014594160000000018,-0.017553638500000003,0.01893193080000001,,,,,,,,,
ur5e,near_limit,full_cghik,geometry_threshold,500,1.008156184384654,0.9992688151968491,1.0169592604098157,1.0013192612137203,1.0,1.0040160642570282,0.0,0.0,0.0,0.0,0.0,0.0,0.015176267333333332,-0.0013703109500000006,0.031453219149999996,,,,,,,,,
ur5e,near_limit,full_cghik,routing_only,500,1.0020623040955978,0.9934380051686325,1.0107553843367523,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003860679333333332,-0.01229485076666666,0.020038123433333343,,,,,,,,,
ur5e,near_limit,full_cghik,trac_ik_100ms,500,8.29818892116029,8.156914155343054,8.44499259441347,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6498236880000001,1.6353999183333332,1.6653067109333333,,,,,,,,,
ur5e,near_limit,full_cghik,trac_ik_20ms,500,8.208030665691387,8.068960703417893,8.349670734615383,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.647340618,1.6329012796166666,1.66337818265,,,,,,,,,
ur5e,near_limit,full_cghik,trac_ik_400ms,500,8.133828464238691,7.9955886653837815,8.268725397230273,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.645255702,1.6307621269166666,1.6606256267833335,,,,,,,,,
ur5e,near_limit,full_cghik,trac_ik_5ms,500,8.133371036874772,7.956846996068237,8.297131295965627,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6452427313333335,1.6309196764999998,1.6608049476500002,,,,,,,,,
ur5e,hard_feasible,geometry_threshold,always_hard,500,1.2313800798619836,1.215584341073746,1.2476232521624584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4476235946666666,0.42966081524999994,0.46602597975000004,,,,,,,,,
ur5e,hard_feasible,reject_only_hard,always_hard,500,1.239257320975638,1.2223634319009704,1.2564121602175653,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46286275866666665,0.44162653050000006,0.4847967370499999,,,,,,,,,
ur5e,hard_feasible,routing_only,always_hard,500,1.2359686046711542,1.2193605349118224,1.253172024782756,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565004693333334,0.4375531397666666,0.4761486432,,,,,,,,,
ur5e,hard_feasible,p50_selection,always_hard,500,1.233191431247493,1.2174584314781471,1.2494165776169077,1.0107320812571867,1.0015319361292068,1.0230156225970843,0.0,0.0,0.0,0.0,0.0,0.0,0.4511278013333333,0.43255535580000004,0.4694919099833333,,,,,,,,,
ur5e,hard_feasible,full_cghik,always_hard,500,1.2335144737443426,1.2176743687211948,1.2492104672431172,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45175275333333337,0.43481761630000004,0.46814867746666666,,,,,,,,,
ur5e,hard_feasible,full_cghik,reject_only_hard,500,0.9953658960620269,0.9872679137499224,1.003157916362974,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01111000533333335,-0.030781707400000018,0.007476177816666663,,,,,,,,,
ur5e,hard_feasible,full_cghik,p50_selection,500,1.0002619564883959,0.9930236599744783,1.0074676798942062,0.9893818733409178,0.9775021787817063,0.9984704071094803,0.0,0.0,0.0,0.0,0.0,0.0,0.0006249519999999935,-0.016883345350000002,0.017723216799999997,,,,,,,,,
ur5e,hard_feasible,full_cghik,geometry_threshold,500,1.001733334749575,0.9944466467855004,1.0085548848757893,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004129158666666667,-0.01322662013333333,0.020429306966666665,,,,,,,,,
ur5e,hard_feasible,full_cghik,routing_only,500,0.9980144067433941,0.9904606452340988,1.005413899206619,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004747716000000001,-0.022897630699999977,0.012881127333333358,,,,,,,,,
ur5e,hard_feasible,full_cghik,trac_ik_100ms,500,10.090527499984853,9.689462850412928,10.519916863004294,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.149841629333333,2.0526306580666667,2.2607087168333333,,,,,,,,,
ur5e,hard_feasible,full_cghik,trac_ik_20ms,500,10.077883822368896,9.668188973823987,10.531650842175836,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.1495449266666666,2.0510210490166667,2.2608188956833333,,,,,,,,,
ur5e,hard_feasible,full_cghik,trac_ik_400ms,500,10.103434359269311,9.715850847775481,10.54314329418336,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.150143742,2.0526518222833334,2.2611106931166667,,,,,,,,,
ur5e,hard_feasible,full_cghik,trac_ik_5ms,500,10.11158888968534,9.714403294312739,10.554905969381144,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.150334218666667,2.051988218916667,2.261104529266667,,,,,,,,,
ur5e,constructed_inexecutable,geometry_threshold,always_hard,500,0.9022421965253843,0.8745097130949476,0.9277328117889944,0.9124592949979184,0.8836016819203784,0.9386249103847191,0.0,0.0,0.0,0.0,0.0,0.0,-15.715484429333333,-20.163995744983332,-11.687121164083333,,,,,,,,,
ur5e,constructed_inexecutable,reject_only_hard,always_hard,500,0.9020535245428628,0.8743101216931025,0.927361702131075,0.9124592949979184,0.8836016819203784,0.9386249103847191,0.0,0.0,0.0,0.0,0.0,0.0,-15.745815221333332,-20.147701498216662,-11.717342371166666,,,,,,,,,
ur5e,constructed_inexecutable,routing_only,always_hard,500,1.0085249121335553,1.0076511862780042,1.0094311860207283,1.0240608621761422,1.022976495138739,1.025147978693462,0.0,0.0,0.0,0.0,0.0,0.0,1.3704596373333329,1.2364693742500004,1.512076872133334,,,,,,,,,
ur5e,constructed_inexecutable,p50_selection,always_hard,500,0.901894007279039,0.8739097733704939,0.9273986365557462,0.9124592949979184,0.8836016819203784,0.9386249103847191,0.0,0.0,0.0,0.0,0.0,0.0,-15.771459118666668,-20.194050623183333,-11.773331995349999,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,always_hard,500,0.9017780462113582,0.8739716860723347,0.9270870479312514,0.9124592949979184,0.8836016819203784,0.9386249103847191,0.0,0.0,0.0,0.0,0.0,0.0,-15.790100948666666,-20.210051703616667,-11.77758367885,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,reject_only_hard,500,0.9996946097720263,0.9989738281662731,1.0004036610294285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044285727333333746,-0.1480572978500002,0.05872775511666491,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,p50_selection,500,0.9998714249493345,0.9992449869955404,1.00051715572026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018641830000000643,-0.10907890456666797,0.07539009849999753,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,geometry_threshold,500,0.9994855590707089,0.9987001218213007,1.0002695680650149,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07461651933333324,-0.18838641545000098,0.039360450266667915,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,routing_only,500,0.8941554495700339,0.8669147345253577,0.919167211543165,0.8910205718231736,0.8633922175086489,0.9160057842021693,0.0,0.0,0.0,0.0,0.0,0.0,-17.160560586,-21.565954348466665,-13.177110449450002,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,trac_ik_100ms,500,1.4475410021646529,1.382641596845846,1.5103692380263367,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.82062951066667,38.321904276766666,51.112758338000006,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,trac_ik_20ms,500,7.192886774499911,6.870923431808962,7.505635169462676,,,,0.0,0.0,0.0,0.0,0.0,0.0,124.81475019666665,118.31936421495,131.10830856373335,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,trac_ik_400ms,500,0.36228004270360165,0.34604451039749884,0.3780042285686257,,,,0.0,0.0,0.0,0.0,0.0,0.0,-255.18879086133333,-261.6861546919333,-248.89646841666664,,,,,,,,,
ur5e,constructed_inexecutable,full_cghik,trac_ik_5ms,500,28.09856673655069,26.834775258384933,29.31810467610854,,,,0.0,0.0,0.0,0.0,0.0,0.0,139.80997227133335,133.31458750015,146.1028837858167,,,,,,,,,
