robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts,split
panda,near_limit/regular/alpha=0.0,weight_0.65,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.32320499999999996,0.35577945,0.35852417999999997,0.3275131666666667,3.2751316666666668,0,0.00047642170703454136,0.00047642170703454136,0.0002550756726988377,0.0002550756726988377,0.47642170703454134,0.0,0.0005235782929654587,0.008471570587301162,0.5459773217329422,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.0,weight_0.8,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.32026449999999995,0.34921949999999996,0.35371057,0.3231865000000001,3.231865000000001,0,0.00047660147685324753,0.00047660147685324753,0.0002689491602253756,0.0002689491602253756,0.47660147685324755,0.0,0.0005233985231467525,0.008457697099774624,0.5432627727307663,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,clarabel,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.2881,0.31927649999999996,0.32427110000000003,0.29229426666666664,2.9229426666666662,0,0.0004889196355087547,0.0004889196355087547,0.00017540047142558383,0.00017540047142558383,0.48891963550875467,0.0,0.0005110803644912454,0.008551245788574417,0.5616307528299641,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,gn,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.3177135,0.3717025,0.38462403,0.32469266666666663,3.2469266666666665,0,0.0004889196355087547,0.0004889196355087547,0.00017540047142558383,0.00017540047142558383,0.48891963550875467,0.0,0.0005110803644912454,0.008551245788574417,0.5616307528299641,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,relative,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.296163,0.31657495,0.35430971000000006,0.2968441333333333,2.9684413333333333,0,0.0004889196355087547,0.0004889196355087547,0.00017540047142558383,0.00017540047142558383,0.48891963550875467,0.0,0.0005110803644912454,0.008551245788574417,0.5616307528299641,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,tight,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.28613,0.31992309999999996,0.32575927,0.2913539666666667,2.913539666666667,0,0.0004889196355087547,0.0004889196355087547,0.00017540047142558383,0.00017540047142558383,0.48891963550875467,0.0,0.0005110803644912454,0.008551245788574417,0.5616307528299641,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,trac_task_20ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.2347865,0.26978579999999996,0.27900040000000004,0.2367998333333333,2.367998333333333,0,0.0005017539539278669,0.0005017539539278669,0.00024388271101959724,0.00024388271101959724,0.5017539539278669,0.0,0.0004982460460721331,0.008482763548980404,0.6551541407010357,,,,,,,,,"{""native_success"":30}",{},development
panda,near_limit/regular/alpha=0.5,trac_task_5ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.232999,0.25651465,0.26473376000000004,0.23382876666666666,2.3382876666666665,0,0.0005017539539278669,0.0005017539539278669,0.00024388271101959724,0.00024388271101959724,0.5017539539278669,0.0,0.0004982460460721331,0.008482763548980404,0.6551541407010357,,,,,,,,,"{""native_success"":30}",{},development
panda,near_limit/regular/alpha=0.5,weight_0.2,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.327194,0.37979989999999997,0.38509251,0.33386879999999997,3.3386879999999994,0,0.0004869731043115237,0.0004869731043115237,0.0001789819622659495,0.0001789819622659495,0.4869731043115237,0.0,0.0005130268956884763,0.008547664297734051,0.527979527925538,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,weight_0.35,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.3238395,0.35758854999999995,0.37688055,0.3310064333333334,3.3100643333333344,0,0.0004883598612852962,0.0004883598612852962,0.00017760409709224718,0.00017760409709224718,0.4883598612852962,0.0,0.0005116401387147038,0.008549042162907753,0.5567595881157452,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,weight_0.5,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.319997,0.36150899999999997,0.37277024000000003,0.32679290000000005,3.2679290000000005,0,0.0004889196355087547,0.0004889196355087547,0.00017540047142558383,0.00017540047142558383,0.48891963550875467,0.0,0.0005110803644912454,0.008551245788574417,0.5616307528299641,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,weight_0.65,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.320315,0.35441324999999996,0.3795664,0.3243945333333333,3.243945333333333,0,0.0004892294822784283,0.0004892294822784283,0.00017138891340575177,0.00017138891340575177,0.48922948227842833,0.0,0.0005107705177215717,0.008555257346594248,0.551105986320006,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.5,weight_0.8,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.32161249999999997,0.3468989,0.36838431000000005,0.3264720666666667,3.2647206666666673,0,0.0004894450892711563,0.0004894450892711563,0.0003827031730401798,0.0003827031730401798,0.48944508927115626,0.0,0.0005105549107288438,0.00834394308695982,0.5276722856168157,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,clarabel,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.2925175,0.31958454999999997,0.33160153000000003,0.2944447,2.9444470000000003,0,0.0005011310232602078,0.0005011310232602078,0.0002681607721295294,0.0002681607721295294,0.5011310232602078,0.0,0.0004988689767397922,0.008458485487870471,0.9999999999990005,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,gn,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.308653,0.34927115,0.35706299,0.3182505333333333,3.1825053333333333,0,0.0005011310232602078,0.0005011310232602078,0.0002681607721295294,0.0002681607721295294,0.5011310232602078,0.0,0.0004988689767397922,0.008458485487870471,0.9999999999990005,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,relative,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.288,0.3193244,0.32390637,0.2929248666666667,2.9292486666666666,0,0.0005011310232602078,0.0005011310232602078,0.0002681607721295294,0.0002681607721295294,0.5011310232602078,0.0,0.0004988689767397922,0.008458485487870471,0.9999999999990005,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,tight,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.2866345,0.3497121999999999,0.39284713000000004,0.29866460000000006,2.9866460000000004,0,0.0005011310232602078,0.0005011310232602078,0.0002681607721295294,0.0002681607721295294,0.5011310232602078,0.0,0.0004988689767397922,0.008458485487870471,0.9999999999990005,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,"{""native_task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,trac_task_20ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.23579499999999998,2.4842092499999895,4.2874386399999995,0.5064730333333333,5.0647303333333324,0,0.0005896029465244122,0.0008292056774893814,0.003099744745722994,0.005236189098853368,0.6265250492572175,0.0,0.00041039705347558746,0.0056269015142770005,0.9066195133523998,,,,,,,,,"{""native_success"":30}",{},development
panda,near_limit/regular/alpha=0.95,trac_task_5ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.23195549999999998,0.7482216999999984,1.12337316,0.29538006666666666,2.9538006666666665,0,0.0005840787289379894,0.0006608647885418631,0.0005589011823898375,0.0046723812005763435,0.5919273999462159,0.0,0.00041592127106201027,0.008167745077610162,0.9999999999999981,,,,,,,,,"{""native_success"":30}",{},development
panda,near_limit/regular/alpha=0.95,weight_0.2,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.32664000000000004,0.36390565,0.38832571,0.3333788333333333,3.3337883333333327,0,0.0004990378020925669,0.0004990378020925669,0.00028051481916665534,0.00028051481916665534,0.4990378020925669,0.0,0.0005009621979074332,0.008446131440833345,0.9489013546380229,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,weight_0.35,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.32276150000000003,0.38701454999999996,0.39744556000000003,0.33349609999999996,3.334961,0,0.000500527885615292,0.000500527885615292,0.00027898314331890254,0.00027898314331890254,0.5005278856152919,0.0,0.000499472114384708,0.008447663116681098,0.9999999999990005,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,weight_0.5,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.3136025,0.34340055,0.3445103,0.3195981666666666,3.1959816666666665,0,0.0005011310232602078,0.0005011310232602078,0.0002681607721295294,0.0002681607721295294,0.5011310232602078,0.0,0.0004988689767397922,0.008458485487870471,0.9999999999990005,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,weight_0.65,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.32361799999999996,0.35097795,0.3712074,0.32609723333333324,3.2609723333333327,0,0.0005014675818584196,0.0005014675818584196,0.00027000962464434085,0.00027000962464434085,0.5014675818584197,0.0,0.0004985324181415804,0.008456636635355659,0.9912327010781044,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/regular/alpha=0.95,weight_0.8,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.32272100000000004,0.35554654999999996,0.38048045,0.32810963333333343,3.281096333333334,0,0.0005017086615530279,0.0005017086615530279,0.000489104209429648,0.000489104209429648,0.5017086615530278,0.0,0.0004982913384469722,0.008237542050570352,0.9256654902564638,2.0,4.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/high_utilization/alpha=0.0,clarabel,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.54953,0.7469196499999999,0.77167408,0.5243528999999999,5.243528999999999,0,0.0009762568938728552,0.0009762568938728552,0.0049201721992594115,0.0049201721992594115,0.9762568938728552,0.2,2.374310612714484e-05,0.0038064740607405886,0.9999999999990037,1.5,3.0,0.5,0.5,0.5,0.0,0.0,2.0,"{""native_task_candidate"":30}",{},development
panda,near_limit/high_utilization/alpha=0.0,gn,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.418041,0.5296058,0.54168006,0.4196858,4.196858,0,0.0009762568938728552,0.0009762568938728552,0.0049201721992594115,0.0049201721992594115,0.9762568938728552,0.2,2.374310612714484e-05,0.0038064740607405886,0.9999999999990037,2.5,5.0,,,,,,,"{""task_candidate"":30}",{},development
panda,near_limit/high_utilization/alpha=0.0,relative,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.4227655,0.54949235,0.5710518,0.42201486666666665,4.220148666666667,0,0.0009762568938728552,0.0009762568938728552,0.0049201721992594115,0.0049201721992594115,0.9762568938728552,0.2,2.374310612714484e-05,0.0038064740607405886,0.9999999999990037,1.5,2.5,0.5,0.5,0.0,0.5,1.0,1.5,"{""native_task_candidate"":30}",{},development
panda,near_limit/high_utilization/alpha=0.0,tight,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.48631800000000003,1.0910316,1.11651725,0.607844,6.0784400000000005,0,0.0009762568938728552,0.0009762568938728552,0.0049201721992594115,0.0049201721992594115,0.9762568938728552,0.2,2.374310612714484e-05,0.0038064740607405886,0.9999999999990037,1.5,3.7,0.5,0.5,0.5,0.0,0.0,2.7,"{""native_task_candidate"":30}",{},development
panda,near_limit/high_utilization/alpha=0.0,trac_task_20ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.2457065,0.29290069999999996,0.29694348000000004,0.2504844666666666,2.5048446666666666,0,0.0008383081996819942,0.0008383081996819942,0.0060522834538321866,0.0060522834538321866,0.8383081996819942,0.0,0.00016169180031800582,0.0026743628061678135,0.9999999999999968,,,,,,,,,"{""native_success"":30}",{},development
panda,near_limit/high_utilization/alpha=0.0,trac_task_5ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.24467,0.28167049999999993,0.31074703000000004,0.24971033333333334,2.4971033333333335,0,0.0008383081996819942,0.0008383081996819942,0.0060522834538321866,0.0060522834538321866,0.8383081996819942,0.0,0.00016169180031800582,0.0026743628061678135,0.9999999999999968,,,,,,,,,"{""native_success"":30}",{},development
panda,near_limit/high_utilization/alpha=0.0,weight_0.2,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.44182299999999997,0.59415835,0.61341908,0.4388069,4.388069,0,0.0009768952624435122,0.0009768952624435122,0.0037176935184850485,0.0037176935184850485,0.9768952624435122,0.2,2.310473755648781e-05,0.0050089527415149515,0.9999999999990037,2.5,5.0,,,,,,,"{""task_candidate"":30}",{},development
