robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,frame_calls,all_frame_cumulative_ns,max_latency_ms,over_20ms_frames,failure_reasons,physical_boundary_frames,rate_boundary_frames,mean_iterations,mean_evaluations,mean_qp_calls,mean_line_search_evaluations,mean_extra_backtracking_evaluations,internal_statuses
panda,pink_qp,Pink QP-IK,high_curvature,40,3,"[36,36,36]",36.0,0.9,"[36,36,36]",0.9,0.9571666666666666,0.9571666666666666,0.9953065,1.06695415,1.30458121,5637.571976666667,140.93929941666667,145.68304366666666,150.95792993333333,0.0002998065570446214,0.0009654678867728432,0.0006111570902317924,0.006885614117322469,1.0,7.479921702839775,0.1495984340567955,143.35,0,18000,16912715930,1.929483,0,"{""position_tolerance+orientation_tolerance"":750,""internal_nonconvergence+position_tolerance"":3,""position_tolerance"":18}",0,42,,,,,,
panda,pink_qp,Pink QP-IK,joint_limit_return,40,3,"[37,37,37]",37.0,0.925,"[37,37,37]",0.925,0.9831666666666666,0.9831666666666666,0.9964135,1.0647714,1.2266492099999995,5646.9926853333345,141.17481713333336,146.58260233333334,150.9415655,8.88789773210032e-05,0.0008773701566317284,0.00019122559174167609,0.007192759048749706,1.0,2.272717000458143,0.045454340009162854,143.825,0,18000,16940978056,1.735047,0,"{""position_tolerance"":6,""internal_nonconvergence+joint_limit+velocity_limit"":6,""orientation_tolerance"":9,""position_tolerance+orientation_tolerance"":282}",288,72,,,,,,
panda,pink_qp,Pink QP-IK,near_singular,40,3,"[37,37,37]",37.0,0.925,"[37,37,37]",0.925,0.9738333333333333,0.9738333333333333,0.9925965,1.0529305500000001,1.1022678899999994,5434.138442333334,135.85346105833335,138.04673983333333,148.38563745,7.489966063684093e-05,0.0009820691758522925,0.0001264988400090503,0.00827856629122937,1.0,6.6166719518557064,0.13233343903711414,146.075,0,18000,16302415327,1.37181,0,"{""orientation_tolerance"":9,""position_tolerance+orientation_tolerance"":447,""position_tolerance"":15}",357,408,,,,,,
panda,pink_qp,Pink QP-IK,smooth,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9971666666666666,0.9971666666666666,0.9976485,1.0651691,1.1593502499999997,5674.520331333333,141.86300828333333,144.58206383333334,150.68269871666666,0.00011057323542065202,0.0008737004762773816,0.00025691572086633546,0.007101674209381206,0.9999999999999968,1.057420492584879,0.021148409851697577,149.575,0,18000,17023560994,1.425183,0,"{""position_tolerance+orientation_tolerance"":51}",0,9,,,,,,
panda,single_gn_clip,"GN kappa=1, clipped step",high_curvature,40,3,"[38,38,38]",38.0,0.95,"[38,38,38]",0.95,0.9700000000000001,0.9700000000000001,0.2428195,0.27737784999999987,4.771454999999999,2060.853689,51.521342225,36.95670533333333,51.40660886666602,0.0005020800470663458,0.0009916578863592791,0.0005472485126304039,0.00866814010279913,0.9999999999990011,6.796612340776449,0.13593224681552898,145.025,0,18000,6182561067,5.486048,0,"{""position_tolerance+orientation_tolerance"":534,""position_tolerance"":6}",0,72,2.571833333333333,6.877166666666667,1.6018333333333334,3.3053333333333335,1.7175,"{""task_candidate"":17460,""iteration_limit"":288,""stationary"":252}"
panda,single_gn_clip,"GN kappa=1, clipped step",joint_limit_return,40,3,"[36,36,36]",36.0,0.9,"[36,36,36]",0.9,0.9506666666666667,0.9506666666666667,0.242306,0.3665478999999991,4.77767218,2296.2797523333334,57.40699380833333,36.872049833333335,246.4232925833333,0.0001475822101634694,0.000993185206083966,0.00018397950479130651,0.008073545113688699,0.9999999999989987,1.4826830814054854,0.02965366162810971,142.6,0,18000,6888839257,5.65729,0,"{""orientation_tolerance"":18,""position_tolerance+orientation_tolerance"":849,""position_tolerance"":21}",72,18,2.8621666666666665,7.9885,1.9115,4.126333333333333,2.2445,"{""task_candidate"":17112,""iteration_limit"":354,""stationary"":534}"
panda,single_gn_clip,"GN kappa=1, clipped step",near_singular,40,3,"[36,36,36]",36.0,0.9,"[36,36,36]",0.9,0.9713333333333334,0.9713333333333334,0.241759,0.27397014999999997,4.818117759999999,2189.4568783333334,54.73642195833334,35.802901500000004,184.627406333333,0.0006625186983737139,0.0009998773001259629,0.002031025030732842,0.008720503927619756,0.9999999999990037,4.837547336718789,0.09675094673437577,145.7,0,18000,6568370635,5.806345,0,"{""position_tolerance"":87,""position_tolerance+orientation_tolerance"":429}",21,78,2.691,7.5275,1.7196666666666667,3.8365,2.1185,"{""task_candidate"":17484,""iteration_limit"":486,""stationary"":30}"
panda,single_gn_clip,"GN kappa=1, clipped step",smooth,40,3,"[40,40,40]",40.0,1.0,"[40,39,40]",0.9916666666666666,1.0,0.9999444444444445,0.2421045,0.25521665,0.35504409,1492.157669,37.303941725,36.83215333333334,37.185221516666665,0.00014645879369675974,0.0009922727771654286,0.00020910279355554427,0.008284638676485179,0.7858809292170001,0.9083927793178563,0.018167855586357126,150.0,0,18000,4476473007,57.820037,1,{},0,0,1.9995,3.9989444444444446,0.9995,0.9995,0.0,"{""task_candidate"":17999,""deadline"":1}"
panda,single_gn_k0,Bounded GN kappa=0,high_curvature,40,3,"[37,37,37]",37.0,0.925,"[37,37,37]",0.925,0.9728333333333334,0.9728333333333334,0.2690225,0.3024751,4.409330629999987,2163.8751469999997,54.09687867499999,40.87176016666666,65.3348295833328,0.0004991594181472088,0.0009906722937217081,0.0005553219352798742,0.007880884464764048,0.9999999999990011,6.993950916738305,0.13987901833476613,145.925,0,18000,6491625441,5.447337,0,"{""position_tolerance+orientation_tolerance"":486,""orientation_tolerance"":3}",0,93,2.369,6.3758333333333335,1.3961666666666666,3.0068333333333332,1.6371666666666667,"{""task_candidate"":17511,""stationary"":477,""no_descent"":12}"
panda,single_gn_k0,Bounded GN kappa=0,joint_limit_return,40,3,"[38,38,38]",38.0,0.95,"[38,38,38]",0.95,0.9788333333333334,0.9788333333333334,0.268328,0.29266289999999995,4.411212449999984,2059.6284843333333,51.490712108333334,40.8088805,46.981723949999655,0.00012679729840642636,0.0009533866132337553,0.00016371087737228354,0.008061251672819928,0.9999999999990037,1.8130201973246294,0.03626040394649258,146.825,0,18000,6178885453,6.049339,0,"{""orientation_tolerance"":12,""position_tolerance+orientation_tolerance"":366,""position_tolerance"":3}",306,15,2.316,5.9205,1.3371666666666666,2.6045,1.2881666666666667,"{""task_candidate"":17619,""stationary"":375,""no_descent"":6}"
panda,single_gn_k0,Bounded GN kappa=0,near_singular,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.991,0.991,0.2680255,0.2831885,0.4242862799999991,1778.8425753333336,44.47106438333334,39.349227,40.24602925000001,0.0006519906157540017,0.0009991902381254053,0.0018522977188732638,0.00840698947668856,0.9999999999990037,2.2532839814881602,0.045065679629763204,148.65,0,18000,5336527726,4.885438,0,"{""orientation_tolerance"":3,""position_tolerance+orientation_tolerance"":159}",48,36,2.035833333333333,4.761,1.0448333333333333,1.7251666666666667,0.6881666666666667,"{""task_candidate"":17838,""stationary"":141,""no_descent"":21}"
