run_id,site_id,uid,family,candidate_id,repeat,complete,accepted_frames,prefix_frames,first_failure_frame,first_failure_kind,total_latency_ns
state_21_candidate_04_r0,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_04,0,True,30,30,,,20034634
state_21_candidate_01_r3,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_01,3,True,30,30,,,17874506
state_21_candidate_05_r1,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_05,1,True,30,30,,,17955770
state_21_candidate_03_r2,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_03,2,True,30,30,,,17326549
state_21_candidate_05_r3,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_05,3,True,30,30,,,19299546
state_21_candidate_04_r1,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_04,1,True,30,30,,,17079821
state_21_candidate_02_r2,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_02,2,True,30,30,,,18868606
state_21_candidate_03_r0,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_03,0,True,30,30,,,16834473
state_21_candidate_01_r0,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_01,0,True,30,30,,,17674334
state_21_candidate_00_r2,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_00,2,True,30,30,,,16160974
state_21_candidate_03_r3,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_03,3,True,30,30,,,15553402
state_21_candidate_01_r1,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_01,1,True,30,30,,,17721375
state_21_candidate_01_r2,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_01,2,True,30,30,,,17000871
state_21_candidate_02_r3,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_02,3,True,30,30,,,21232108
state_21_candidate_05_r0,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_05,0,True,30,30,,,17676307
state_21_candidate_00_r1,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_00,1,True,30,30,,,16586412
state_21_candidate_04_r3,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_04,3,True,30,30,,,16901982
state_21_candidate_03_r4,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_03,4,True,30,30,,,15640180
state_21_candidate_02_r4,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_02,4,True,30,30,,,17597672
state_21_candidate_05_r2,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_05,2,True,30,30,,,16844890
state_21_candidate_04_r2,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_04,2,True,30,30,,,18202985
state_21_candidate_02_r1,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_02,1,True,30,30,,,21918119
state_21_candidate_01_r4,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_01,4,True,30,30,,,20179574
state_21_candidate_02_r0,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_02,0,True,30,30,,,19236543
state_21_candidate_03_r1,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_03,1,True,30,30,,,17899137
state_21_candidate_04_r4,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_04,4,True,30,30,,,18785542
state_18_candidate_00_r4,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_00,4,False,16,16,91,solver_failure,88150103
state_18_candidate_02_r1,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_02,1,False,16,16,91,solver_failure,86813871
state_18_candidate_01_r0,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_01,0,False,16,16,91,solver_failure,85613304
state_18_candidate_05_r3,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_05,3,False,16,16,91,solver_failure,90565577
state_18_candidate_05_r1,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_05,1,False,16,16,91,solver_failure,87985159
state_18_candidate_05_r2,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_05,2,False,16,16,91,solver_failure,86013565
state_18_candidate_02_r0,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_02,0,False,16,16,91,solver_failure,87599483
state_18_candidate_03_r0,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_03,0,False,16,16,91,solver_failure,87629853
state_18_candidate_00_r1,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_00,1,False,16,16,91,solver_failure,89199854
state_18_candidate_00_r3,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_00,3,False,16,16,91,solver_failure,90373576
state_18_candidate_04_r4,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_04,4,False,16,16,91,solver_failure,86146532
state_18_candidate_05_r4,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_05,4,False,16,16,91,solver_failure,87174936
state_18_candidate_01_r2,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_01,2,False,16,16,91,solver_failure,88146235
state_18_candidate_05_r0,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_05,0,False,16,16,91,solver_failure,86746774
state_18_candidate_02_r2,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_02,2,False,16,16,91,solver_failure,86368877
state_18_candidate_04_r3,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_04,3,False,16,16,91,solver_failure,87120418
state_18_candidate_04_r0,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_04,0,False,16,16,91,solver_failure,89423833
state_18_candidate_00_r2,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_00,2,False,16,16,91,solver_failure,87769042
state_18_candidate_01_r4,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_01,4,False,16,16,91,solver_failure,88335513
state_18_candidate_02_r3,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_02,3,False,16,16,91,solver_failure,89501192
state_18_candidate_02_r4,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_02,4,False,16,16,91,solver_failure,90162912
state_18_candidate_01_r3,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_01,3,False,16,16,91,solver_failure,88163071
state_18_candidate_04_r1,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_04,1,False,16,16,91,solver_failure,86393006
state_18_candidate_03_r2,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_03,2,False,16,16,91,solver_failure,89206380
state_18_candidate_03_r4,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_03,4,False,16,16,91,solver_failure,86543626
state_18_candidate_04_r2,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_04,2,False,16,16,91,solver_failure,85605686
state_18_candidate_00_r0,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_00,0,False,16,16,91,solver_failure,85610401
state_18_candidate_03_r1,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_03,1,False,16,16,91,solver_failure,87540249
state_18_candidate_01_r1,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_01,1,False,16,16,91,solver_failure,86218618
state_18_candidate_03_r3,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,near_singular,candidate_03,3,False,16,16,91,solver_failure,91906133
state_13_candidate_05_r1,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_05,1,True,30,30,,,17246584
state_13_candidate_02_r0,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_02,0,True,30,30,,,19308903
state_13_candidate_00_r4,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_00,4,True,30,30,,,21203437
state_13_candidate_02_r3,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_02,3,True,30,30,,,19824839
state_13_candidate_05_r0,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_05,0,True,30,30,,,16567949
state_13_candidate_00_r0,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_00,0,True,30,30,,,18967793
state_13_candidate_02_r4,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_02,4,True,30,30,,,17132180
state_13_candidate_04_r1,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_04,1,True,30,30,,,16204757
state_13_candidate_03_r1,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_03,1,True,30,30,,,17350776
state_13_candidate_01_r3,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_01,3,True,30,30,,,17275632
state_13_candidate_00_r3,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_00,3,True,30,30,,,17316734
state_13_candidate_01_r1,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_01,1,True,30,30,,,16483976
state_13_candidate_00_r2,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_00,2,True,30,30,,,18092219
state_13_candidate_00_r1,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_00,1,True,30,30,,,20105859
state_13_candidate_01_r0,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_01,0,True,30,30,,,23142521
state_13_candidate_04_r0,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_04,0,True,30,30,,,16626097
state_13_candidate_02_r2,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_02,2,True,30,30,,,17024687
state_13_candidate_04_r3,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_04,3,True,30,30,,,15638664
state_13_candidate_04_r4,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_04,4,True,30,30,,,17879040
state_13_candidate_01_r2,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_01,2,True,30,30,,,16540318
state_13_candidate_02_r1,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_02,1,True,30,30,,,21842854
state_13_candidate_04_r2,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_04,2,True,30,30,,,16319163
state_13_candidate_03_r2,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_03,2,True,30,30,,,18927048
state_13_candidate_03_r0,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_03,0,True,30,30,,,21468695
state_13_candidate_03_r3,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_03,3,True,30,30,,,16363237
state_13_candidate_05_r3,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_05,3,True,30,30,,,18198265
state_13_candidate_05_r4,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_05,4,True,30,30,,,19740730
state_13_candidate_05_r2,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_05,2,True,30,30,,,17641560
state_13_candidate_01_r4,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_01,4,True,30,30,,,17592949
state_13_candidate_03_r4,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,near_singular,candidate_03,4,True,30,30,,,26765857
state_24_candidate_00_r2,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_00,2,True,30,30,,,16078220
state_24_candidate_01_r0,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_01,0,True,30,30,,,17738967
state_24_candidate_00_r3,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_00,3,True,30,30,,,16564036
state_24_candidate_00_r0,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_00,0,True,30,30,,,17697746
state_24_candidate_02_r3,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_02,3,True,30,30,,,16154254
state_24_candidate_02_r1,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_02,1,True,30,30,,,15880834
state_24_candidate_02_r0,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_02,0,True,30,30,,,17493697
state_24_candidate_00_r1,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_00,1,True,30,30,,,17590477
state_24_candidate_01_r2,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_01,2,True,30,30,,,18058034
state_24_candidate_01_r1,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_01,1,True,30,30,,,17060516
state_24_candidate_03_r0,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_03,0,True,30,30,,,19141476
state_24_candidate_03_r3,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_03,3,True,30,30,,,17761070
state_24_candidate_00_r4,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_00,4,True,30,30,,,19421906
state_24_candidate_03_r2,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_03,2,True,30,30,,,16872251
state_24_candidate_03_r1,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_03,1,True,30,30,,,18833865
state_24_candidate_01_r3,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_01,3,True,30,30,,,16390827
state_24_candidate_01_r4,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_01,4,True,30,30,,,17745026
state_24_candidate_03_r4,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_03,4,True,30,30,,,16403139
state_24_candidate_02_r2,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_02,2,True,30,30,,,17337570
state_24_candidate_02_r4,state_24,b468ae9f87de9840ca110b7f553d7a967b0a606cbbe948cba649fbdaa815149a,joint_limit_return,candidate_02,4,True,30,30,,,17842509
state_37_candidate_02_r2,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_02,2,True,30,30,,,18068051
state_37_candidate_00_r1,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_00,1,True,30,30,,,16286095
state_37_candidate_05_r4,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_05,4,True,30,30,,,18373918
state_37_candidate_02_r3,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_02,3,True,30,30,,,16589951
state_37_candidate_04_r4,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_04,4,True,30,30,,,16868312
state_37_candidate_01_r3,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_01,3,True,30,30,,,16959055
state_37_candidate_04_r3,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_04,3,True,30,30,,,20353343
state_37_candidate_00_r2,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_00,2,True,30,30,,,16154605
state_37_candidate_03_r4,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_03,4,True,30,30,,,17637376
state_37_candidate_05_r3,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_05,3,True,30,30,,,16333137
state_37_candidate_02_r0,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_02,0,True,30,30,,,19018407
state_37_candidate_00_r4,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_00,4,True,30,30,,,16242969
state_37_candidate_05_r2,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_05,2,True,30,30,,,16343559
state_37_candidate_04_r0,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_04,0,True,30,30,,,17023785
state_37_candidate_00_r0,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_00,0,True,30,30,,,17423405
state_37_candidate_02_r4,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_02,4,True,30,30,,,17343816
state_37_candidate_04_r2,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_04,2,True,30,30,,,18663149
state_37_candidate_01_r4,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_01,4,True,30,30,,,18495815
state_37_candidate_04_r1,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_04,1,True,30,30,,,15973906
state_37_candidate_01_r1,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_01,1,True,30,30,,,18155570
state_37_candidate_03_r0,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_03,0,True,30,30,,,16604094
state_37_candidate_01_r2,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_01,2,True,30,30,,,16249079
state_37_candidate_03_r3,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_03,3,True,30,30,,,18805076
state_37_candidate_05_r1,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_05,1,True,30,30,,,18622634
state_37_candidate_00_r3,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_00,3,True,30,30,,,16209582
state_37_candidate_03_r2,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_03,2,True,30,30,,,18730271
state_37_candidate_02_r1,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_02,1,True,30,30,,,16067482
state_37_candidate_05_r0,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_05,0,True,30,30,,,18145232
state_37_candidate_01_r0,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_01,0,True,30,30,,,16345587
state_37_candidate_03_r1,state_37,d396f1baca7369aabdfa21065ede0b3f178264e9d7acb055f134259b9b2634cb,high_curvature,candidate_03,1,True,30,30,,,18501959
state_04_candidate_03_r2,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_03,2,True,30,30,,,15676219
state_04_candidate_00_r3,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_00,3,True,30,30,,,16768885
state_04_candidate_03_r4,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_03,4,True,30,30,,,17555321
state_04_candidate_02_r0,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_02,0,True,30,30,,,19130383
state_04_candidate_00_r2,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_00,2,True,30,30,,,16638639
state_04_candidate_05_r0,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_05,0,True,30,30,,,16450623
state_04_candidate_01_r3,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_01,3,True,30,30,,,18755025
state_04_candidate_02_r1,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_02,1,True,30,30,,,17641824
state_04_candidate_04_r4,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_04,4,True,30,30,,,19960416
state_04_candidate_05_r3,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_05,3,True,30,30,,,20742051
state_04_candidate_03_r3,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_03,3,True,30,30,,,18434547
state_04_candidate_01_r2,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_01,2,True,30,30,,,18245341
state_04_candidate_01_r1,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_01,1,True,30,30,,,16971260
state_04_candidate_02_r3,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_02,3,True,30,30,,,18295299
state_04_candidate_00_r4,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_00,4,True,30,30,,,16442335
state_04_candidate_03_r1,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_03,1,True,30,30,,,17107903
state_04_candidate_05_r2,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_05,2,True,30,30,,,15911978
state_04_candidate_00_r1,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_00,1,True,30,30,,,21789803
state_04_candidate_04_r1,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_04,1,True,30,30,,,16382778
state_04_candidate_02_r2,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_02,2,True,30,30,,,18178707
state_04_candidate_00_r0,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_00,0,True,30,30,,,18688553
state_04_candidate_04_r3,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_04,3,True,30,30,,,19449436
state_04_candidate_02_r4,state_04,56d619efe2ff1c99577c3b877e99299fc95c9d00e6e7fa6fc3f05d97ad74fedb,smooth,candidate_02,4,True,30,30,,,17597497
