input_id,site_id,uid,method,repeats,accepted_count,internal_success_count,native_return_codes,position_error_m,orientation_error_rad,velocity_utilization,latency_ms,failure_reasons,known_legal_command_witness
state_14_candidate_00,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.4461412797011342e-06, 'p50': 1.4461412797011342e-06, 'p95': 1.4461412797011342e-06, 'p99': 1.4461412797011342e-06, 'max': 1.4461412797011342e-06}","{'n': 5, 'mean': 3.932322596068193e-06, 'p50': 3.932322596068193e-06, 'p95': 3.932322596068193e-06, 'p99': 3.932322596068193e-06, 'max': 3.932322596068193e-06}","{'n': 5, 'mean': 0.1403547571588084, 'p50': 0.1403547571588084, 'p95': 0.1403547571588084, 'p99': 0.1403547571588084, 'max': 0.1403547571588084}","{'n': 5, 'mean': 0.34839220000000004, 'p50': 0.245454, 'p95': 0.7275039999999999, 'p99': 0.8129864, 'max': 0.834357}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_00_L1_dls_prediction.json
state_14_candidate_00,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.1457280731963021e-05, 'p50': 1.1457280731963021e-05, 'p95': 1.1457280731963021e-05, 'p99': 1.1457280731963021e-05, 'max': 1.1457280731963021e-05}","{'n': 5, 'mean': 1.959212864126254e-05, 'p50': 1.959212864126254e-05, 'p95': 1.959212864126254e-05, 'p99': 1.959212864126254e-05, 'max': 1.959212864126254e-05}","{'n': 5, 'mean': 0.157911587959238, 'p50': 0.157911587959238, 'p95': 0.157911587959238, 'p99': 0.157911587959238, 'max': 0.157911587959238}","{'n': 5, 'mean': 0.2698674, 'p50': 0.211144, 'p95': 0.4828775999999999, 'p99': 0.53539312, 'max': 0.548522}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_00_L1_dls_prediction.json
state_14_candidate_00,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.4461412797011342e-06, 'p50': 1.4461412797011342e-06, 'p95': 1.4461412797011342e-06, 'p99': 1.4461412797011342e-06, 'max': 1.4461412797011342e-06}","{'n': 5, 'mean': 3.932322596068193e-06, 'p50': 3.932322596068193e-06, 'p95': 3.932322596068193e-06, 'p99': 3.932322596068193e-06, 'max': 3.932322596068193e-06}","{'n': 5, 'mean': 0.1403547571588084, 'p50': 0.1403547571588084, 'p95': 0.1403547571588084, 'p99': 0.1403547571588084, 'max': 0.1403547571588084}","{'n': 5, 'mean': 0.22823439999999998, 'p50': 0.224346, 'p95': 0.2736382, 'p99': 0.28069244, 'max': 0.282456}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_00_L1_dls_prediction.json
state_14_candidate_00,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.1457280731963021e-05, 'p50': 1.1457280731963021e-05, 'p95': 1.1457280731963021e-05, 'p99': 1.1457280731963021e-05, 'max': 1.1457280731963021e-05}","{'n': 5, 'mean': 1.959212864126254e-05, 'p50': 1.959212864126254e-05, 'p95': 1.959212864126254e-05, 'p99': 1.959212864126254e-05, 'max': 1.959212864126254e-05}","{'n': 5, 'mean': 0.157911587959238, 'p50': 0.157911587959238, 'p95': 0.157911587959238, 'p99': 0.157911587959238, 'max': 0.157911587959238}","{'n': 5, 'mean': 0.24177799999999997, 'p50': 0.243417, 'p95': 0.2852304, 'p99': 0.29287008, 'max': 0.29478}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_00_L1_dls_prediction.json
state_14_candidate_00,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,dls_strict,1,1,1,[None],"{'n': 1, 'mean': 3.3095948714064748e-06, 'p50': 3.3095948714064748e-06, 'p95': 3.3095948714064748e-06, 'p99': 3.3095948714064748e-06, 'max': 3.3095948714064748e-06}","{'n': 1, 'mean': 6.609663087119784e-06, 'p50': 6.609663087119784e-06, 'p95': 6.609663087119784e-06, 'p99': 6.609663087119784e-06, 'max': 6.609663087119784e-06}","{'n': 1, 'mean': 0.13536585915595511, 'p50': 0.13536585915595511, 'p95': 0.13536585915595511, 'p99': 0.13536585915595511, 'max': 0.13536585915595511}","{'n': 1, 'mean': 2.64948, 'p50': 2.64948, 'p95': 2.64948, 'p99': 2.64948, 'max': 2.64948}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_00_L1_dls_prediction.json
state_14_candidate_00,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0003094857567416839, 'p50': 0.0003094857567416839, 'p95': 0.0003094857567416839, 'p99': 0.0003094857567416839, 'max': 0.0003094857567416839}","{'n': 1, 'mean': 0.0008220008915413252, 'p50': 0.0008220008915413252, 'p95': 0.0008220008915413252, 'p99': 0.0008220008915413252, 'max': 0.0008220008915413252}","{'n': 1, 'mean': 0.1091124283595889, 'p50': 0.1091124283595889, 'p95': 0.1091124283595889, 'p99': 0.1091124283595889, 'max': 0.1091124283595889}","{'n': 1, 'mean': 0.698174, 'p50': 0.698174, 'p95': 0.698174, 'p99': 0.698174, 'max': 0.698174}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_00_L1_dls_prediction.json
state_14_candidate_01,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.6377760834463387e-06, 'p50': 1.6377760834463385e-06, 'p95': 1.6377760834463385e-06, 'p99': 1.6377760834463385e-06, 'max': 1.6377760834463385e-06}","{'n': 5, 'mean': 4.585380275984262e-06, 'p50': 4.585380275984262e-06, 'p95': 4.585380275984262e-06, 'p99': 4.585380275984262e-06, 'max': 4.585380275984262e-06}","{'n': 5, 'mean': 0.14175389626070262, 'p50': 0.14175389626070262, 'p95': 0.14175389626070262, 'p99': 0.14175389626070262, 'max': 0.14175389626070262}","{'n': 5, 'mean': 0.22115419999999997, 'p50': 0.196531, 'p95': 0.2766848, 'p99': 0.28209776000000003, 'max': 0.283451}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_01_L1_dls_prediction.json
state_14_candidate_01,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.0398812293643789e-05, 'p50': 1.0398812293643789e-05, 'p95': 1.0398812293643789e-05, 'p99': 1.0398812293643789e-05, 'max': 1.0398812293643789e-05}","{'n': 5, 'mean': 2.1165531357930452e-05, 'p50': 2.1165531357930452e-05, 'p95': 2.1165531357930452e-05, 'p99': 2.1165531357930452e-05, 'max': 2.1165531357930452e-05}","{'n': 5, 'mean': 0.15950675838438294, 'p50': 0.15950675838438294, 'p95': 0.15950675838438294, 'p99': 0.15950675838438294, 'max': 0.15950675838438294}","{'n': 5, 'mean': 0.22806759999999998, 'p50': 0.210142, 'p95': 0.28691, 'p99': 0.2965348, 'max': 0.298941}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_01_L1_dls_prediction.json
state_14_candidate_01,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.6377760834463387e-06, 'p50': 1.6377760834463385e-06, 'p95': 1.6377760834463385e-06, 'p99': 1.6377760834463385e-06, 'max': 1.6377760834463385e-06}","{'n': 5, 'mean': 4.585380275984262e-06, 'p50': 4.585380275984262e-06, 'p95': 4.585380275984262e-06, 'p99': 4.585380275984262e-06, 'max': 4.585380275984262e-06}","{'n': 5, 'mean': 0.14175389626070262, 'p50': 0.14175389626070262, 'p95': 0.14175389626070262, 'p99': 0.14175389626070262, 'max': 0.14175389626070262}","{'n': 5, 'mean': 0.2202864, 'p50': 0.205654, 'p95': 0.29022479999999995, 'p99': 0.30622815999999997, 'max': 0.310229}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_01_L1_dls_prediction.json
state_14_candidate_01,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.0398812293643789e-05, 'p50': 1.0398812293643789e-05, 'p95': 1.0398812293643789e-05, 'p99': 1.0398812293643789e-05, 'max': 1.0398812293643789e-05}","{'n': 5, 'mean': 2.1165531357930452e-05, 'p50': 2.1165531357930452e-05, 'p95': 2.1165531357930452e-05, 'p99': 2.1165531357930452e-05, 'max': 2.1165531357930452e-05}","{'n': 5, 'mean': 0.15950675838438294, 'p50': 0.15950675838438294, 'p95': 0.15950675838438294, 'p99': 0.15950675838438294, 'max': 0.15950675838438294}","{'n': 5, 'mean': 0.2989922, 'p50': 0.282112, 'p95': 0.46039759999999996, 'p99': 0.49441472, 'max': 0.502919}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_01_L1_dls_prediction.json
state_14_candidate_01,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,dls_strict,1,1,1,[None],"{'n': 1, 'mean': 2.973207451405016e-06, 'p50': 2.973207451405016e-06, 'p95': 2.973207451405016e-06, 'p99': 2.973207451405016e-06, 'max': 2.973207451405016e-06}","{'n': 1, 'mean': 6.5730227444450785e-06, 'p50': 6.5730227444450785e-06, 'p95': 6.5730227444450785e-06, 'p99': 6.5730227444450785e-06, 'max': 6.5730227444450785e-06}","{'n': 1, 'mean': 0.13845275794676673, 'p50': 0.13845275794676673, 'p95': 0.13845275794676673, 'p99': 0.13845275794676673, 'max': 0.13845275794676673}","{'n': 1, 'mean': 2.762834, 'p50': 2.762834, 'p95': 2.762834, 'p99': 2.762834, 'max': 2.762834}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_01_L1_dls_prediction.json
state_14_candidate_01,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0003189405140141166, 'p50': 0.0003189405140141166, 'p95': 0.0003189405140141166, 'p99': 0.0003189405140141166, 'max': 0.0003189405140141166}","{'n': 1, 'mean': 0.0008395048860784663, 'p50': 0.0008395048860784663, 'p95': 0.0008395048860784663, 'p99': 0.0008395048860784663, 'max': 0.0008395048860784663}","{'n': 1, 'mean': 0.10917671621431004, 'p50': 0.10917671621431004, 'p95': 0.10917671621431004, 'p99': 0.10917671621431004, 'max': 0.10917671621431004}","{'n': 1, 'mean': 0.660818, 'p50': 0.660818, 'p95': 0.660818, 'p99': 0.660818, 'max': 0.660818}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_01_L1_dls_prediction.json
state_14_candidate_02,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.2388198156215412e-06, 'p50': 1.2388198156215412e-06, 'p95': 1.2388198156215412e-06, 'p99': 1.2388198156215412e-06, 'max': 1.2388198156215412e-06}","{'n': 5, 'mean': 3.2883053250937586e-06, 'p50': 3.2883053250937586e-06, 'p95': 3.2883053250937586e-06, 'p99': 3.2883053250937586e-06, 'max': 3.2883053250937586e-06}","{'n': 5, 'mean': 0.13907263834472922, 'p50': 0.13907263834472922, 'p95': 0.13907263834472922, 'p99': 0.13907263834472922, 'max': 0.13907263834472922}","{'n': 5, 'mean': 0.20893859999999997, 'p50': 0.200057, 'p95': 0.2483696, 'p99': 0.25659712, 'max': 0.258654}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_02_L1_dls_prediction.json
state_14_candidate_02,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.2390815647488839e-05, 'p50': 1.2390815647488837e-05, 'p95': 1.2390815647488837e-05, 'p99': 1.2390815647488837e-05, 'max': 1.2390815647488837e-05}","{'n': 5, 'mean': 1.8385908939800976e-05, 'p50': 1.8385908939800976e-05, 'p95': 1.8385908939800976e-05, 'p99': 1.8385908939800976e-05, 'max': 1.8385908939800976e-05}","{'n': 5, 'mean': 0.15823184083883682, 'p50': 0.15823184083883682, 'p95': 0.15823184083883682, 'p99': 0.15823184083883682, 'max': 0.15823184083883682}","{'n': 5, 'mean': 0.190171, 'p50': 0.189853, 'p95': 0.1944636, 'p99': 0.19477271999999998, 'max': 0.19485}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_02_L1_dls_prediction.json
state_14_candidate_02,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.2388198156215412e-06, 'p50': 1.2388198156215412e-06, 'p95': 1.2388198156215412e-06, 'p99': 1.2388198156215412e-06, 'max': 1.2388198156215412e-06}","{'n': 5, 'mean': 3.2883053250937586e-06, 'p50': 3.2883053250937586e-06, 'p95': 3.2883053250937586e-06, 'p99': 3.2883053250937586e-06, 'max': 3.2883053250937586e-06}","{'n': 5, 'mean': 0.13907263834472922, 'p50': 0.13907263834472922, 'p95': 0.13907263834472922, 'p99': 0.13907263834472922, 'max': 0.13907263834472922}","{'n': 5, 'mean': 0.277908, 'p50': 0.233841, 'p95': 0.43349839999999995, 'p99': 0.46434928, 'max': 0.472062}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_02_L1_dls_prediction.json
state_14_candidate_02,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.2390815647488839e-05, 'p50': 1.2390815647488837e-05, 'p95': 1.2390815647488837e-05, 'p99': 1.2390815647488837e-05, 'max': 1.2390815647488837e-05}","{'n': 5, 'mean': 1.8385908939800976e-05, 'p50': 1.8385908939800976e-05, 'p95': 1.8385908939800976e-05, 'p99': 1.8385908939800976e-05, 'max': 1.8385908939800976e-05}","{'n': 5, 'mean': 0.15823184083883682, 'p50': 0.15823184083883682, 'p95': 0.15823184083883682, 'p99': 0.15823184083883682, 'max': 0.15823184083883682}","{'n': 5, 'mean': 0.2571814, 'p50': 0.206898, 'p95': 0.4431379999999999, 'p99': 0.4870596, 'max': 0.49804}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_02_L1_dls_prediction.json
state_14_candidate_02,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,dls_strict,1,1,1,[None],"{'n': 1, 'mean': 3.7601797556784378e-06, 'p50': 3.7601797556784378e-06, 'p95': 3.7601797556784378e-06, 'p99': 3.7601797556784378e-06, 'max': 3.7601797556784378e-06}","{'n': 1, 'mean': 6.721340761808547e-06, 'p50': 6.721340761808547e-06, 'p95': 6.721340761808547e-06, 'p99': 6.721340761808547e-06, 'max': 6.721340761808547e-06}","{'n': 1, 'mean': 0.13226315169314085, 'p50': 0.13226315169314085, 'p95': 0.13226315169314085, 'p99': 0.13226315169314085, 'max': 0.13226315169314085}","{'n': 1, 'mean': 3.106304, 'p50': 3.106304, 'p95': 3.106304, 'p99': 3.106304, 'max': 3.106304}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_02_L1_dls_prediction.json
state_14_candidate_02,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0002998206679106875, 'p50': 0.0002998206679106875, 'p95': 0.0002998206679106875, 'p99': 0.0002998206679106875, 'max': 0.0002998206679106875}","{'n': 1, 'mean': 0.0008039404725466661, 'p50': 0.0008039404725466661, 'p95': 0.0008039404725466661, 'p99': 0.0008039404725466661, 'max': 0.0008039404725466661}","{'n': 1, 'mean': 0.10901357613242113, 'p50': 0.10901357613242113, 'p95': 0.10901357613242113, 'p99': 0.10901357613242113, 'max': 0.10901357613242113}","{'n': 1, 'mean': 0.624157, 'p50': 0.624157, 'p95': 0.624157, 'p99': 0.624157, 'max': 0.624157}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_02_L1_dls_prediction.json
state_14_candidate_03,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.7633934200069202e-06, 'p50': 1.7633934200069202e-06, 'p95': 1.7633934200069202e-06, 'p99': 1.7633934200069202e-06, 'max': 1.7633934200069202e-06}","{'n': 5, 'mean': 5.134612968614126e-06, 'p50': 5.134612968614126e-06, 'p95': 5.134612968614126e-06, 'p99': 5.134612968614126e-06, 'max': 5.134612968614126e-06}","{'n': 5, 'mean': 0.14340300794215732, 'p50': 0.14340300794215732, 'p95': 0.14340300794215732, 'p99': 0.14340300794215732, 'max': 0.14340300794215732}","{'n': 5, 'mean': 0.22719360000000002, 'p50': 0.208706, 'p95': 0.2822068, 'p99': 0.28923656, 'max': 0.290994}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_03_L1_dls_prediction.json
state_14_candidate_03,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 9.428900822249695e-06, 'p50': 9.428900822249695e-06, 'p95': 9.428900822249695e-06, 'p99': 9.428900822249695e-06, 'max': 9.428900822249695e-06}","{'n': 5, 'mean': 2.3289640185254597e-05, 'p50': 2.3289640185254597e-05, 'p95': 2.3289640185254597e-05, 'p99': 2.3289640185254597e-05, 'max': 2.3289640185254597e-05}","{'n': 5, 'mean': 0.16934301370379468, 'p50': 0.16934301370379468, 'p95': 0.16934301370379468, 'p99': 0.16934301370379468, 'max': 0.16934301370379468}","{'n': 5, 'mean': 0.34320779999999995, 'p50': 0.344812, 'p95': 0.5227687999999999, 'p99': 0.5550713599999999, 'max': 0.563147}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_03_L1_dls_prediction.json
state_14_candidate_03,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.7633934200069202e-06, 'p50': 1.7633934200069202e-06, 'p95': 1.7633934200069202e-06, 'p99': 1.7633934200069202e-06, 'max': 1.7633934200069202e-06}","{'n': 5, 'mean': 5.134612968614126e-06, 'p50': 5.134612968614126e-06, 'p95': 5.134612968614126e-06, 'p99': 5.134612968614126e-06, 'max': 5.134612968614126e-06}","{'n': 5, 'mean': 0.14340300794215732, 'p50': 0.14340300794215732, 'p95': 0.14340300794215732, 'p99': 0.14340300794215732, 'max': 0.14340300794215732}","{'n': 5, 'mean': 0.3442972, 'p50': 0.217038, 'p95': 0.6072242, 'p99': 0.63255684, 'max': 0.63889}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_03_L1_dls_prediction.json
state_14_candidate_03,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 9.428900822249695e-06, 'p50': 9.428900822249695e-06, 'p95': 9.428900822249695e-06, 'p99': 9.428900822249695e-06, 'max': 9.428900822249695e-06}","{'n': 5, 'mean': 2.3289640185254597e-05, 'p50': 2.3289640185254597e-05, 'p95': 2.3289640185254597e-05, 'p99': 2.3289640185254597e-05, 'max': 2.3289640185254597e-05}","{'n': 5, 'mean': 0.16934301370379468, 'p50': 0.16934301370379468, 'p95': 0.16934301370379468, 'p99': 0.16934301370379468, 'max': 0.16934301370379468}","{'n': 5, 'mean': 0.3916384, 'p50': 0.438888, 'p95': 0.48750180000000004, 'p99': 0.49123076000000004, 'max': 0.492163}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_14_candidate_03_L1_dls_prediction.json
