robot,run_id,uid,family,method,repeat,complete,complete_within_20ms,total_latency_ns,source
ur5e,trajectory_25_trac_strict_20ms_r1,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_strict_20ms,1,True,True,25844227,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_25_trac_strict_20ms_r2,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_strict_20ms,2,True,True,28667297,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_25_trac_strict_5ms_r0,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_strict_5ms,0,True,True,26316272,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_25_trac_strict_5ms_r1,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_strict_5ms,1,True,True,26054747,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_25_trac_strict_5ms_r2,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_strict_5ms,2,True,True,27881322,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_25_trac_task_20ms_r0,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_task_20ms,0,True,True,25686798,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_25_trac_task_20ms_r1,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_task_20ms,1,True,True,25361017,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_25_trac_task_20ms_r2,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_task_20ms,2,True,True,25234069,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_25_trac_task_5ms_r0,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_task_5ms,0,True,True,25573430,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_25_trac_task_5ms_r1,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_task_5ms,1,True,True,25790138,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_25_trac_task_5ms_r2,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,trac_task_5ms,2,True,True,24929792,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_25_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_26_dls_strict_r0,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,dls_strict,0,True,True,432703217,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_dls_strict_r0.jsonl.gz
ur5e,trajectory_26_dls_task_r0,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,dls_task,0,True,True,75845405,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_dls_task_r0.jsonl.gz
ur5e,trajectory_26_trac_strict_20ms_r0,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_strict_20ms,0,True,True,25924851,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_26_trac_strict_20ms_r1,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_strict_20ms,1,True,True,26682214,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_26_trac_strict_20ms_r2,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_strict_20ms,2,True,True,26408858,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_26_trac_strict_5ms_r0,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_strict_5ms,0,True,True,26366769,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_26_trac_strict_5ms_r1,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_strict_5ms,1,True,True,26084868,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_26_trac_strict_5ms_r2,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_strict_5ms,2,True,True,26742175,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_26_trac_task_20ms_r0,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_task_20ms,0,True,True,24381316,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_26_trac_task_20ms_r1,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_task_20ms,1,True,True,25119047,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_26_trac_task_20ms_r2,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_task_20ms,2,True,True,26181516,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_26_trac_task_5ms_r0,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_task_5ms,0,True,True,24549840,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_26_trac_task_5ms_r1,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_task_5ms,1,True,True,25368949,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_26_trac_task_5ms_r2,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,trac_task_5ms,2,True,True,25394060,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_26_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_27_dls_strict_r0,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,dls_strict,0,False,False,729595682,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_dls_strict_r0.jsonl.gz
ur5e,trajectory_27_dls_task_r0,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,dls_task,0,False,False,580893365,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_dls_task_r0.jsonl.gz
ur5e,trajectory_27_trac_strict_20ms_r0,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_strict_20ms,0,True,True,26761410,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_27_trac_strict_20ms_r1,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_strict_20ms,1,True,True,26279174,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_27_trac_strict_20ms_r2,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_strict_20ms,2,True,True,27668649,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_27_trac_strict_5ms_r0,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_strict_5ms,0,True,True,26493414,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_27_trac_strict_5ms_r1,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_strict_5ms,1,True,True,26232636,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_27_trac_strict_5ms_r2,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_strict_5ms,2,True,True,26748187,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_27_trac_task_20ms_r0,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_task_20ms,0,True,True,24993468,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_27_trac_task_20ms_r1,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_task_20ms,1,True,True,25318890,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_27_trac_task_20ms_r2,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_task_20ms,2,True,True,25283537,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_27_trac_task_5ms_r0,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_task_5ms,0,True,True,24762042,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_27_trac_task_5ms_r1,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_task_5ms,1,True,True,25161216,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_27_trac_task_5ms_r2,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,trac_task_5ms,2,True,True,25175116,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_27_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_28_dls_strict_r0,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,dls_strict,0,True,True,617384548,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_dls_strict_r0.jsonl.gz
ur5e,trajectory_28_dls_task_r0,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,dls_task,0,False,False,323215169,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_dls_task_r0.jsonl.gz
ur5e,trajectory_28_trac_strict_20ms_r0,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_strict_20ms,0,True,True,26001702,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_28_trac_strict_20ms_r1,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_strict_20ms,1,True,True,26669254,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_28_trac_strict_20ms_r2,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_strict_20ms,2,True,True,26463669,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_28_trac_strict_5ms_r0,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_strict_5ms,0,True,True,26336779,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_28_trac_strict_5ms_r1,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_strict_5ms,1,True,True,26240896,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_28_trac_strict_5ms_r2,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_strict_5ms,2,True,True,26324424,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_28_trac_task_20ms_r0,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_task_20ms,0,True,True,27755900,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_28_trac_task_20ms_r1,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_task_20ms,1,True,True,25083649,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_28_trac_task_20ms_r2,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_task_20ms,2,True,True,24666931,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_28_trac_task_5ms_r0,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_task_5ms,0,True,True,25352753,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_28_trac_task_5ms_r1,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_task_5ms,1,True,True,24911557,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_28_trac_task_5ms_r2,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,trac_task_5ms,2,True,True,24829468,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_28_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_29_dls_strict_r0,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,dls_strict,0,True,True,120645204,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_dls_strict_r0.jsonl.gz
ur5e,trajectory_29_dls_task_r0,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,dls_task,0,True,True,74732071,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_dls_task_r0.jsonl.gz
ur5e,trajectory_29_trac_strict_20ms_r0,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_strict_20ms,0,True,True,27542984,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_29_trac_strict_20ms_r1,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_strict_20ms,1,True,True,26524497,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_29_trac_strict_20ms_r2,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_strict_20ms,2,True,True,26256943,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_29_trac_strict_5ms_r0,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_strict_5ms,0,True,True,30087092,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_29_trac_strict_5ms_r1,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_strict_5ms,1,True,True,26789539,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_29_trac_strict_5ms_r2,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_strict_5ms,2,True,True,26248867,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_29_trac_task_20ms_r0,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_task_20ms,0,True,True,25921026,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_29_trac_task_20ms_r1,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_task_20ms,1,True,True,25320902,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_29_trac_task_20ms_r2,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_task_20ms,2,True,True,25012003,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_29_trac_task_5ms_r0,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_task_5ms,0,True,True,24930091,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_29_trac_task_5ms_r1,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_task_5ms,1,True,True,24834834,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_29_trac_task_5ms_r2,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,trac_task_5ms,2,True,True,25097569,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_29_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_30_dls_strict_r0,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,dls_strict,0,True,True,346521069,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_dls_strict_r0.jsonl.gz
ur5e,trajectory_30_dls_task_r0,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,dls_task,0,True,True,75684404,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_dls_task_r0.jsonl.gz
ur5e,trajectory_30_trac_strict_20ms_r0,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_strict_20ms,0,True,True,28009166,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_30_trac_strict_20ms_r1,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_strict_20ms,1,True,True,26380966,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_30_trac_strict_20ms_r2,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_strict_20ms,2,True,True,26082161,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_30_trac_strict_5ms_r0,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_strict_5ms,0,True,True,26080659,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_30_trac_strict_5ms_r1,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_strict_5ms,1,True,True,26146944,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_30_trac_strict_5ms_r2,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_strict_5ms,2,True,True,26981702,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_30_trac_task_20ms_r0,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_task_20ms,0,True,True,25203841,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_30_trac_task_20ms_r1,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_task_20ms,1,True,True,28830849,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_30_trac_task_20ms_r2,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_task_20ms,2,True,True,24957578,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_30_trac_task_5ms_r0,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_task_5ms,0,True,True,24999206,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_30_trac_task_5ms_r1,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_task_5ms,1,True,True,26124023,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_30_trac_task_5ms_r2,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,trac_task_5ms,2,True,True,25786499,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_30_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_31_dls_strict_r0,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,dls_strict,0,True,True,122171167,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_dls_strict_r0.jsonl.gz
ur5e,trajectory_31_dls_task_r0,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,dls_task,0,True,True,74900074,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_dls_task_r0.jsonl.gz
ur5e,trajectory_31_trac_strict_20ms_r0,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_strict_20ms,0,True,True,26984864,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_31_trac_strict_20ms_r1,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_strict_20ms,1,True,True,26234727,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_31_trac_strict_20ms_r2,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_strict_20ms,2,True,True,26263189,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_31_trac_strict_5ms_r0,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_strict_5ms,0,True,True,26591548,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_31_trac_strict_5ms_r1,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_strict_5ms,1,True,True,28145692,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_31_trac_strict_5ms_r2,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_strict_5ms,2,True,True,26555305,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_31_trac_task_20ms_r0,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_task_20ms,0,True,True,24510216,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_31_trac_task_20ms_r1,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_task_20ms,1,True,True,25095170,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_31_trac_task_20ms_r2,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_task_20ms,2,True,True,25391644,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_31_trac_task_5ms_r0,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_task_5ms,0,True,True,25621265,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_31_trac_task_5ms_r1,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,trac_task_5ms,1,True,True,25452502,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_31_trac_task_5ms_r1.jsonl.gz
