uid,episode_uid,frame,method,repeat,accepted,latency_ns,reason,empty_dynamic_box,witness,line
c53ce367965b66088699d48cfd076b1852a9864ad0b20d0bb6a93a152414ba5d,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,368,clarabel,2,False,10802758,position_tolerance+orientation_tolerance,False,False,6444
c53ce367965b66088699d48cfd076b1852a9864ad0b20d0bb6a93a152414ba5d,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,368,gn,2,False,5994077,position_tolerance+orientation_tolerance,False,False,6445
c53ce367965b66088699d48cfd076b1852a9864ad0b20d0bb6a93a152414ba5d,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,368,direct_sqp,2,False,14032393,position_tolerance+orientation_tolerance,False,False,6446
c53ce367965b66088699d48cfd076b1852a9864ad0b20d0bb6a93a152414ba5d,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,368,clarabel,0,False,10753396,position_tolerance+orientation_tolerance,False,False,6447
c53ce367965b66088699d48cfd076b1852a9864ad0b20d0bb6a93a152414ba5d,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,368,relative,0,False,20133556,position_tolerance+orientation_tolerance,False,False,6448
c53ce367965b66088699d48cfd076b1852a9864ad0b20d0bb6a93a152414ba5d,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,368,fixed_qp2,1,False,10630912,position_tolerance+orientation_tolerance,False,False,6449
c53ce367965b66088699d48cfd076b1852a9864ad0b20d0bb6a93a152414ba5d,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,368,direct_sqp,0,False,14061669,position_tolerance+orientation_tolerance,False,False,6450
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,direct_sqp,0,False,153556,position_tolerance+orientation_tolerance+velocity_limit,True,False,6556
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,clarabel,2,False,29515,empty_dynamic_box_no_command,True,False,6557
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,gn,2,False,18994,empty_dynamic_box_no_command,True,False,6558
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,gn,1,False,16801,empty_dynamic_box_no_command,True,False,6559
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,direct_sqp,2,False,155687,position_tolerance+orientation_tolerance+velocity_limit,True,False,6560
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,gn,0,False,21031,empty_dynamic_box_no_command,True,False,6561
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,direct_sqp,1,False,147768,position_tolerance+orientation_tolerance+velocity_limit,True,False,6562
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,relative,0,False,28455,empty_dynamic_box_no_command,True,False,6563
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,clarabel,0,False,24033,empty_dynamic_box_no_command,True,False,6564
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,fixed_qp2,2,False,22893,empty_dynamic_box_no_command,True,False,6565
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,relative,2,False,22734,empty_dynamic_box_no_command,True,False,6566
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,relative,1,False,21829,empty_dynamic_box_no_command,True,False,6567
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,fixed_qp2,0,False,21067,empty_dynamic_box_no_command,True,False,6568
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,fixed_qp2,1,False,20901,empty_dynamic_box_no_command,True,False,6569
e5fa039e0f173c39814ae8f83f37a195ab7055c47d917d6c6b90196977f57052,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,1000,clarabel,1,False,22099,empty_dynamic_box_no_command,True,False,6570
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,relative,1,False,12849321,position_tolerance+orientation_tolerance,False,False,6601
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,clarabel,2,False,12090143,position_tolerance+orientation_tolerance,False,False,6602
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,fixed_qp2,1,False,9323983,position_tolerance+orientation_tolerance,False,False,6603
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,direct_sqp,0,False,20126168,position_tolerance+orientation_tolerance,False,False,6604
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,gn,0,False,4088339,position_tolerance+orientation_tolerance,False,False,6605
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,fixed_qp2,0,False,9248725,position_tolerance+orientation_tolerance,False,False,6606
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,direct_sqp,1,False,19927965,position_tolerance+orientation_tolerance,False,False,6607
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,clarabel,0,False,11987617,position_tolerance+orientation_tolerance,False,False,6608
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,clarabel,1,False,12006724,position_tolerance+orientation_tolerance,False,False,6609
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,fixed_qp2,2,False,9362769,position_tolerance+orientation_tolerance,False,False,6610
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,gn,2,False,4047977,position_tolerance+orientation_tolerance,False,False,6611
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,direct_sqp,2,False,19904172,position_tolerance+orientation_tolerance,False,False,6612
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,relative,0,False,12937695,position_tolerance+orientation_tolerance,False,False,6613
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,relative,2,False,12904483,position_tolerance+orientation_tolerance,False,False,6614
15aaffda67e4cce4baa8a998c3d4c682897060912fd08b369acfb65bfeca8ee4,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,367,gn,1,False,4074412,position_tolerance+orientation_tolerance,False,False,6615
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,relative,1,False,12197689,position_tolerance+orientation_tolerance,False,False,6706
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,fixed_qp2,1,False,10277700,position_tolerance+orientation_tolerance,False,False,6707
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,direct_sqp,2,False,20150773,position_tolerance+orientation_tolerance,False,False,6708
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,clarabel,0,False,9681520,position_tolerance+orientation_tolerance,False,False,6709
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,direct_sqp,0,False,20173104,position_tolerance+orientation_tolerance,False,False,6710
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,fixed_qp2,2,False,10393050,position_tolerance+orientation_tolerance,False,False,6711
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,relative,0,False,12230816,position_tolerance+orientation_tolerance,False,False,6712
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,clarabel,1,False,9600448,position_tolerance+orientation_tolerance,False,False,6713
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,direct_sqp,1,False,20180402,position_tolerance+orientation_tolerance,False,False,6714
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,relative,2,False,12288885,position_tolerance+orientation_tolerance,False,False,6715
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,fixed_qp2,0,False,10406643,position_tolerance+orientation_tolerance,False,False,6716
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,clarabel,2,False,9677408,position_tolerance+orientation_tolerance,False,False,6717
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,gn,1,False,4532351,position_tolerance+orientation_tolerance,False,False,6718
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,gn,0,False,4454248,position_tolerance+orientation_tolerance,False,False,6719
72924651cf8fb38701c699ac7be01fa967a5911d580b85602f80699fed4a7ac3,24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,297,gn,2,False,4447188,position_tolerance+orientation_tolerance,False,False,6720
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,direct_sqp,2,False,20165099,position_tolerance+orientation_tolerance,False,False,6721
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,gn,0,False,8172316,position_tolerance+orientation_tolerance,False,False,6722
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,relative,1,False,20187284,position_tolerance+orientation_tolerance,False,False,6723
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,gn,2,False,8158035,position_tolerance+orientation_tolerance,False,False,6724
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,gn,1,False,8180306,position_tolerance+orientation_tolerance,False,False,6725
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,fixed_qp2,1,False,13476745,position_tolerance+orientation_tolerance,False,False,6726
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,relative,2,False,20168526,position_tolerance+orientation_tolerance,False,False,6727
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,fixed_qp2,0,False,15603067,position_tolerance+orientation_tolerance,False,False,6728
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,fixed_qp2,2,False,13204078,position_tolerance+orientation_tolerance,False,False,6729
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,clarabel,2,False,17532276,position_tolerance+orientation_tolerance,False,False,6730
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,clarabel,1,False,17436529,position_tolerance+orientation_tolerance,False,False,6731
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,clarabel,0,False,17315896,position_tolerance+orientation_tolerance,False,False,6732
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,direct_sqp,0,False,20173218,position_tolerance+orientation_tolerance,False,False,6733
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,relative,0,False,20165078,position_tolerance+orientation_tolerance,False,False,6734
3b36c4350f9891a29df0d065e054c4810c47fadcdb5a568095826cf66ad0eec2,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,393,direct_sqp,1,False,20176319,position_tolerance+orientation_tolerance,False,False,6735
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,fixed_qp2,2,False,13051803,position_tolerance+orientation_tolerance,False,False,6811
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,clarabel,1,False,13859273,position_tolerance+orientation_tolerance,False,False,6812
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,gn,2,False,7850875,position_tolerance+orientation_tolerance,False,False,6813
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,direct_sqp,0,False,12118468,position_tolerance+orientation_tolerance,False,False,6814
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,clarabel,0,False,13785095,position_tolerance+orientation_tolerance,False,False,6815
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,relative,2,False,20164112,position_tolerance+orientation_tolerance,False,False,6816
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,gn,1,False,7814169,position_tolerance+orientation_tolerance,False,False,6817
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,direct_sqp,1,False,12076287,position_tolerance+orientation_tolerance,False,False,6818
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,relative,1,False,20219238,position_tolerance+orientation_tolerance,False,False,6819
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,gn,0,False,7789639,position_tolerance+orientation_tolerance,False,False,6820
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,relative,0,False,20179019,position_tolerance+orientation_tolerance,False,False,6821
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,clarabel,2,False,13917152,position_tolerance+orientation_tolerance,False,False,6822
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,direct_sqp,2,False,12180196,position_tolerance+orientation_tolerance,False,False,6823
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,fixed_qp2,1,False,12827369,position_tolerance+orientation_tolerance,False,False,6824
ecb7b794b6c3ba51eb9ffb698cf2d5b42d4acc96a5b3e3e2de0732ac03cbe4d2,36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,748,fixed_qp2,0,False,12796965,position_tolerance+orientation_tolerance,False,False,6825
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,direct_sqp,1,False,168241,position_tolerance+orientation_tolerance+velocity_limit,True,False,6841
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,fixed_qp2,1,False,32241,empty_dynamic_box_no_command,True,False,6842
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,clarabel,1,False,24769,empty_dynamic_box_no_command,True,False,6843
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,relative,1,False,22579,empty_dynamic_box_no_command,True,False,6844
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,relative,0,False,21858,empty_dynamic_box_no_command,True,False,6845
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,fixed_qp2,0,False,20652,empty_dynamic_box_no_command,True,False,6846
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,gn,1,False,17596,empty_dynamic_box_no_command,True,False,6847
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,direct_sqp,0,False,154213,position_tolerance+orientation_tolerance+velocity_limit,True,False,6848
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,direct_sqp,2,False,145160,position_tolerance+orientation_tolerance+velocity_limit,True,False,6849
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,fixed_qp2,2,False,25588,empty_dynamic_box_no_command,True,False,6850
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,clarabel,0,False,22161,empty_dynamic_box_no_command,True,False,6851
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,relative,2,False,21480,empty_dynamic_box_no_command,True,False,6852
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,clarabel,2,False,21005,empty_dynamic_box_no_command,True,False,6853
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,gn,2,False,16668,empty_dynamic_box_no_command,True,False,6854
ea963f757a42228b35746ffdbf7ffe94a13d22100dec6812c2fbf09f9c2eabea,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,493,gn,0,False,15355,empty_dynamic_box_no_command,True,False,6855
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,relative,1,False,14203387,position_tolerance+orientation_tolerance,False,False,6886
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,clarabel,2,False,15088970,position_tolerance+orientation_tolerance,False,False,6887
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,gn,1,False,3985163,position_tolerance+orientation_tolerance,False,False,6888
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,fixed_qp2,0,False,12349866,position_tolerance+orientation_tolerance,False,False,6889
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,gn,2,False,3979431,position_tolerance+orientation_tolerance,False,False,6890
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,fixed_qp2,1,False,12566830,position_tolerance+orientation_tolerance,False,False,6891
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,relative,0,False,14135818,position_tolerance+orientation_tolerance,False,False,6892
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,clarabel,0,False,15041373,position_tolerance+orientation_tolerance,False,False,6893
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,direct_sqp,0,False,19883965,position_tolerance+orientation_tolerance,False,False,6894
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,gn,0,False,3965457,position_tolerance+orientation_tolerance,False,False,6895
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,direct_sqp,2,False,19805385,position_tolerance+orientation_tolerance,False,False,6896
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,clarabel,1,False,15080737,position_tolerance+orientation_tolerance,False,False,6897
f254d8d3e0e8a1f1df7feefaa2d25ac9b09aedf5f0cd7109ba6dae91e6f8fe90,4cdb89faa14ccdba127d52c7c586226cbd80c2f17ac1f36a3e1c7754173d7d83,769,direct_sqp,1,False,19872385,position_tolerance+orientation_tolerance,False,False,6898
