uid,method,robot,anchor_uid,anchor_family,displacement,alpha,accepted,timely,latency_ns,success_by_repeat,condition
325d9db03f55a455e3c1e52397b9a260e3bdcc8edd6eb98b9d450d2ff18e7c91,gn,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,multijoint_boundary,0.95,1.0,1.0,518453.6666666667,"[true,true,true]",position_half
325d9db03f55a455e3c1e52397b9a260e3bdcc8edd6eb98b9d450d2ff18e7c91,relative,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,multijoint_boundary,0.95,1.0,1.0,528017.3333333334,"[true,true,true]",position_half
36543423f4e5ebae61a2488cfb016e516e5c8c4103c0b90ee62c4fb83c5b6e7e,direct_sqp,ur5e,52fba9bb920af0427d9acfc851e83948bfceef80d38fdcaa5e6100781e10a1b1,near_limit,high_utilization,0.95,1.0,1.0,2768464.3333333335,"[true,true,true]",position_half
36543423f4e5ebae61a2488cfb016e516e5c8c4103c0b90ee62c4fb83c5b6e7e,gn,ur5e,52fba9bb920af0427d9acfc851e83948bfceef80d38fdcaa5e6100781e10a1b1,near_limit,high_utilization,0.95,1.0,1.0,399224.3333333333,"[true,true,true]",position_half
36543423f4e5ebae61a2488cfb016e516e5c8c4103c0b90ee62c4fb83c5b6e7e,relative,ur5e,52fba9bb920af0427d9acfc851e83948bfceef80d38fdcaa5e6100781e10a1b1,near_limit,high_utilization,0.95,1.0,1.0,438075.3333333333,"[true,true,true]",position_half
365c1db93d8242c67f444246defbd0956bdd2f643c43fa4617f0bd2895464fa0,direct_sqp,ur5e,0b29b5423086619aeedcb524d96f47d62f03f27812e4b204aca7c0b795ecff55,ordinary,multijoint_boundary,0.0,1.0,1.0,2938408.0,"[true,true,true]",position_half
365c1db93d8242c67f444246defbd0956bdd2f643c43fa4617f0bd2895464fa0,gn,ur5e,0b29b5423086619aeedcb524d96f47d62f03f27812e4b204aca7c0b795ecff55,ordinary,multijoint_boundary,0.0,1.0,1.0,488533.0,"[true,true,true]",position_half
365c1db93d8242c67f444246defbd0956bdd2f643c43fa4617f0bd2895464fa0,relative,ur5e,0b29b5423086619aeedcb524d96f47d62f03f27812e4b204aca7c0b795ecff55,ordinary,multijoint_boundary,0.0,1.0,1.0,519136.3333333333,"[true,true,true]",position_half
365d8bf3fc5ed02f1d9725d5870c89fab2af5402b65c4644df47273ddd1f07bc,direct_sqp,ur5e,7edd6c0f7b049ca10237be5d633e7a15f6b0d4e67ec580a018cc67d31fe24af4,ordinary,regular,0.0,1.0,1.0,2067398.0,"[true,true,true]",position_half
365d8bf3fc5ed02f1d9725d5870c89fab2af5402b65c4644df47273ddd1f07bc,gn,ur5e,7edd6c0f7b049ca10237be5d633e7a15f6b0d4e67ec580a018cc67d31fe24af4,ordinary,regular,0.0,1.0,1.0,318039.0,"[true,true,true]",position_half
365d8bf3fc5ed02f1d9725d5870c89fab2af5402b65c4644df47273ddd1f07bc,relative,ur5e,7edd6c0f7b049ca10237be5d633e7a15f6b0d4e67ec580a018cc67d31fe24af4,ordinary,regular,0.0,1.0,1.0,263244.0,"[true,true,true]",position_half
365fd4396a03ec01f3aba770c879902901174328a7818ff640fcd18beac36eac,direct_sqp,ur5e,2d348c9ef0234d882cfee76ec6701c0210a219c619e1b92772edd2af3dd7e9e8,near_limit,regular,0.95,1.0,1.0,2227988.3333333335,"[true,true,true]",position_half
365fd4396a03ec01f3aba770c879902901174328a7818ff640fcd18beac36eac,gn,ur5e,2d348c9ef0234d882cfee76ec6701c0210a219c619e1b92772edd2af3dd7e9e8,near_limit,regular,0.95,1.0,1.0,313689.0,"[true,true,true]",position_half
365fd4396a03ec01f3aba770c879902901174328a7818ff640fcd18beac36eac,relative,ur5e,2d348c9ef0234d882cfee76ec6701c0210a219c619e1b92772edd2af3dd7e9e8,near_limit,regular,0.95,1.0,1.0,287108.6666666667,"[true,true,true]",position_half
36e1e74115506229bda44f97e833bcfd2f652f2389a44a0646ec7693e1c7d9d3,direct_sqp,ur5e,358a826edcd51b4315f10638a3c631225a9752f5122b7d0779e107def82dcaeb,near_limit,multijoint_boundary,0.95,1.0,1.0,2616214.3333333335,"[true,true,true]",position_half
36e1e74115506229bda44f97e833bcfd2f652f2389a44a0646ec7693e1c7d9d3,gn,ur5e,358a826edcd51b4315f10638a3c631225a9752f5122b7d0779e107def82dcaeb,near_limit,multijoint_boundary,0.95,1.0,1.0,458166.6666666667,"[true,true,true]",position_half
36e1e74115506229bda44f97e833bcfd2f652f2389a44a0646ec7693e1c7d9d3,relative,ur5e,358a826edcd51b4315f10638a3c631225a9752f5122b7d0779e107def82dcaeb,near_limit,multijoint_boundary,0.95,1.0,1.0,478497.0,"[true,true,true]",position_half
390a42526ca108cc1c3a7d5e1396260fcd3b40b74079b8d30b66134e10c38945,direct_sqp,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,high_utilization,0.95,1.0,1.0,2221363.3333333335,"[true,true,true]",position_half
390a42526ca108cc1c3a7d5e1396260fcd3b40b74079b8d30b66134e10c38945,gn,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,high_utilization,0.95,1.0,1.0,302826.0,"[true,true,true]",position_half
390a42526ca108cc1c3a7d5e1396260fcd3b40b74079b8d30b66134e10c38945,relative,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,high_utilization,0.95,1.0,1.0,272022.6666666667,"[true,true,true]",position_half
3925c7f05346453cad1186ea2ea24ccacb89b15cc18b88edf6c2e72a992f9487,direct_sqp,ur5e,7edd6c0f7b049ca10237be5d633e7a15f6b0d4e67ec580a018cc67d31fe24af4,ordinary,multijoint_boundary,0.95,1.0,1.0,2980492.0,"[true,true,true]",position_half
3925c7f05346453cad1186ea2ea24ccacb89b15cc18b88edf6c2e72a992f9487,gn,ur5e,7edd6c0f7b049ca10237be5d633e7a15f6b0d4e67ec580a018cc67d31fe24af4,ordinary,multijoint_boundary,0.95,1.0,1.0,501846.0,"[true,true,true]",position_half
3925c7f05346453cad1186ea2ea24ccacb89b15cc18b88edf6c2e72a992f9487,relative,ur5e,7edd6c0f7b049ca10237be5d633e7a15f6b0d4e67ec580a018cc67d31fe24af4,ordinary,multijoint_boundary,0.95,1.0,1.0,498688.0,"[true,true,true]",position_half
3a919671fcb3270cb47ab83224a6cd26d6621afe00c565e78e71be07a7f2bd1b,direct_sqp,ur5e,acfc0c065813474bf4b3ce55cac68f87aeaf6d13199f20a1eb899af83defffeb,ordinary,high_utilization,0.95,1.0,1.0,2255163.3333333335,"[true,true,true]",position_half
3a919671fcb3270cb47ab83224a6cd26d6621afe00c565e78e71be07a7f2bd1b,gn,ur5e,acfc0c065813474bf4b3ce55cac68f87aeaf6d13199f20a1eb899af83defffeb,ordinary,high_utilization,0.95,1.0,1.0,405766.0,"[true,true,true]",position_half
3a919671fcb3270cb47ab83224a6cd26d6621afe00c565e78e71be07a7f2bd1b,relative,ur5e,acfc0c065813474bf4b3ce55cac68f87aeaf6d13199f20a1eb899af83defffeb,ordinary,high_utilization,0.95,1.0,1.0,405833.3333333333,"[true,true,true]",position_half
3b4c8115bb65b038855fd1eea25c3c3572ac00da8666eb307b64d471a09319ea,direct_sqp,ur5e,9e0f15259ed38ede1db669e44166d0b809773eee03ede636e33f6b54ee48cca7,ordinary,multijoint_boundary,0.5,1.0,1.0,2585770.6666666665,"[true,true,true]",position_half
3b4c8115bb65b038855fd1eea25c3c3572ac00da8666eb307b64d471a09319ea,gn,ur5e,9e0f15259ed38ede1db669e44166d0b809773eee03ede636e33f6b54ee48cca7,ordinary,multijoint_boundary,0.5,1.0,1.0,473813.0,"[true,true,true]",position_half
3b4c8115bb65b038855fd1eea25c3c3572ac00da8666eb307b64d471a09319ea,relative,ur5e,9e0f15259ed38ede1db669e44166d0b809773eee03ede636e33f6b54ee48cca7,ordinary,multijoint_boundary,0.5,1.0,1.0,488506.6666666667,"[true,true,true]",position_half
3c29104b5fc4ddead0528ff8376bf7c616383ab8eae82f6fbdbd9fcabb5016be,direct_sqp,ur5e,535fd58d9eeae4aa871f2d4a71d348c77d7f80807bf2f4a5d18caeb94614d08d,near_limit,regular,0.5,1.0,1.0,2029908.0,"[true,true,true]",position_half
3c29104b5fc4ddead0528ff8376bf7c616383ab8eae82f6fbdbd9fcabb5016be,gn,ur5e,535fd58d9eeae4aa871f2d4a71d348c77d7f80807bf2f4a5d18caeb94614d08d,near_limit,regular,0.5,1.0,1.0,288452.0,"[true,true,true]",position_half
3c29104b5fc4ddead0528ff8376bf7c616383ab8eae82f6fbdbd9fcabb5016be,relative,ur5e,535fd58d9eeae4aa871f2d4a71d348c77d7f80807bf2f4a5d18caeb94614d08d,near_limit,regular,0.5,1.0,1.0,268202.6666666667,"[true,true,true]",position_half
3d0e38cd0c9bbc7ba7777cf3ebc07399f7cccb33f0b92ba91fdef01960a83601,direct_sqp,ur5e,daa5a5c2d5e569dab628c526343bf3170989a327f0a864dbba90501b064dfa54,near_singular,regular,0.5,1.0,1.0,1293406.3333333333,"[true,true,true]",position_half
3d0e38cd0c9bbc7ba7777cf3ebc07399f7cccb33f0b92ba91fdef01960a83601,gn,ur5e,daa5a5c2d5e569dab628c526343bf3170989a327f0a864dbba90501b064dfa54,near_singular,regular,0.5,1.0,1.0,300198.3333333333,"[true,true,true]",position_half
3d0e38cd0c9bbc7ba7777cf3ebc07399f7cccb33f0b92ba91fdef01960a83601,relative,ur5e,daa5a5c2d5e569dab628c526343bf3170989a327f0a864dbba90501b064dfa54,near_singular,regular,0.5,1.0,1.0,273737.6666666667,"[true,true,true]",position_half
3e1f7c14ee37b45f944b5db58fd1937a25b44b29a47b2bc52cc1087d9fa99379,direct_sqp,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,regular,0.5,1.0,1.0,2447586.0,"[true,true,true]",position_half
3e1f7c14ee37b45f944b5db58fd1937a25b44b29a47b2bc52cc1087d9fa99379,gn,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,regular,0.5,1.0,1.0,310912.0,"[true,true,true]",position_half
3e1f7c14ee37b45f944b5db58fd1937a25b44b29a47b2bc52cc1087d9fa99379,relative,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,regular,0.5,1.0,1.0,280692.3333333333,"[true,true,true]",position_half
3edc1d8cf9c480cec9f75a2ecd2ba26dc075164770c4f3ee16dc96f60798ef58,direct_sqp,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,multijoint_boundary,0.95,1.0,1.0,2956774.3333333335,"[true,true,true]",position_half
3edc1d8cf9c480cec9f75a2ecd2ba26dc075164770c4f3ee16dc96f60798ef58,gn,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,multijoint_boundary,0.95,1.0,1.0,465799.0,"[true,true,true]",position_half
3edc1d8cf9c480cec9f75a2ecd2ba26dc075164770c4f3ee16dc96f60798ef58,relative,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,multijoint_boundary,0.95,1.0,1.0,486140.6666666667,"[true,true,true]",position_half
3f09c8ac113b6b8256b7b5f6dbeebe8f71d6666e313d9d85fa078624ae58cbc1,direct_sqp,ur5e,205ae87494ba91134ad8ba29bf7edeb5c3240a41ce30965d869e86cf551b29b2,near_singular,high_utilization,0.0,1.0,1.0,2559867.3333333335,"[true,true,true]",position_half
3f09c8ac113b6b8256b7b5f6dbeebe8f71d6666e313d9d85fa078624ae58cbc1,gn,ur5e,205ae87494ba91134ad8ba29bf7edeb5c3240a41ce30965d869e86cf551b29b2,near_singular,high_utilization,0.0,1.0,1.0,551878.0,"[true,true,true]",position_half
3f09c8ac113b6b8256b7b5f6dbeebe8f71d6666e313d9d85fa078624ae58cbc1,relative,ur5e,205ae87494ba91134ad8ba29bf7edeb5c3240a41ce30965d869e86cf551b29b2,near_singular,high_utilization,0.0,1.0,1.0,552753.3333333334,"[true,true,true]",position_half
404427279677f0142d8c3eae6fa74ea8d3043b21de2ab77ef26319a1ed5f2e27,direct_sqp,ur5e,7d84f00f7e180721e9b11f8422c081e4df40828ed2c2a3bfd05af44752226be2,ordinary,multijoint_boundary,0.0,1.0,1.0,2709097.6666666665,"[true,true,true]",position_half
404427279677f0142d8c3eae6fa74ea8d3043b21de2ab77ef26319a1ed5f2e27,gn,ur5e,7d84f00f7e180721e9b11f8422c081e4df40828ed2c2a3bfd05af44752226be2,ordinary,multijoint_boundary,0.0,1.0,1.0,493392.6666666667,"[true,true,true]",position_half
404427279677f0142d8c3eae6fa74ea8d3043b21de2ab77ef26319a1ed5f2e27,relative,ur5e,7d84f00f7e180721e9b11f8422c081e4df40828ed2c2a3bfd05af44752226be2,ordinary,multijoint_boundary,0.0,1.0,1.0,503305.3333333333,"[true,true,true]",position_half
4089c970c5cd87dd2bf8c43c9d289df183f3c648fc0a23083f148a2adb571d2d,direct_sqp,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,regular,0.0,1.0,1.0,2676679.3333333335,"[true,true,true]",position_half
4089c970c5cd87dd2bf8c43c9d289df183f3c648fc0a23083f148a2adb571d2d,gn,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,regular,0.0,1.0,1.0,297863.6666666667,"[true,true,true]",position_half
4089c970c5cd87dd2bf8c43c9d289df183f3c648fc0a23083f148a2adb571d2d,relative,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,regular,0.0,1.0,1.0,280445.6666666667,"[true,true,true]",position_half
40949f227c89c2a257f06381d23d78aac46245b7a45bf9be83fb6a6cda11a9fc,direct_sqp,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,regular,0.95,1.0,1.0,1913173.6666666667,"[true,true,true]",position_half
40949f227c89c2a257f06381d23d78aac46245b7a45bf9be83fb6a6cda11a9fc,gn,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,regular,0.95,1.0,1.0,309306.6666666667,"[true,true,true]",position_half
40949f227c89c2a257f06381d23d78aac46245b7a45bf9be83fb6a6cda11a9fc,relative,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,regular,0.95,1.0,1.0,283775.3333333333,"[true,true,true]",position_half
448760f6c3cb9528558acfa36011c769704d52186d57889cadb91898dd1f7829,direct_sqp,ur5e,43c72b0ef4b125538344179cf3928514ddc0c807cf5b375da6f914b2bff1c846,near_limit,regular,0.95,1.0,1.0,2260009.6666666665,"[true,true,true]",position_half
448760f6c3cb9528558acfa36011c769704d52186d57889cadb91898dd1f7829,gn,ur5e,43c72b0ef4b125538344179cf3928514ddc0c807cf5b375da6f914b2bff1c846,near_limit,regular,0.95,1.0,1.0,424024.6666666667,"[true,true,true]",position_half
448760f6c3cb9528558acfa36011c769704d52186d57889cadb91898dd1f7829,relative,ur5e,43c72b0ef4b125538344179cf3928514ddc0c807cf5b375da6f914b2bff1c846,near_limit,regular,0.95,1.0,1.0,432022.6666666667,"[true,true,true]",position_half
452e93d292866a95965d9134bf068bfc573dec18505a5b82d3cc7ff1b7c1235a,direct_sqp,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,high_utilization,0.95,1.0,1.0,2365229.6666666665,"[true,true,true]",position_half
452e93d292866a95965d9134bf068bfc573dec18505a5b82d3cc7ff1b7c1235a,gn,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,high_utilization,0.95,1.0,1.0,629358.0,"[true,true,true]",position_half
452e93d292866a95965d9134bf068bfc573dec18505a5b82d3cc7ff1b7c1235a,relative,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,high_utilization,0.95,1.0,1.0,632388.0,"[true,true,true]",position_half
45a24463b5d46b6a49faa4420cbb68c051da7b915c9ab9ad7b1546c848d2ac04,direct_sqp,ur5e,646d1f3369ab218b2d95a87dcaa90dd2f6eb5c3ec052ba309196390b1fc34f69,near_singular,multijoint_boundary,0.0,1.0,1.0,2978340.3333333335,"[true,true,true]",position_half
45a24463b5d46b6a49faa4420cbb68c051da7b915c9ab9ad7b1546c848d2ac04,gn,ur5e,646d1f3369ab218b2d95a87dcaa90dd2f6eb5c3ec052ba309196390b1fc34f69,near_singular,multijoint_boundary,0.0,1.0,1.0,560946.3333333334,"[true,true,true]",position_half
45a24463b5d46b6a49faa4420cbb68c051da7b915c9ab9ad7b1546c848d2ac04,relative,ur5e,646d1f3369ab218b2d95a87dcaa90dd2f6eb5c3ec052ba309196390b1fc34f69,near_singular,multijoint_boundary,0.0,1.0,1.0,569749.6666666666,"[true,true,true]",position_half
45e38134c74319b2d1b3d58d562baea8ae1468f499f1e94b7559535fea3ffdf3,direct_sqp,ur5e,535fd58d9eeae4aa871f2d4a71d348c77d7f80807bf2f4a5d18caeb94614d08d,near_limit,high_utilization,0.95,1.0,1.0,2545563.3333333335,"[true,true,true]",position_half
45e38134c74319b2d1b3d58d562baea8ae1468f499f1e94b7559535fea3ffdf3,gn,ur5e,535fd58d9eeae4aa871f2d4a71d348c77d7f80807bf2f4a5d18caeb94614d08d,near_limit,high_utilization,0.95,1.0,1.0,444679.3333333333,"[true,true,true]",position_half
45e38134c74319b2d1b3d58d562baea8ae1468f499f1e94b7559535fea3ffdf3,relative,ur5e,535fd58d9eeae4aa871f2d4a71d348c77d7f80807bf2f4a5d18caeb94614d08d,near_limit,high_utilization,0.95,1.0,1.0,420349.0,"[true,true,true]",position_half
46a772322dbf0cc2ce493989ae6b1fdf8d937fcea2c3d1ab3d58a14e1e336ee7,direct_sqp,ur5e,205ae87494ba91134ad8ba29bf7edeb5c3240a41ce30965d869e86cf551b29b2,near_singular,high_utilization,0.5,1.0,1.0,2480183.3333333335,"[true,true,true]",position_half
46a772322dbf0cc2ce493989ae6b1fdf8d937fcea2c3d1ab3d58a14e1e336ee7,gn,ur5e,205ae87494ba91134ad8ba29bf7edeb5c3240a41ce30965d869e86cf551b29b2,near_singular,high_utilization,0.5,1.0,1.0,571665.6666666666,"[true,true,true]",position_half
46a772322dbf0cc2ce493989ae6b1fdf8d937fcea2c3d1ab3d58a14e1e336ee7,relative,ur5e,205ae87494ba91134ad8ba29bf7edeb5c3240a41ce30965d869e86cf551b29b2,near_singular,high_utilization,0.5,1.0,1.0,566268.0,"[true,true,true]",position_half
48191aaaff601998d9763a3fe0d6514f19bc31687909cfeac9cde95fa850a98d,direct_sqp,ur5e,43c72b0ef4b125538344179cf3928514ddc0c807cf5b375da6f914b2bff1c846,near_limit,high_utilization,0.0,1.0,1.0,2970378.0,"[true,true,true]",position_half
48191aaaff601998d9763a3fe0d6514f19bc31687909cfeac9cde95fa850a98d,gn,ur5e,43c72b0ef4b125538344179cf3928514ddc0c807cf5b375da6f914b2bff1c846,near_limit,high_utilization,0.0,1.0,1.0,400067.6666666667,"[true,true,true]",position_half
48191aaaff601998d9763a3fe0d6514f19bc31687909cfeac9cde95fa850a98d,relative,ur5e,43c72b0ef4b125538344179cf3928514ddc0c807cf5b375da6f914b2bff1c846,near_limit,high_utilization,0.0,1.0,1.0,421883.3333333333,"[true,true,true]",position_half
492b55df0f4fc4facdaf3028f47de4025237b6497776df6f2b4f76cb674e9107,direct_sqp,ur5e,43b08408e5a14deac2957bd20464e62d60ed103ced52688762838cccd7cc58a4,near_limit,high_utilization,0.95,1.0,1.0,2152879.6666666665,"[true,true,true]",position_half
492b55df0f4fc4facdaf3028f47de4025237b6497776df6f2b4f76cb674e9107,gn,ur5e,43b08408e5a14deac2957bd20464e62d60ed103ced52688762838cccd7cc58a4,near_limit,high_utilization,0.95,1.0,1.0,357830.3333333333,"[true,true,true]",position_half
492b55df0f4fc4facdaf3028f47de4025237b6497776df6f2b4f76cb674e9107,relative,ur5e,43b08408e5a14deac2957bd20464e62d60ed103ced52688762838cccd7cc58a4,near_limit,high_utilization,0.95,1.0,1.0,326383.6666666667,"[true,true,true]",position_half
494772a8ac94c005bab5e03534083d48a9e0e849cf4201ecc91b80294b9db913,direct_sqp,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,high_utilization,0.5,1.0,1.0,2413601.6666666665,"[true,true,true]",position_half
494772a8ac94c005bab5e03534083d48a9e0e849cf4201ecc91b80294b9db913,gn,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,high_utilization,0.5,1.0,1.0,593219.0,"[true,true,true]",position_half
494772a8ac94c005bab5e03534083d48a9e0e849cf4201ecc91b80294b9db913,relative,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,high_utilization,0.5,1.0,1.0,624143.0,"[true,true,true]",position_half
4971bece96b13668e784869f26ac49ade62d5f8009d6e28446c03b77f9e56d76,direct_sqp,ur5e,7d84f00f7e180721e9b11f8422c081e4df40828ed2c2a3bfd05af44752226be2,ordinary,regular,0.0,1.0,1.0,1847184.0,"[true,true,true]",position_half
4971bece96b13668e784869f26ac49ade62d5f8009d6e28446c03b77f9e56d76,gn,ur5e,7d84f00f7e180721e9b11f8422c081e4df40828ed2c2a3bfd05af44752226be2,ordinary,regular,0.0,1.0,1.0,302692.0,"[true,true,true]",position_half
4971bece96b13668e784869f26ac49ade62d5f8009d6e28446c03b77f9e56d76,relative,ur5e,7d84f00f7e180721e9b11f8422c081e4df40828ed2c2a3bfd05af44752226be2,ordinary,regular,0.0,1.0,1.0,280387.6666666667,"[true,true,true]",position_half
4aa9836c7f12ea9c9c460b57f09237d8bb2d2bda2c37ec80d3071e7ca998a370,direct_sqp,ur5e,65ae7b66b5a90def9c6d03547de6d2101c461b9f6191645109f5510a54b18ae4,near_singular,regular,0.0,1.0,1.0,1852462.0,"[true,true,true]",position_half
4aa9836c7f12ea9c9c460b57f09237d8bb2d2bda2c37ec80d3071e7ca998a370,gn,ur5e,65ae7b66b5a90def9c6d03547de6d2101c461b9f6191645109f5510a54b18ae4,near_singular,regular,0.0,1.0,1.0,406534.0,"[true,true,true]",position_half
4aa9836c7f12ea9c9c460b57f09237d8bb2d2bda2c37ec80d3071e7ca998a370,relative,ur5e,65ae7b66b5a90def9c6d03547de6d2101c461b9f6191645109f5510a54b18ae4,near_singular,regular,0.0,1.0,1.0,434759.6666666667,"[true,true,true]",position_half
4b57163751cc1bdca38a01c18d64247b9369521b971e51fc9e31ead0e53393c7,direct_sqp,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,regular,0.5,1.0,1.0,1752677.0,"[true,true,true]",position_half
4b57163751cc1bdca38a01c18d64247b9369521b971e51fc9e31ead0e53393c7,gn,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,regular,0.5,1.0,1.0,298812.0,"[true,true,true]",position_half
4b57163751cc1bdca38a01c18d64247b9369521b971e51fc9e31ead0e53393c7,relative,ur5e,ae7f74f4695353056266ab734b9950fcac83c15c45e94d8b9d13a568b816c222,near_singular,regular,0.5,1.0,1.0,260060.33333333334,"[true,true,true]",position_half
4b6d132bc627131c4ea83a20e7b7141b474d8cc461da87dffc10eda2d00f6bd7,direct_sqp,ur5e,aef02c694a724e79c4518980ad776400ad6006b1521e1434109a2adc340ddd0f,near_singular,high_utilization,0.5,1.0,1.0,2380623.3333333335,"[true,true,true]",position_half
4b6d132bc627131c4ea83a20e7b7141b474d8cc461da87dffc10eda2d00f6bd7,gn,ur5e,aef02c694a724e79c4518980ad776400ad6006b1521e1434109a2adc340ddd0f,near_singular,high_utilization,0.5,1.0,1.0,473411.3333333333,"[true,true,true]",position_half
4b6d132bc627131c4ea83a20e7b7141b474d8cc461da87dffc10eda2d00f6bd7,relative,ur5e,aef02c694a724e79c4518980ad776400ad6006b1521e1434109a2adc340ddd0f,near_singular,high_utilization,0.5,1.0,1.0,484212.3333333333,"[true,true,true]",position_half
4d56af7683a2256c097e776048238bc5e63676e3adf2451748b02e6ef50dbfcb,direct_sqp,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,high_utilization,0.95,1.0,1.0,2266499.0,"[true,true,true]",position_half
4d56af7683a2256c097e776048238bc5e63676e3adf2451748b02e6ef50dbfcb,gn,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,high_utilization,0.95,1.0,1.0,464383.0,"[true,true,true]",position_half
4d56af7683a2256c097e776048238bc5e63676e3adf2451748b02e6ef50dbfcb,relative,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,high_utilization,0.95,1.0,1.0,480667.3333333333,"[true,true,true]",position_half
4f8fe8de9c23ee77b9729a39cd03eed6192686e2960c75a1ce753b249cf2a5d9,direct_sqp,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.5,1.0,1.0,4376318.0,"[true,true,true]",position_half
4f8fe8de9c23ee77b9729a39cd03eed6192686e2960c75a1ce753b249cf2a5d9,gn,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.5,1.0,1.0,635145.3333333334,"[true,true,true]",position_half
4f8fe8de9c23ee77b9729a39cd03eed6192686e2960c75a1ce753b249cf2a5d9,relative,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.5,1.0,1.0,624836.0,"[true,true,true]",position_half
51375e0e54440e3667b06e816c72231cc6e7d56997c9d15002132f71b580567d,direct_sqp,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.95,1.0,1.0,2667699.6666666665,"[true,true,true]",position_half
51375e0e54440e3667b06e816c72231cc6e7d56997c9d15002132f71b580567d,gn,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.95,1.0,1.0,996680.0,"[true,true,true]",position_half
51375e0e54440e3667b06e816c72231cc6e7d56997c9d15002132f71b580567d,relative,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.95,1.0,1.0,531412.3333333334,"[true,true,true]",position_half
519df2c8bba79c1b839cd148585313a95684fd16a07b9f7a96afc75847beb612,direct_sqp,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.0,1.0,1.0,2786603.0,"[true,true,true]",position_half
519df2c8bba79c1b839cd148585313a95684fd16a07b9f7a96afc75847beb612,gn,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.0,1.0,1.0,543133.0,"[true,true,true]",position_half
519df2c8bba79c1b839cd148585313a95684fd16a07b9f7a96afc75847beb612,relative,ur5e,3fff9013c64bb3c6e41518194bbcc755b7169423fe00f7f35218355aa046786f,ordinary,multijoint_boundary,0.0,1.0,1.0,550708.3333333334,"[true,true,true]",position_half
