group,method,queries,repeats,success_by_repeat,within20_by_repeat,verified_success,within20_success,mean_ms,p50_ms,p95_ms,p99_ms,total_ms_per_repeat,late_calls,witness_queries,witness_success_by_repeat,witness_confirmed_missed_uids,accepted_position_p50_p95_max_m,accepted_orientation_p50_p95_max_rad,edge_fraction,command_step_utilization_p50_p95_max,mean_local_qps,first_half_accepted_fraction,no_qp_fraction,continued_after_first_fraction,extra_weighted_qp_fraction,relative_stop_fraction,mean_iterations,failure_counts,native_status_counts,episode_uid,session
2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,direct_sqp,206,3,"[206,206,206]","[206,206,206]",1.0,1.0,2.385344066343042,2.4719235,3.28219965,3.86328417,491.38087766666666,0,49,"[49,49,49]",[],"[0.0009999999519878402,0.0009999999772128904,0.0009999999998701662]","[0.008726645851268264,0.008726646102572847,0.008726646242228285]",0.9368932038834952,"[0.329030362624426,0.9446334597787123,0.9999999999990001]",,,,,,,17.038834951456312,{},"{""task_accepted_early"":618}",2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,RPL/2023-06-05
3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,relative,130,3,"[114,114,114]","[114,114,114]",0.8769230769230769,0.8769230769230769,2.349495828205128,0.29090550000000004,17.42538745,20.17907427,305.4344576666667,15,50,"[50,50,50]",[],"[1.4426403843835265e-05,0.0007086678641875632,0.0009411125498825359]","[5.426795833460648e-05,0.002840988337262403,0.004977899751492741]",0.008771929824561403,"[0.35167162987948114,0.9108093879297857,0.9999999999989999]",13.212820512820512,0.49230769230769234,0.1076923076923077,0.4,0.12307692307692308,0.4,4.207692307692308,"{""position_tolerance+orientation_tolerance"":48}","{""iteration_limit"":9,""native_task_candidate"":342,""deadline"":15,""stationary"":15,""no_descent"":9}",3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,RAIL/2023-10-03
3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,gn,130,3,"[114,114,114]","[114,114,114]",0.8769230769230769,0.8769230769230769,0.9636523512820514,0.3215795,5.644050199999997,7.2235795199999995,125.27480566666668,0,50,"[50,50,50]",[],"[1.4426403843835265e-05,0.0007086678641875632,0.0009411125498825359]","[5.426795833460648e-05,0.002840988337262403,0.004977899751492741]",0.008771929824561403,"[0.35167162987948114,0.9108093879297857,0.9999999999989999]",,,,,,,4.6461538461538465,"{""position_tolerance+orientation_tolerance"":45,""position_tolerance"":3}","{""iteration_limit"":9,""task_candidate"":342,""no_descent"":36,""stationary"":3}",3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,RAIL/2023-10-03
3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,fixed_qp2,130,3,"[114,114,114]","[114,114,114]",0.8769230769230769,0.8769230769230769,1.7921184615384618,0.2926725,12.745045000000001,14.463662280000001,232.97540000000004,0,50,"[50,50,50]",[],"[1.4430588014662177e-05,0.0007086678641875632,0.0009411125498825359]","[5.427583409436102e-05,0.002840988337262403,0.004977899751492741]",0.008771929824561403,"[0.35167162987948114,0.9108094082302771,0.9999999999989999]",8.707692307692307,0.49230769230769234,,0.4,0.4,,4.846153846153846,"{""position_tolerance+orientation_tolerance"":48}","{""iteration_limit"":48,""native_task_candidate"":342}",3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,RAIL/2023-10-03
3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,clarabel,130,3,"[114,114,114]","[114,114,114]",0.8769230769230769,0.8769230769230769,2.085713856410256,0.293638,17.381046149999996,17.7664876,271.14280133333335,0,50,"[50,50,50]",[],"[1.4430789184576766e-05,0.0007086678641875632,0.0009411125498825359]","[5.38685062540884e-05,0.002840988337262403,0.004977899751492741]",0.008771929824561403,"[0.35167162987948114,0.9108094158592712,0.9999999999989999]",7.615384615384615,0.49230769230769234,,0.4,,,4.3,"{""position_tolerance+orientation_tolerance"":48}","{""iteration_limit"":24,""native_task_candidate"":342,""no_descent"":24}",3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,RAIL/2023-10-03
3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,direct_sqp,130,3,"[114,114,114]","[114,114,114]",0.8769230769230769,0.8769230769230769,4.176140597435897,2.639825,20.1495606,20.16967123,542.8982776666667,33,50,"[50,50,50]",[],"[0.0009999999522656263,0.0009999999918088402,0.000999999998914869]","[0.008726645834409538,0.008726646089130232,0.00872664625257236]",0.8771929824561403,"[0.29031442019959086,0.8888853615031485,0.9798628136237525]",,,,,,,21.117948717948718,"{""position_tolerance+orientation_tolerance"":48}","{""deadline"":33,""task_accepted_early"":342,""optimizer:Positive directional derivative for linesearch"":15}",3538da01c5587383dcf933c7120ba60d1a5c16b6af60cb97ae2ca8954b96c6db,RAIL/2023-10-03
36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,relative,827,3,"[188,188,188]","[188,188,188]",0.22732769044740025,0.22732769044740025,9.931085357114068,11.76063,18.125657,20.1696036,8213.007590333333,56,62,"[62,62,62]",[],"[5.896869567293028e-06,0.0009200671156541119,0.0009979896639896839]","[1.1115957098311252e-05,0.0016171119078815235,0.006851259147421167]",0.05851063829787234,"[0.34379487272176357,0.9363246300305735,0.9999999999990001]",48.34824667472793,0.06650544135429262,0.09068923821039904,0.8428053204353083,0.7376058041112454,0.8428053204353083,22.470374848851268,"{""position_tolerance+orientation_tolerance"":1914,""position_tolerance"":3}","{""no_descent"":124,""iteration_limit"":1540,""native_task_candidate"":564,""deadline"":52,""stationary"":201}",36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,TRI/2023-10-31
36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,gn,827,3,"[188,188,188]","[188,188,188]",0.22732769044740025,0.22732769044740025,5.540870369205965,7.062364,8.166361,8.479624199999996,4582.299795333333,0,62,"[62,62,62]",[],"[5.896869567293028e-06,0.0009200671156541119,0.0009926552295173642]","[1.1115957098311252e-05,0.0016171119078815235,0.006352170876278117]",0.05851063829787234,"[0.3411713910971252,0.9363246300305735,0.9999999999990001]",,,,,,,22.72914147521161,"{""position_tolerance+orientation_tolerance"":1914,""position_tolerance"":3}","{""iteration_limit"":1647,""task_candidate"":564,""no_descent"":207,""stationary"":63}",36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,TRI/2023-10-31
36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,fixed_qp2,827,3,"[188,188,188]","[188,188,188]",0.22732769044740025,0.22732769044740025,9.198597757355904,11.653875,13.313664,14.090914999999999,7607.240345333333,4,62,"[62,62,62]",[],"[5.896491516243404e-06,0.0009200671156541119,0.000998204399589332]","[1.1116623056375092e-05,0.0016171119078815235,0.007109636436404928]",0.05851063829787234,"[0.34379487272176357,0.9363246280837382,0.9999999999990001]",45.70133010882709,0.06650544135429262,,0.8428053204353083,0.8428053204353083,,23.006852075775896,"{""position_tolerance+orientation_tolerance"":1914,""position_tolerance"":3}","{""iteration_limit"":1664,""native_task_candidate"":564,""no_descent"":144,""stationary"":105,""deadline"":4}",36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,TRI/2023-10-31
36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,clarabel,827,3,"[188,188,188]","[188,188,188]",0.22732769044740025,0.22732769044740025,10.835770129383313,13.660961,15.484446,16.773219599999997,8961.181897,5,62,"[62,62,62]",[],"[5.896427383442296e-06,0.0009200671156541119,0.0009988621006569156]","[1.1116585294668827e-05,0.0016171119078815235,0.007106620663600379]",0.05851063829787234,"[0.34379487272176357,0.9363246256610754,0.9999999999990001]",44.486900443369606,0.06650544135429262,,0.8428053204353083,,,22.399838774687627,"{""position_tolerance+orientation_tolerance"":1914,""position_tolerance"":3}","{""no_descent"":372,""iteration_limit"":1528,""native_task_candidate"":564,""stationary"":12,""deadline"":5}",36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,TRI/2023-10-31
36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,direct_sqp,827,3,"[188,188,188]","[188,188,188]",0.22732769044740025,0.22732769044740025,14.173907156791614,18.877667,20.177409,20.195204999999998,11721.821218666664,1106,62,"[62,62,62]",[],"[0.0009999999503703745,0.0009999999777333007,0.0009999999915604513]","[0.008726645827234581,0.008726646069096065,0.00872664625434955]",0.601063829787234,"[0.2489967270037586,0.7876369437841594,0.9774895782504183]",,,,,,,51.16122531237404,"{""position_tolerance+orientation_tolerance"":1917}","{""optimizer:Positive directional derivative for linesearch"":729,""deadline"":1096,""task_accepted_early"":564,""optimizer:Iteration limit reached"":92}",36907fcd85c3ea5210aecb4875ca49df775bae853acf28c83e983a0829e09017,TRI/2023-10-31
382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,relative,149,3,"[132,132,132]","[132,132,132]",0.8859060402684564,0.8859060402684564,2.5885333668903803,0.292602,20.1869008,20.20995122,385.6914716666667,51,27,"[27,27,27]",[],"[0.00013724313944028495,0.000784820971728395,0.0009798841258697266]","[0.00037396362911920817,0.002723642557146878,0.008410497120409755]",0.03787878787878788,"[0.28974712085999876,0.9676070508411762,0.999999999999001]",18.572706935123044,0.5570469798657718,0.11409395973154363,0.3288590604026846,0.12080536912751678,0.3288590604026846,2.7829977628635345,"{""position_tolerance+orientation_tolerance"":51}","{""native_task_candidate"":396,""deadline"":51}",382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,RAIL/2023-07-21
382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,gn,149,3,"[131,131,131]","[131,131,131]",0.8791946308724832,0.8791946308724832,0.9957649507829979,0.3162,5.8010813,7.960180200000001,148.36897766666667,0,27,"[27,27,27]",[],"[0.00013671966235463727,0.0007571502424140774,0.0009798841258697266]","[0.00037312846358399115,0.002344167378389974,0.007113643437229975]",0.030534351145038167,"[0.28880575507274225,0.9016437670516128,0.999999999999001]",,,,,,,4.590604026845638,"{""position_tolerance"":51,""orientation_tolerance"":3}","{""task_candidate"":393,""no_descent"":39,""iteration_limit"":15}",382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,RAIL/2023-07-21
382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,fixed_qp2,149,3,"[132,132,132]","[132,132,132]",0.8859060402684564,0.8859060402684564,1.6321646487695751,0.286506,10.9352384,13.919073280000003,243.1925326666667,0,27,"[27,27,27]",[],"[0.00013724313944028495,0.000784820971728395,0.0009798841258697266]","[0.00037396362911920817,0.002723642557146878,0.008682165351037274]",0.03787878787878788,"[0.28974712085999876,0.9676070440630924,0.999999999999001]",8.241610738255034,0.5570469798657718,,0.3288590604026846,0.3288590604026846,,4.617449664429531,"{""position_tolerance+orientation_tolerance"":39,""position_tolerance"":12}","{""native_task_candidate"":396,""iteration_limit"":51}",382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,RAIL/2023-07-21
382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,clarabel,149,3,"[132,132,132]","[132,132,132]",0.8859060402684564,0.8859060402684564,1.9361308769574943,0.290533,15.2169992,16.57351948,288.48350066666666,0,27,"[27,27,27]",[],"[0.00013724313944028495,0.000784820971728395,0.0009798841258697266]","[0.00037396362911920817,0.002723642557146878,0.008440399901387882]",0.03787878787878788,"[0.28974712085999876,0.9676070501459837,0.999999999999001]",7.4630872483221475,0.5570469798657718,,0.3288590604026846,,,4.228187919463087,"{""position_tolerance+orientation_tolerance"":51}","{""native_task_candidate"":396,""iteration_limit"":36,""no_descent"":9,""stationary"":6}",382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,RAIL/2023-07-21
382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,direct_sqp,149,3,"[132,132,132]","[132,132,132]",0.8859060402684564,0.8859060402684564,3.987122809843401,2.560064,20.149752399999997,20.18453202,594.0812986666667,33,27,"[27,27,27]",[],"[0.000999999953459519,0.0009999999873056373,0.00099999999768528]","[0.008726645834088156,0.008726646009506112,0.008726646217588613]",0.8712121212121212,"[0.25932082350662444,0.9320972830239883,0.999999999999001]",,,,,,,21.315436241610737,"{""position_tolerance+orientation_tolerance"":51}","{""task_accepted_early"":396,""deadline"":33,""optimizer:Positive directional derivative for linesearch"":18}",382176c900bb38d8d6b0c2c75ec91a34e200c07278394cd81aca582941b160ba,RAIL/2023-07-21
3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,relative,190,3,"[121,121,121]","[121,121,121]",0.6368421052631579,0.6368421052631579,5.342694121052631,0.432705,20.1612008,20.20963996,1015.1118829999999,51,25,"[25,25,25]",[],"[5.0941525856333744e-05,0.0009377128669231341,0.0009873946862015265]","[0.00012467450371941586,0.0034848210125422276,0.008725860992406251]",0.08264462809917356,"[0.6129182974096351,0.9999376234488908,0.999999999999001]",33.17894736842105,0.21052631578947367,0.13157894736842105,0.6578947368421053,0.3736842105263158,0.6578947368421053,9.426315789473684,"{""position_tolerance+orientation_tolerance"":207}","{""native_task_candidate"":363,""stationary"":33,""no_descent"":54,""iteration_limit"":69,""deadline"":51}",3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,IRIS/2023-06-05
3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,gn,190,3,"[120,120,120]","[120,120,120]",0.631578947368421,0.631578947368421,2.1665261245614036,0.42861150000000003,5.7626542999999995,6.332726309999996,411.6399636666667,0,25,"[25,25,25]",[],"[4.905979786509446e-05,0.0009383692079817649,0.0009997474809313241]","[0.00012017298885952537,0.002807334471336122,0.0076930524775318115]",0.075,"[0.6016953727056956,0.9965260771046208,0.999999999999001]",,,,,,,10.131578947368421,"{""position_tolerance+orientation_tolerance"":180,""position_tolerance"":27,""orientation_tolerance"":3}","{""task_candidate"":357,""no_descent"":111,""iteration_limit"":75,""stationary"":27}",3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,IRIS/2023-06-05
3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,fixed_qp2,190,3,"[120,120,120]","[120,120,120]",0.631578947368421,0.631578947368421,4.106318045614035,0.5430729999999999,11.09135925,12.610338289999994,780.2004286666667,0,25,"[25,25,25]",[],"[4.905301840932793e-05,0.0009250028441586181,0.0009873946862015265]","[0.00012016578598344569,0.0028082395657922058,0.008715983132826823]",0.075,"[0.6016953727056956,0.9970174713142337,0.999999999999001]",22.357894736842105,0.21052631578947367,,0.6578947368421053,0.6578947368421053,,11.552631578947368,"{""position_tolerance+orientation_tolerance"":207,""orientation_tolerance"":3}","{""native_task_candidate"":360,""iteration_limit"":150,""no_descent"":57,""stationary"":3}",3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,IRIS/2023-06-05
3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,clarabel,190,3,"[121,121,121]","[121,121,121]",0.6368421052631579,0.6368421052631579,5.12369738245614,0.6412825,15.7741079,17.47128764,973.5025026666666,0,25,"[25,25,25]",[],"[5.0930440742650345e-05,0.0009377128669231341,0.0009873946862015265]","[0.00012466767958725102,0.0034844983512258417,0.008722048837990484]",0.08264462809917356,"[0.6129182974096351,0.9999376316985006,0.999999999999001]",20.905263157894737,0.21052631578947367,,0.6578947368421053,,,10.826315789473684,"{""position_tolerance+orientation_tolerance"":207}","{""native_task_candidate"":363,""stationary"":9,""no_descent"":87,""iteration_limit"":111}",3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,IRIS/2023-06-05
3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,direct_sqp,190,3,"[121,121,121]","[121,121,121]",0.6368421052631579,0.6368421052631579,8.260551175438597,3.1738334999999998,20.1692318,20.188977180000002,1569.5047233333335,136,25,"[25,25,25]",[],"[0.0009999999516643967,0.0009999999844397174,0.0009999999937969162]","[0.008726645838884228,0.008726646146905057,0.008726646245624695]",0.7933884297520661,"[0.540652776141765,0.9500394153840305,0.999999999999001]",,,,,,,38.53333333333333,"{""position_tolerance+orientation_tolerance"":207}","{""task_accepted_early"":363,""deadline"":136,""optimizer:Positive directional derivative for linesearch"":57,""optimizer:Iteration limit reached"":11,""optimizer:Inequality constraints incompatible"":3}",3b31f8b4f72b398ee1e8dba64cb4c6d42935542fe25ea2d5105f7e7b275abebe,IRIS/2023-06-05
3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,relative,127,3,"[121,121,121]","[121,121,121]",0.952755905511811,0.952755905511811,0.9321757874015747,0.421719,0.579273,12.965409,118.38632499999999,0,4,"[4,4,4]",[],"[0.0001032909249864115,0.0008072356286857293,0.0009980537757406074]","[0.00021839750300524206,0.0039585956687009935,0.007090776491486824]",0.024793388429752067,"[0.8015739690672167,0.9999999999989998,0.9999999999990001]",4.905511811023622,0.28346456692913385,0.031496062992125984,0.6850393700787402,0.047244094488188976,0.6850393700787402,2.590551181102362,"{""position_tolerance+orientation_tolerance"":18}","{""native_task_candidate"":363,""stationary"":12,""no_descent"":6}",3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,IRIS/2023-03-07
3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,gn,127,3,"[121,121,121]","[121,121,121]",0.952755905511811,0.952755905511811,0.5938733884514436,0.412873,0.586749,5.284725,75.42192033333333,0,4,"[4,4,4]",[],"[0.0001032909249864115,0.0008072356286857293,0.0009980537757406074]","[0.00021839750300524206,0.0039585956687009935,0.007090776491486824]",0.024793388429752067,"[0.8015739690672167,0.9999999999989998,0.9999999999990001]",,,,,,,3.3464566929133857,"{""position_tolerance+orientation_tolerance"":18}","{""task_candidate"":363,""no_descent"":18}",3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,IRIS/2023-03-07
3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,fixed_qp2,127,3,"[121,121,121]","[121,121,121]",0.952755905511811,0.952755905511811,0.9010004750656168,0.526065,0.83785,10.6411098,114.42706033333333,0,4,"[4,4,4]",[],"[0.00010330074217954013,0.0008072356286857293,0.0009980537757406074]","[0.00021681400553416605,0.00395759844110919,0.007090776491486824]",0.024793388429752067,"[0.8015739751059379,0.9999999999989998,0.9999999999990001]",4.606299212598425,0.28346456692913385,,0.6850393700787402,0.6850393700787402,,2.795275590551181,"{""position_tolerance+orientation_tolerance"":18}","{""native_task_candidate"":363,""no_descent"":12,""iteration_limit"":6}",3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,IRIS/2023-03-07
3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,clarabel,127,3,"[121,121,121]","[121,121,121]",0.952755905511811,0.952755905511811,1.0203828556430445,0.627724,0.838937,11.883338,129.58862266666668,0,4,"[4,4,4]",[],"[0.00010330339534468064,0.0008072356286857293,0.0009980537757406074]","[0.00021681830304281992,0.003957625299670189,0.007090776491486824]",0.024793388429752067,"[0.8015739726767086,0.9999999999989998,0.9999999999990001]",4.21259842519685,0.28346456692913385,,0.6850393700787402,,,2.5984251968503935,"{""position_tolerance+orientation_tolerance"":18}","{""native_task_candidate"":363,""no_descent"":9,""stationary"":9}",3bf56ef7eec39b8204687f66a29e4f8bb413bb4034e7f44ed806094a19114234,IRIS/2023-03-07
