robot,method,uid,family,latency,latency_samples_ns,success,fev,deadline,all_success
ur5e,p50_selection,70046f61412f211d76a630b26822981c270148dd44afe30e14f301b9a0325c13,constructed_inexecutable,183200923.0,"[182564500, 183577617, 183460652]",0.0,385.0,0.0,False
ur5e,p50_selection,700a9a36cb96b06296434dc861c08792f15e531ee1a51f7e16d3f5b2ff4f3aaf,local,1743781.3333333333,"[1754162, 1751425, 1725757]",1.0,3.0,1.0,True
ur5e,p50_selection,700c0b049627d32e569fe6b7848238d2e1e4cf819710df9546a58804a8e59165,hard_feasible,2294392.6666666665,"[2411403, 2318303, 2153472]",1.0,5.0,1.0,True
ur5e,p50_selection,702829a6f8a555070e7a929b05675edc38643984d4e8f7e06f5749947b26d80f,local,1803453.6666666667,"[1754838, 1747979, 1907544]",1.0,3.0,1.0,True
ur5e,p50_selection,70387dbf6126b2149bf3467e25b10b48605421ce14f3883df584e1ea67fc3e58,local,2455363.6666666665,"[3735544, 1755168, 1875379]",1.0,3.0,1.0,True
ur5e,p50_selection,705139fdcf92051ae46dcf5b852a5c41ea043b4539e367d6ef903dad454c5903,hard_feasible,1766788.6666666667,"[1758615, 1798274, 1743477]",1.0,3.0,1.0,True
ur5e,p50_selection,7068fcf7b3b03a24c42894fce91cab52ca4fbb78764a54fc37af19afce3b39dc,local,1780512.3333333333,"[1843995, 1760326, 1737216]",1.0,3.0,1.0,True
ur5e,p50_selection,706bfed5ad0e24006d16cf0667b1f24e18f38e968045ad1ce488174e844d4db3,local,2069006.3333333333,"[2702965, 1737950, 1766104]",1.0,3.0,1.0,True
ur5e,p50_selection,70ab0899b2536fb5020d5dfdc42b78c9a85d58e69b4a41524c21ecb5d1f28dfd,hard_feasible,2362931.6666666665,"[2093735, 2344514, 2650546]",1.0,5.0,1.0,True
ur5e,p50_selection,70ab0c354ed1433615c104dcacc5b49a5586a1a751298aa88fd709541de83d6d,local,2149888.0,"[2611173, 2065752, 1772739]",1.0,3.0,1.0,True
ur5e,p50_selection,70b35b49c8420749e86ea164fe8d8bad84b7597fee55b15928229df218792c6e,near_singular,1862793.6666666667,"[1957611, 1758662, 1872108]",1.0,3.0,1.0,True
ur5e,p50_selection,70ba64ff819eb89516e21ad76e1448d598583cb7ee47bdf2cb11cdb494ef3284,local,1816000.0,"[1781249, 1869485, 1797266]",1.0,3.0,1.0,True
ur5e,p50_selection,70e1656c4a1a384cbb2e9266947b68d59fef4d25d34dfc2a9c87fcaea20c4cc8,hard_feasible,2067158.3333333333,"[2064714, 2064482, 2072279]",1.0,5.0,1.0,True
ur5e,p50_selection,70eaaf78e22cae7fcf29b6bfcf6ac7610d537e79a5f28e8d7aebda8b088dbab3,constructed_inexecutable,1800268.0,"[1777149, 1806726, 1816929]",0.0,0.0,0.0,False
ur5e,p50_selection,70f5d93e69148863846aa86bb71b2ff02fd38c0ef499baf40af67cff53205af6,near_singular,1973137.3333333333,"[1759508, 2260698, 1899206]",1.0,3.0,1.0,True
ur5e,p50_selection,70fd832aecc2a25092304c89ffa4d50c3461865c0a88794cc8355b5055c1cede,near_limit,2516212.3333333335,"[2427914, 1908814, 3211909]",1.0,3.0,1.0,True
ur5e,p50_selection,7100b1a7f60d1ee09bcb0c6c583f9923743b9b9a177ead27fc8f613322d82603,local,1747653.6666666667,"[1749518, 1743775, 1749668]",1.0,3.0,1.0,True
ur5e,p50_selection,71277e78c4270319d7cca0cc75f395b0d90f4eb23f8df567fbf569288f36bda9,constructed_inexecutable,180070857.33333334,"[179250757, 179896274, 181065541]",0.0,423.0,0.0,False
ur5e,p50_selection,7148ee4cd63f09f12e7e2c67403e77f25f26ac9cd34cccb02ca6158faa0467f6,local,3293354.3333333335,"[3676641, 3131456, 3071966]",1.0,13.0,1.0,True
ur5e,p50_selection,717ab71b89620f1f216fb5b369e74c69823153c7e32833c7f519eab257ac3bea,near_singular,1844669.3333333333,"[1799714, 1958666, 1775628]",1.0,3.0,1.0,True
ur5e,p50_selection,71864d5fbbdace69b389cf2d95f678dcbc0e95d293aee2fe7951485e04807b91,constructed_inexecutable,95795966.0,"[95403053, 95864662, 96120183]",0.0,287.0,0.0,False
ur5e,p50_selection,718aa0860e4c8bf4d1ca33b016c528bbb0b779a4334b36ff6f79095c48aff9cf,near_singular,1848251.0,"[2024207, 1774515, 1746031]",1.0,3.0,1.0,True
ur5e,p50_selection,7192853fba230780315ec56751387d754d83e19e545dd48fe19a35ec5f4c9485,near_singular,1776190.3333333333,"[1810260, 1741626, 1776685]",1.0,3.0,1.0,True
ur5e,p50_selection,71a8c606b80bc579e1d1c15e80d8d3061d4887c4c9474529fb826fca1f9ab191,near_limit,1774363.3333333333,"[1820113, 1755885, 1747092]",1.0,3.0,1.0,True
ur5e,p50_selection,71cb03051429066da1fe41f62118be38d80913aecdcadb1be8088fba1a364fd7,hard_feasible,2184017.3333333335,"[2111771, 2230461, 2209820]",1.0,5.0,1.0,True
ur5e,p50_selection,71cfee6eb65ff0558ebf0226a6e4664d96c0381a20235f623ba5a7ecd1456efc,constructed_inexecutable,1969089.0,"[1948876, 1878700, 2079691]",0.0,0.0,0.0,False
ur5e,p50_selection,71f886ad0ffbb6f8c5ee5f24ee77203908d10d3ff49a9efd3612a0db0ee90bc4,near_singular,1855681.6666666667,"[1950792, 1776204, 1840049]",1.0,3.0,1.0,True
ur5e,p50_selection,7203bf0d63e717b3ea96155d1c527eee08d3db5c647101a987fda67e7250a23b,near_singular,1805692.0,"[1927412, 1745949, 1743715]",1.0,3.0,1.0,True
ur5e,p50_selection,7210f3c527a4896fdf506813292b7f605011bd2ed4a53578172710c2ed52714e,constructed_inexecutable,213300021.33333334,"[212679798, 212743254, 214477012]",0.0,454.0,0.0,False
ur5e,p50_selection,72415ca546f9cb1e0c55cb53b80b9e27f47c65a089f329c3b601c0d6abbac12b,hard_feasible,2342636.6666666665,"[2322191, 2586291, 2119428]",1.0,5.0,1.0,True
ur5e,p50_selection,7244b9a145e49424742a0902a1d79e8d8b25ee69ff1ba721de0ed09f9bebd424,constructed_inexecutable,258874090.0,"[258550913, 259188994, 258882363]",0.0,514.0,0.0,False
ur5e,p50_selection,72455cdb0ee11e48ff44a17cac8d9d1c597daade70f8951a81c1ec53139c6b4d,hard_feasible,2093876.6666666667,"[2075549, 2129157, 2076924]",1.0,5.0,1.0,True
ur5e,p50_selection,7249bf087b7d8d4c92eff70ed6961e8074fa99303875c69aa53856c29e58361a,local,1831107.3333333333,"[1765961, 1817855, 1909506]",1.0,3.0,1.0,True
ur5e,p50_selection,724c799125c6ebcc17526b96837d242e4696b0123fea76a7c30711359f63dde3,near_limit,2192718.6666666665,"[1919989, 1936007, 2722160]",1.0,3.0,1.0,True
ur5e,p50_selection,7287f56d853628d8876932c5029eee7faf000ae25599ceda2dc0f813dcbd1d09,near_limit,1809392.0,"[1758283, 1891805, 1778088]",1.0,3.0,1.0,True
ur5e,p50_selection,72a924c8e9647676ed84b198b37ffdf7d3d0087a1064615dd2cd6164133a463e,near_singular,1795054.3333333333,"[1818189, 1791997, 1774977]",1.0,3.0,1.0,True
ur5e,p50_selection,72bac57e1205aaea1107035d53eb4914901eafa9a9f0eb9b8d1592926a3d7c84,near_limit,1822382.3333333333,"[1753627, 1920283, 1793237]",1.0,3.0,1.0,True
ur5e,p50_selection,72ce532e2caf079886d80e2161c5153daa4cfa4f5c5aabff3fdb85bea68fe5a5,near_singular,1747721.6666666667,"[1743979, 1742289, 1756897]",1.0,3.0,1.0,True
ur5e,p50_selection,733b6ef37b46e88fdbb2dcae227a1fd14b57a636925e3e6deb4004686c1dd681,hard_feasible,2071966.0,"[2066574, 2072138, 2077186]",1.0,5.0,1.0,True
ur5e,p50_selection,7376ca49f91bfb06efa4e9b9f5350a775849869adc07e28f47556c5f9d02d5bf,hard_feasible,2099596.6666666665,"[2044683, 2036509, 2217598]",1.0,5.0,1.0,True
ur5e,p50_selection,738485f578d29c519ccc4d7222790ab68ec4d8f21d90ccd9061f4632e6f0d696,near_singular,1770203.0,"[1800846, 1732041, 1777722]",1.0,3.0,1.0,True
ur5e,p50_selection,739adb99aa5cb1cdffad53616f042b55c079a6275b23de885eae112ba3254bc4,constructed_inexecutable,178440460.0,"[177577393, 179424975, 178319012]",0.0,396.0,0.0,False
ur5e,p50_selection,73b333d238e6435b7f35a76bcf05bc745607383b073f0dfc564b25ce225bb980,constructed_inexecutable,92728238.0,"[92433882, 92907196, 92843636]",0.0,249.0,0.0,False
ur5e,p50_selection,73b5b46be2e2a1fb4ad82c16e8cfedac4309b9a292c8ac3b0e97bb4ff4186b6a,local,1767131.3333333333,"[1755118, 1789342, 1756934]",1.0,3.0,1.0,True
ur5e,p50_selection,73b8037b3eca48681080a4d7cbf85cd481590ffc7ab68e8362952c943918c749,local,1779706.0,"[1765905, 1800020, 1773193]",1.0,3.0,1.0,True
ur5e,p50_selection,73c8b33282c41a06bb4b4a2c6f5edb45825ca2eb18237497d4e9a67352060f07,local,1753641.6666666667,"[1755571, 1742924, 1762430]",1.0,3.0,1.0,True
ur5e,p50_selection,73d951d880dfc2c3f8277bb0e2ae7ec6dbbb6af5bfe400efd61f8834549fea73,local,2000549.3333333333,"[1754073, 2158368, 2089207]",1.0,3.0,1.0,True
ur5e,p50_selection,741120171e9818e627c89a6643342387fac0832b9db7a4811efd427944e10803,constructed_inexecutable,104132575.0,"[104033429, 104728448, 103635848]",0.0,264.0,0.0,False
ur5e,p50_selection,742e14c7cb864efce6fe070a514b408edd531d137b48cfa194aa4495ff5510e1,local,2141449.0,"[2838013, 1833092, 1753242]",1.0,3.0,1.0,True
ur5e,p50_selection,745e32cd37e7c0dbb99c3bf3ad4b9d391db2302e4291cceef32aafb7075e7191,near_limit,1914643.3333333333,"[1758398, 1768666, 2216866]",1.0,3.0,1.0,True
ur5e,p50_selection,746528e033936aa9dc6378718316efeb5999ae9ced36176e02bdf462d3ea1e72,local,1749443.6666666667,"[1784208, 1745003, 1719120]",1.0,3.0,1.0,True
ur5e,p50_selection,746c84d8d551c0a94b3e3b2446bb32d4162131eaa86c2d773ef36567e6594660,constructed_inexecutable,82469950.0,"[82277554, 82945848, 82186448]",0.0,225.0,0.0,False
ur5e,p50_selection,74894996b9680c015e72bcf172974065405dcc3149192b116133e61940212272,near_limit,1879025.0,"[1882488, 1826245, 1928342]",1.0,3.0,1.0,True
ur5e,p50_selection,74950c7dd5b840351e2a023d4b2d980e38b0adb0c6895c502f1c6a23777f809e,near_limit,1738584.3333333333,"[1735991, 1736599, 1743163]",1.0,3.0,1.0,True
ur5e,p50_selection,74e3fadf852cfa9b75e37e4e966a1beb59fd44f2601fccf21812c14836bd8862,constructed_inexecutable,207994446.33333334,"[208384660, 208445489, 207153190]",0.0,455.0,0.0,False
ur5e,p50_selection,74fb270739b46d442b6243a242f82b0bc3fee31aab7ecc43801972d667f78a07,near_limit,1858201.0,"[2051706, 1748231, 1774666]",1.0,3.0,1.0,True
ur5e,p50_selection,75060a4fb394d292f19e54485c6eacc64ba15fae9a80e01af2ae305cc2314ec6,local,2428872.0,"[3269075, 1767834, 2249707]",1.0,3.0,1.0,True
ur5e,p50_selection,750624d270c985f257c2e4e9040e805aada7b66cf3bd80818d7d1d147bc6528c,local,1787088.3333333333,"[1790021, 1820076, 1751168]",1.0,3.0,1.0,True
ur5e,p50_selection,75477e0b29be98303a634cc8e49b6788ba8d1295a11bccaf828dc4adf059fec2,near_limit,1750355.3333333333,"[1754558, 1743550, 1752958]",1.0,3.0,1.0,True
ur5e,p50_selection,75498f7b41e0742da66d3a967b01ae2bc1bd964d6304bae5b9a0eb7cc1a6d3db,near_singular,1736722.6666666667,"[1738851, 1728486, 1742831]",1.0,3.0,1.0,True
ur5e,p50_selection,75610750191d5a6d2200feff331a9c57800ff99f5cca2eac1641909166147360,local,1817391.3333333333,"[1784030, 1741964, 1926180]",1.0,3.0,1.0,True
ur5e,p50_selection,7585ae5130038032442fccfd028c4b006981a611e5efba1e84421e36e4103cb8,local,1768801.6666666667,"[1771806, 1763219, 1771380]",1.0,3.0,1.0,True
ur5e,p50_selection,758c6468c0114df14347d8b75167c08895892ae644f0642df457488d3af8498d,constructed_inexecutable,103474297.66666667,"[104395872, 103043766, 102983255]",0.0,271.0,0.0,False
ur5e,p50_selection,7599575b388bd063c443a489e1e94a079863caffffbfe72885eaf0165b638d97,local,2029350.0,"[1819440, 1757994, 2510616]",1.0,3.0,1.0,True
ur5e,p50_selection,75a388b6547fadc22139db563821f3fc4aa353eab1c47a3405a041dc8b32840d,near_singular,1995830.3333333333,"[1894868, 1934442, 2158181]",1.0,3.0,1.0,True
ur5e,p50_selection,75eb267ed59d3b81ef80549268b8c964dc3a41782b49cb51d9d14687ebfce254,near_limit,1785450.0,"[1815112, 1780863, 1760375]",1.0,3.0,1.0,True
ur5e,p50_selection,75ecd8589a128f9e06eb3e95c2d9de5cb9f9a60b7c21df754757d9393f063f58,local,1776369.0,"[1778327, 1773817, 1776963]",1.0,3.0,1.0,True
ur5e,p50_selection,7601ebeefb6cbfc336d501f169b4eecded74aa6e2d4ebb6cd60681b50b330561,local,1799848.3333333333,"[1763892, 1756765, 1878888]",1.0,3.0,1.0,True
ur5e,p50_selection,76022a564bd2762218143bf02a7126bbb673a8ed551e48412816591b8d94e3ba,local,1981465.6666666667,"[2136491, 1772866, 2035040]",1.0,3.0,1.0,True
ur5e,p50_selection,763d997a7b34f9bfbe90c325f3b06016f44fca335bc72bbffc295d5e33e826bf,near_singular,1880169.3333333333,"[1960482, 1917746, 1762280]",1.0,3.0,1.0,True
ur5e,p50_selection,7643c435c5d95163dd4a3272bbbe807fdf659fb5eead275a4b5c3f32e460abbd,constructed_inexecutable,202142499.66666666,"[201518600, 202003730, 202905169]",0.0,414.0,0.0,False
ur5e,p50_selection,76593cf3b45bc0bbf615a70bf819e4bd10fd4e82b9311e81c5f455aae649d943,local,1958976.6666666667,"[2415447, 1735679, 1725804]",1.0,3.0,1.0,True
ur5e,p50_selection,7671b7e14f35f7ae7d74d6ff1a69fd27718ec632578e10ddb588b02d7566ad8c,local,2094704.6666666667,"[2797164, 1751681, 1735269]",1.0,3.0,1.0,True
ur5e,p50_selection,76889a5a2bc4865fc239c38333ba58fac60fc9b9d172be293fcfccc67de9fe7a,local,1890749.6666666667,"[1752287, 1894425, 2025537]",1.0,3.0,1.0,True
ur5e,p50_selection,76a5aa8c319329b098817fa283fc95abbe8f0343bcdceafcccd2642ff8f509c4,local,1802485.6666666667,"[1753513, 1774423, 1879521]",1.0,3.0,1.0,True
ur5e,p50_selection,76a5af8237563904dccc46d00b211667cbf9d4d79bab83c6d231790f92929348,near_limit,1752337.6666666667,"[1770005, 1757520, 1729488]",1.0,3.0,1.0,True
ur5e,p50_selection,76af1ee748e5bda2ca29cb5e1f1b57d245fc6e2bc6ac983cdc1f91d4a62ce359,local,1767960.0,"[1764913, 1771042, 1767925]",1.0,3.0,1.0,True
ur5e,p50_selection,76ba710be321f1820297fef9b50ce891e38e0a364f66acd00582a9c065039ab8,local,1760404.6666666667,"[1780596, 1720598, 1780020]",1.0,3.0,1.0,True
ur5e,p50_selection,76c34cbdae5245e66c4a7b923a9201ee8bc1c339b09cd0c6f2d067cb64b449c4,near_limit,2328451.0,"[3345666, 1866224, 1773463]",1.0,3.0,1.0,True
ur5e,p50_selection,76c872f57dc8026b52daba0248ab66e2d72a968c831367f1d60524f529027225,near_limit,1887139.0,"[1932537, 1913809, 1815071]",1.0,3.0,1.0,True
ur5e,p50_selection,76d3e20e52f931ff5d439ae9a505627256e4f102b3c06b594fc4c05a490f47d3,near_singular,1868096.0,"[1779839, 1784247, 2040202]",1.0,3.0,1.0,True
ur5e,p50_selection,76d567dee673572eaed77ab817913c5b8b937d321f381fa328e3adf65549634c,hard_feasible,1743442.0,"[1747580, 1749643, 1733103]",1.0,3.0,1.0,True
ur5e,p50_selection,7707d47da4a86b302e6ef6bc5aeaae2060183c9577d4489ff639858c98c34cfb,near_singular,1787456.6666666667,"[1770615, 1821188, 1770567]",1.0,3.0,1.0,True
ur5e,p50_selection,770d2801f697e887d853dab38880b6a0e2b54f3b69541904386c8db96526f1cf,near_limit,1816180.6666666667,"[1797245, 1852675, 1798622]",1.0,3.0,1.0,True
ur5e,p50_selection,7726be21a0b6318ee8114268e1356f70d83b7b9fab64d385381b612d6b6dad98,constructed_inexecutable,216276404.33333334,"[215584473, 216991747, 216252993]",0.0,460.0,0.0,False
ur5e,p50_selection,772996c3ba77d2df4cab5674c1bf3e5ad04b1491825eca691aac0d73ded369a3,constructed_inexecutable,202360757.0,"[205307450, 200482999, 201291822]",0.0,405.0,0.0,False
ur5e,p50_selection,77451cb3666840bd66d9dd6a6e6e776f2516bdfb4853a2dfabddd3185674269c,local,1736943.6666666667,"[1734510, 1730562, 1745759]",1.0,3.0,1.0,True
ur5e,p50_selection,776315d69c744eec7072dcc50996f95d8672f6c73491685f952623ddb2128c8b,near_limit,1816232.3333333333,"[1940697, 1756908, 1751092]",1.0,3.0,1.0,True
ur5e,p50_selection,7772790e1b067972f15040f94d6076319afe452aeddad0a667479883378dcd80,constructed_inexecutable,1699667.0,"[1586051, 1548765, 1964185]",0.0,0.0,0.0,False
ur5e,p50_selection,77818dd8e69c449f5d15b61ff4ec98c5c4461a8edf441c0a1ebe77cd0c6e2cff,local,1888373.3333333333,"[1965829, 1938402, 1760889]",1.0,3.0,1.0,True
ur5e,p50_selection,77857da17e063b28c7e7bb921b82965698fc6c7d3e3c14c2d0efbc65af8c3235,local,1757575.3333333333,"[1758274, 1749516, 1764936]",1.0,3.0,1.0,True
ur5e,p50_selection,7785da800704cfbbb1a705038afcb74f4a8a528a9429956f771162b3415f7453,near_limit,1805683.6666666667,"[1727318, 1746554, 1943179]",1.0,3.0,1.0,True
ur5e,p50_selection,77ad4c67f946287b6eb1348d265bb1a9cef91c8ce9d5f2da4474d0f90e204b59,constructed_inexecutable,144366815.33333334,"[145175145, 144080454, 143844847]",0.0,331.0,0.0,False
ur5e,p50_selection,77be4ab5dd85aa760bd3e2e2e18b61ebd6b8ede8a72b6c78ba37216e7d522494,local,3099831.3333333335,"[3347755, 3294191, 2657548]",1.0,3.0,1.0,True
ur5e,p50_selection,77c8e6a6ef9714e6445b1bcd82b48df2beb039ff1a6f6b2eab79853a3fb1788f,near_limit,1814643.0,"[1831786, 1794542, 1817601]",1.0,3.0,1.0,True
ur5e,p50_selection,77ca05db960566fe2ca58feda678629c66ef60141806c6fdb6d0881e04b7f406,hard_feasible,2089681.0,"[2088079, 2101489, 2079475]",1.0,5.0,1.0,True
ur5e,p50_selection,77dc45f94639a7c0fdabaa1cc2d44823fa987faa8c96c97dedb11448e622dce2,near_singular,2244486.3333333335,"[2094823, 2238937, 2399699]",1.0,3.0,1.0,True
ur5e,p50_selection,77dd77209e05d1ebbdd190d720e0bad592a23404d3ce48b59ab8271efc289efe,near_singular,2162584.3333333335,"[1981235, 2506014, 2000504]",1.0,3.0,1.0,True
ur5e,p50_selection,77f49ca0dc9097cb201ca8d73c0e6ce4de031de61659c838ed583080906dc4ab,hard_feasible,2074108.0,"[2084894, 2095635, 2041795]",1.0,5.0,1.0,True
ur5e,p50_selection,78119e566a2497e0cfc1bd8701d7cf63b838a439f199dfc166b05911a4ef952a,hard_feasible,2079756.3333333333,"[2110073, 2066900, 2062296]",1.0,5.0,1.0,True
ur5e,p50_selection,781c4df74a08424f43a7b59989c96f123c3ec2056325bc07605cd75ab1d04a1e,near_limit,1795052.6666666667,"[1749308, 1740819, 1895031]",1.0,3.0,1.0,True
ur5e,p50_selection,7837c891b3522dada911d6a79b7b8d9be2009f67c96ec46522af4af5ce08fdfe,hard_feasible,2429472.0,"[2216468, 2317122, 2754826]",1.0,5.0,1.0,True
ur5e,p50_selection,78508a87562116dc6164b944d996a515b6380c02455aa3838b064ebd67b8e768,near_limit,1865103.3333333333,"[1862848, 1913657, 1818805]",1.0,3.0,1.0,True
ur5e,p50_selection,7862d3d84f9b5db260527639765e5e67d27b1612be5f0bfb65c8344d3b1fffd4,near_limit,2043010.0,"[1773618, 1953946, 2401466]",1.0,3.0,1.0,True
ur5e,p50_selection,7867694fc922a3e02640720827467a633689fc65138b807e21805326d5fa043f,local,1765797.6666666667,"[1782412, 1770785, 1744196]",1.0,3.0,1.0,True
ur5e,p50_selection,7886497b61ed4dd162d60d261098ad3eb4cd355a036a8c8fdbe365e2e75b1bf0,local,1756849.0,"[1750950, 1792099, 1727498]",1.0,3.0,1.0,True
ur5e,p50_selection,788a0ee87dce9510045420cfc9213a36a45b34958e8d9e9cd2e331a456009635,hard_feasible,1911188.0,"[1804077, 2004758, 1924729]",1.0,3.0,1.0,True
ur5e,p50_selection,78b49041bc699cbd6f8009a0f5ee9de886f0062349c1b8f45dd108bb8efa7716,near_singular,1824958.6666666667,"[1787169, 1934835, 1752872]",1.0,3.0,1.0,True
ur5e,p50_selection,78bf0409fc39e03c6c4d87e06dd58c30c297c52e34ffc1b9106fc1f4e7c9f2c8,local,1815132.3333333333,"[1764762, 1749461, 1931174]",1.0,3.0,1.0,True
ur5e,p50_selection,78d597d883eda64d64fa8ef66e9cbf7b2619f21f58fbc38696920ca3b02323c0,hard_feasible,2086862.3333333333,"[2077888, 2098574, 2084125]",1.0,5.0,1.0,True
ur5e,p50_selection,78fe149e866505894da2dbfec9d61a363552b830a49e69577d9726077972e0a6,constructed_inexecutable,232400326.0,"[232572096, 232384673, 232244209]",0.0,470.0,0.0,False
ur5e,p50_selection,7912cfbb8b1594a4ae498435732dda31b2f12e0a672f5c4888400fdbd52ac364,hard_feasible,2211654.0,"[2428307, 2095993, 2110662]",1.0,5.0,1.0,True
ur5e,p50_selection,793d9ff9eeff71b28e7c3cb3de75c10efa6def75bdb0771b769b3c981bd7b6e2,near_singular,1817895.0,"[1771045, 1917704, 1764936]",1.0,3.0,1.0,True
ur5e,p50_selection,796b5be32c3c354f56e89a7c766fcd1d413093f1c687ec9fe9ddcab7059b53f9,constructed_inexecutable,1730551.6666666667,"[1810596, 1684780, 1696279]",0.0,0.0,0.0,False
ur5e,p50_selection,797a42117308aeccc6ea1ae5ca0a6b2413c3d944146975773e2e32a4b8fc305c,local,1753785.0,"[1751870, 1744009, 1765476]",1.0,3.0,1.0,True
ur5e,p50_selection,798103d66c5e5b011c41109120654e7f1db538377a517ae27b5477927bb44e44,local,2012293.3333333333,"[1782129, 1818292, 2436459]",1.0,3.0,1.0,True
ur5e,p50_selection,79927fdd8ee46e152ab339c18bfe4b9b28b8e2fe9a832851f4293d50adfcb2d3,near_singular,2429944.3333333335,"[2037522, 3376569, 1875742]",1.0,3.0,1.0,True
ur5e,p50_selection,79c761afafa46042467a59f1cc5b0e80b949a1d7dd023b669e4e30b31b31775c,near_singular,1791937.0,"[1836664, 1751131, 1788016]",1.0,3.0,1.0,True
ur5e,p50_selection,79db6aaed45e9d2d219e743b1c0191a96200e05c1b26726377680fdcee2d22f8,local,1810594.6666666667,"[1933516, 1738486, 1759782]",1.0,3.0,1.0,True
ur5e,p50_selection,79f2eefcc29c29f37fea783056c9eabe1993bccd2a8e585ff02c21b2ca03c838,constructed_inexecutable,123648442.33333333,"[122886909, 123902559, 124155859]",0.0,292.0,0.0,False
ur5e,p50_selection,79fad2defd887338f78db33eb8c83b9836d1eac042e69d0076249a7ad50693a8,local,1758411.0,"[1753748, 1763345, 1758140]",1.0,3.0,1.0,True
ur5e,p50_selection,79fb2ed561f3b55fced361905e4ab26c84f706f5a60cf8da341afe5851143d68,local,2246687.6666666665,"[1875653, 1955953, 2908457]",1.0,3.0,1.0,True
ur5e,p50_selection,7a01d9d15dfbfcb9fca8795032a0c9915e736025a3ff30ef3203c16649bcff52,hard_feasible,2224649.6666666665,"[2071954, 2513727, 2088268]",1.0,5.0,1.0,True
ur5e,p50_selection,7a2c9c31d8dd30c6dcfefb05260539b7b6e42c199e5ade1f4af5c923a919ce58,constructed_inexecutable,235811138.66666666,"[235395626, 235091217, 236946573]",0.0,485.0,0.0,False
ur5e,p50_selection,7a3fe8cabf29ae2eaa3e950cb7d566f90bc128ca2ca7bf6cfa6b4d6c3de2b26e,near_singular,2412841.0,"[3366026, 2100062, 1772435]",1.0,3.0,1.0,True
ur5e,p50_selection,7a49a1f56f5a821a388a6387a787feab672733501ed8ff92d5fab4a88e5f2dd2,near_limit,1755109.0,"[1750792, 1760178, 1754357]",1.0,3.0,1.0,True
ur5e,p50_selection,7a561b03c67900c285aa44a87e9ca66dc4712958360acfc97656f9741a16c8bf,near_singular,1854604.0,"[1953932, 1866678, 1743202]",1.0,3.0,1.0,True
ur5e,p50_selection,7a7167340c681cda2b3cc9897bee98ee165a5ca5c78e5f7779d9e1faeae5f211,local,1776387.3333333333,"[1762955, 1785283, 1780924]",1.0,3.0,1.0,True
ur5e,p50_selection,7a89bbed74bc852e8839f03b21d46a4b62fc2f10d6dce00657f4e3823a1c2e0f,local,2006157.6666666667,"[2464189, 1788455, 1765829]",1.0,3.0,1.0,True
ur5e,p50_selection,7aa58101d1648141d1486cc444dee478af53f521b196b9091499abef67b66640,constructed_inexecutable,253607802.0,"[254393010, 253030989, 253399407]",0.0,502.0,0.0,False
ur5e,p50_selection,7ab68ef5764002425fcd538cbe32c87fcb58d8c424bffa03e1d3bea4254c1cd4,near_singular,3267283.6666666665,"[3307231, 3258832, 3235788]",1.0,13.0,1.0,True
ur5e,p50_selection,7ab987a0a1d1d6b96b3c1430d05f75e9d19d334406926accef7ebc7025874aac,near_singular,2700396.6666666665,"[2111122, 2550254, 3439814]",1.0,5.0,1.0,True
ur5e,p50_selection,7abf73538f57b258a2d50ad3e725fb7c7e1b599ce08efb92c08aed709417b74f,hard_feasible,2168115.3333333335,"[2225462, 2081063, 2197821]",1.0,5.0,1.0,True
ur5e,p50_selection,7ae8d02b0da8ee95c8b70f179b1f5af7aba1dd79e168bb9322971deff90b6b20,local,1804433.6666666667,"[1884812, 1770374, 1758115]",1.0,3.0,1.0,True
ur5e,p50_selection,7b22f279e0373ea8389c39c8e1e9b1f41047255a02adee680692e30abb546380,constructed_inexecutable,196724676.66666666,"[196320435, 197372243, 196481352]",0.0,429.0,0.0,False
ur5e,p50_selection,7b29d60501fb8f524aa8629bb2fe53d80ba9502cbb1171b3b70afcbe97b4ee11,local,2174985.3333333335,"[2506762, 2220797, 1797397]",1.0,3.0,1.0,True
ur5e,p50_selection,7b3d08ea30c3d68d9b3659265a3d8574b8d70b38470dbcb033a627894f5b6e1c,local,1818495.3333333333,"[1797997, 1741604, 1915885]",1.0,3.0,1.0,True
ur5e,p50_selection,7b5a3352a9d8071146e724bc95fd337892376dc617f45bdddcff5340fcce28ae,constructed_inexecutable,84361131.33333333,"[84750059, 83944203, 84389132]",0.0,222.0,0.0,False
ur5e,p50_selection,7b81074cf320033fbc09f5acfa094988cc9e1607d983f91af17ff922f9209bdc,hard_feasible,2136889.6666666665,"[2074304, 2235496, 2100869]",1.0,5.0,1.0,True
ur5e,p50_selection,7b810eb49a9babf1901396b11998e92e524594964d3681f437117a2b515b525c,hard_feasible,2070484.6666666667,"[2080277, 2058886, 2072291]",1.0,5.0,1.0,True
ur5e,p50_selection,7b87b5961d7630002e406ca88bbeec4ef6b4e5ab409fb04e72abb6d0221c0728,near_singular,1770945.3333333333,"[1762660, 1773456, 1776720]",1.0,3.0,1.0,True
ur5e,p50_selection,7b8989e2c7862f826bc412604c545f5738023127f821fc8f00f1153c97bb6778,local,1797893.0,"[1764628, 1860073, 1768978]",1.0,3.0,1.0,True
ur5e,p50_selection,7b89e38c40213baba0e6e934679333e9d370b76cd48b45270fc15a39d4df9278,local,1850416.6666666667,"[2030808, 1745411, 1775031]",1.0,3.0,1.0,True
