robot,uid,family,selection_fold,preferred_entry,preference_stable,heldout_selected_mean_ms,heldout_selected_p95_ms,heldout_selected_success,heldout_hard_mean_ms,heldout_hard_p95_ms,heldout_hard_success,full_measurement_entry_p95_range_ms,full_measurement_entry_mean_range_ms,within_entry_median_absolute_deviation_ms
panda,4712b252b3afd773b1536115c77e5e42e9137f9bddd9aa21c39762b56ff35205,local,1,forced_easy,False,1.496087,1.7313416,1.0,1.6390043999999997,1.9622697999999998,1.0,0.20569609999999994,0.0995649999999999,0.06980924999999993
panda,47acbf105b5d8c7ccae2e4dbd1dc490e2f6425cbd6b57cdd6504404e8a10755b,near_singular,0,forced_easy,False,1.4884818,1.7792309999999998,1.0,1.428684,1.4991206000000001,1.0,0.4206930000000004,0.1808569000000002,0.10519299999999998
panda,47acbf105b5d8c7ccae2e4dbd1dc490e2f6425cbd6b57cdd6504404e8a10755b,near_singular,1,forced_hard,False,1.7511796,2.6182228,1.0,1.7511796,2.6182228,1.0,0.4206930000000004,0.1808569000000002,0.10519299999999998
panda,488a8f59fdd1c69b8acc739d49cda3a76e73d7abc616badefcd697cdaea91f03,local,0,forced_medium,False,1.5825144,2.1082526,1.0,1.5119464,1.7374806,1.0,0.177446,0.10647199999999968,0.033364249999999984
panda,488a8f59fdd1c69b8acc739d49cda3a76e73d7abc616badefcd697cdaea91f03,local,1,forced_hard,False,1.538632,1.9890345999999999,1.0,1.538632,1.9890345999999999,1.0,0.177446,0.10647199999999968,0.033364249999999984
panda,48932a5cad8d4dd101cd9811d5b8fe91dc470fe64389cf6856eedad534d2f494,hard_feasible,0,forced_hard,True,28.826744400000003,29.1877306,1.0,28.826744400000003,29.1877306,1.0,0.8791070000000012,0.8199950000000058,0.30524424999999944
panda,48932a5cad8d4dd101cd9811d5b8fe91dc470fe64389cf6856eedad534d2f494,hard_feasible,1,forced_hard,True,28.8305092,29.2930878,1.0,28.8305092,29.2930878,1.0,0.8791070000000012,0.8199950000000058,0.30524424999999944
panda,489aadd54bb4d53a5274787f4e1ee6e9f72aa8e592fbde9ba1b0e05e0368e530,local,0,forced_hard,True,1.4097828,1.5186738,1.0,1.4097828,1.5186738,1.0,1.8695761999999996,0.4007577999999996,0.027598499999999748
panda,489aadd54bb4d53a5274787f4e1ee6e9f72aa8e592fbde9ba1b0e05e0368e530,local,1,forced_hard,True,1.3881221999999998,1.4070824,1.0,1.3881221999999998,1.4070824,1.0,1.8695761999999996,0.4007577999999996,0.027598499999999748
panda,4907d3dde666ba4e53fb6ff62ddf5456d6ee3b7fbb25496a2cdcbf106d0f118c,hard_feasible,0,forced_hard,True,1.9726777999999996,2.3405866,1.0,1.9726777999999996,2.3405866,1.0,0.5518963000000001,1.0027089,0.07425425000000008
panda,4907d3dde666ba4e53fb6ff62ddf5456d6ee3b7fbb25496a2cdcbf106d0f118c,hard_feasible,1,forced_hard,True,2.0480568000000003,2.5798706,1.0,2.0480568000000003,2.5798706,1.0,0.5518963000000001,1.0027089,0.07425425000000008
panda,493bc2455102ba26e10879c965a4cd4e2245b2a0deeba48a2797d36e7c714321,near_singular,0,forced_hard,True,1.4312276000000002,1.5106359999999999,1.0,1.4312276000000002,1.5106359999999999,1.0,0.49851570000000023,0.14851290000000028,0.058992000000000044
panda,493bc2455102ba26e10879c965a4cd4e2245b2a0deeba48a2797d36e7c714321,near_singular,1,forced_hard,True,1.482364,1.5413518,1.0,1.482364,1.5413518,1.0,0.49851570000000023,0.14851290000000028,0.058992000000000044
panda,4958eb95a83166014ca79ec73091c94e717fb2a89c24f8ae841f0f04e1ecff7e,near_singular,0,forced_easy,True,1.4259622,1.4800917999999998,1.0,1.4527086,1.640879,1.0,0.5897072499999996,0.14985680000000023,0.033850499999999895
panda,4958eb95a83166014ca79ec73091c94e717fb2a89c24f8ae841f0f04e1ecff7e,near_singular,1,forced_easy,True,1.4100929999999998,1.5133927999999999,1.0,1.5956266000000001,2.2378633999999997,1.0,0.5897072499999996,0.14985680000000023,0.033850499999999895
panda,4a203df33565dd0ec91bb95c1dc8014a5209ac6174dd6cd998733404a0952798,local,0,forced_medium,False,1.6249194000000002,2.0853522,1.0,1.6382748,1.9557617999999999,1.0,0.38067569999999984,0.13610070000000052,0.0724149999999999
panda,4a203df33565dd0ec91bb95c1dc8014a5209ac6174dd6cd998733404a0952798,local,1,forced_hard,False,1.7199696,2.3402292,1.0,1.7199696,2.3402292,1.0,0.38067569999999984,0.13610070000000052,0.0724149999999999
panda,4af13e7f548eff037ecfadf181efa8ceb937580583380fcf8a65abeb8bab27cd,hard_feasible,0,forced_hard,True,2.0829950000000004,2.4950944,1.0,2.0829950000000004,2.4950944,1.0,0.9898124500000001,1.1587448999999999,0.11216825000000008
panda,4af13e7f548eff037ecfadf181efa8ceb937580583380fcf8a65abeb8bab27cd,hard_feasible,1,forced_hard,True,1.7907914000000003,1.9540634,1.0,1.7907914000000003,1.9540634,1.0,0.9898124500000001,1.1587448999999999,0.11216825000000008
panda,4ce90a8ba63b7fd457337041b959e9e2fca87882561c99011a5b455f21523977,local,0,forced_medium,False,1.5381661999999998,1.9408037999999999,1.0,1.479185,1.551249,1.0,0.20244155000000008,0.029134299999999724,0.05696325000000002
panda,4ce90a8ba63b7fd457337041b959e9e2fca87882561c99011a5b455f21523977,local,1,forced_hard,False,1.5906094,1.872118,1.0,1.5906094,1.872118,1.0,0.20244155000000008,0.029134299999999724,0.05696325000000002
panda,4d8883c07f4e3be2411338039aaa8198f9b00e99a567570e42ed1d8da519099f,near_limit,0,forced_hard,False,1.6387695999999998,2.0551442,1.0,1.6387695999999998,2.0551442,1.0,0.1417632499999999,0.031035099999999982,0.08400325000000008
panda,4d8883c07f4e3be2411338039aaa8198f9b00e99a567570e42ed1d8da519099f,near_limit,1,forced_easy,False,1.6376556,2.1244655999999997,1.0,1.4597008,1.58407,1.0,0.1417632499999999,0.031035099999999982,0.08400325000000008
panda,4dcc3496b585bb81eac277555e5a2e977a8c7496a81c9563b28b21690e536f3f,near_singular,0,forced_hard,False,1.5768798,2.063361,1.0,1.5768798,2.063361,1.0,0.3944285500000002,0.16837329999999961,0.09361549999999985
panda,4dcc3496b585bb81eac277555e5a2e977a8c7496a81c9563b28b21690e536f3f,near_singular,1,forced_easy,False,1.5437948,1.9136933999999997,1.0,1.4745982,1.5590848,1.0,0.3944285500000002,0.16837329999999961,0.09361549999999985
panda,4e815b8f134944dc5fed64006524dc699307fe4c9c5438faedba1891214229e9,near_singular,0,forced_medium,True,1.5271422000000001,1.5673922,1.0,1.6481792,1.8774362,1.0,0.5370913499999999,0.12244379999999966,0.10044450000000005
panda,4e815b8f134944dc5fed64006524dc699307fe4c9c5438faedba1891214229e9,near_singular,1,forced_medium,True,1.4563954000000001,1.5558243999999999,1.0,1.5383044000000001,1.8534465999999998,1.0,0.5370913499999999,0.12244379999999966,0.10044450000000005
panda,4f5876eab5437b984221904c7b60b8c3961feacd1a44d4b3719205051dd21c28,near_singular,0,forced_hard,True,1.3950222,1.4046188,1.0,1.3950222,1.4046188,1.0,0.48745205000000014,0.1865287000000002,0.06037450000000011
panda,4f5876eab5437b984221904c7b60b8c3961feacd1a44d4b3719205051dd21c28,near_singular,1,forced_hard,True,1.4943946000000001,1.6144146,1.0,1.4943946000000001,1.6144146,1.0,0.48745205000000014,0.1865287000000002,0.06037450000000011
panda,4f94583133a07a5b3e356146b736f389201be7acaf336ee92207a9b6dfb458f0,local,0,forced_hard,False,1.6078942,1.9328942,1.0,1.6078942,1.9328942,1.0,0.09992094999999979,0.04060169999999963,0.07493724999999996
panda,4f94583133a07a5b3e356146b736f389201be7acaf336ee92207a9b6dfb458f0,local,1,forced_medium,False,1.5775308,2.0442394,1.0,1.4782186000000002,1.5645942000000002,1.0,0.09992094999999979,0.04060169999999963,0.07493724999999996
panda,4ffe9adab9f5147c9e6e1544b32f45780fdab9a05e88e06599bd6529bb6b5d72,near_singular,0,forced_easy,True,1.4142481999999998,1.495446,1.0,1.4312593999999998,1.5328924,1.0,0.4000217499999996,0.09796709999999997,0.0752719999999999
panda,4ffe9adab9f5147c9e6e1544b32f45780fdab9a05e88e06599bd6529bb6b5d72,near_singular,1,forced_easy,True,1.5054393999999998,1.5753169999999999,1.0,1.6843624,2.084045,1.0,0.4000217499999996,0.09796709999999997,0.0752719999999999
panda,5026a81dd00ade5c244b96069f7b8722552f07b69930bcced5acd2917540ac93,hard_feasible,0,no_successful_entry,True,,,,79.28267480000001,79.6644256,0.0,0.7371222999999958,0.7957642999999877,0.35674574999999464
panda,5026a81dd00ade5c244b96069f7b8722552f07b69930bcced5acd2917540ac93,hard_feasible,1,no_successful_entry,True,,,,79.2472236,79.799894,0.0,0.7371222999999958,0.7957642999999877,0.35674574999999464
panda,5188b438e20b4f5652a32202f24d97560ae139f83b733e7aba313d1914bf0c23,near_limit,0,forced_hard,False,1.4883705999999999,1.6315118,1.0,1.4883705999999999,1.6315118,1.0,0.09106354999999966,0.05177719999999986,0.06717375000000003
panda,5188b438e20b4f5652a32202f24d97560ae139f83b733e7aba313d1914bf0c23,near_limit,1,forced_easy,False,1.6260849999999998,2.0310441999999997,1.0,1.5265826,1.8491203999999999,1.0,0.09106354999999966,0.05177719999999986,0.06717375000000003
panda,525aac27541a2a86a2c161af540c3db866bcb50b81b50358387d33276ce0e380,near_limit,0,forced_easy,True,1.3930494,1.4115682,1.0,1.4892266,1.6618613999999998,1.0,0.9387862999999992,0.21593480000000032,0.047971999999999904
panda,525aac27541a2a86a2c161af540c3db866bcb50b81b50358387d33276ce0e380,near_limit,1,forced_easy,True,1.416229,1.5074918,1.0,1.592143,1.9785397999999998,1.0,0.9387862999999992,0.21593480000000032,0.047971999999999904
panda,52a76d23fbd6294ed1705b8a7f9cd2ab4699b46a790730a90ea81ebaa70b279f,local,0,forced_medium,True,1.6468346,1.8047098000000001,1.0,1.7099642,2.3102907999999998,1.0,0.7579999499999996,0.16460460000000032,0.06715100000000007
panda,52a76d23fbd6294ed1705b8a7f9cd2ab4699b46a790730a90ea81ebaa70b279f,local,1,forced_medium,True,1.5697579999999998,1.601535,1.0,1.5806018,1.7845926,1.0,0.7579999499999996,0.16460460000000032,0.06715100000000007
panda,52c9f9853a2ec3e3e8133ff9efa230b0f97eb4f9c525b77dd6ff43513deab0c6,near_limit,0,forced_easy,True,1.5232032,1.7278794,1.0,1.5730711999999998,2.0510857999999996,1.0,0.46087009999999995,0.09618440000000028,0.056480499999999934
panda,52c9f9853a2ec3e3e8133ff9efa230b0f97eb4f9c525b77dd6ff43513deab0c6,near_limit,1,forced_easy,True,1.4587592,1.6019712,1.0,1.60126,2.0000952,1.0,0.46087009999999995,0.09618440000000028,0.056480499999999934
panda,540f813653d2d97281d8c52a4bc4179666b7f343e5b23a1b0455049fc7d6d4fc,local,0,forced_easy,False,1.474251,1.7224169999999999,1.0,1.5595724,1.9858822,1.0,0.4361183000000006,0.15052500000000002,0.01080425000000007
panda,540f813653d2d97281d8c52a4bc4179666b7f343e5b23a1b0455049fc7d6d4fc,local,1,forced_medium,False,1.5220246,1.9178939999999998,1.0,1.6190434000000002,2.0296338,1.0,0.4361183000000006,0.15052500000000002,0.01080425000000007
panda,54260610cbcb1cfe9cd97c29e1ffe59ce3676a5cecfc50d7ab285506b6f0d601,local,0,forced_hard,False,1.5203164,1.7697332,1.0,1.5203164,1.7697332,1.0,0.4082699999999999,0.12264929999999974,0.02159175000000013
panda,54260610cbcb1cfe9cd97c29e1ffe59ce3676a5cecfc50d7ab285506b6f0d601,local,1,forced_easy,False,1.5930161999999999,2.1000356,1.0,1.4082926,1.4192708,1.0,0.4082699999999999,0.12264929999999974,0.02159175000000013
panda,547fd715f80c17bd73c7c201dbb170c4051a6c20a45b337d5ad65d18ca266011,local,0,forced_medium,True,1.4363313999999998,1.548799,1.0,1.465759,1.6301722,1.0,0.30778635,0.09568280000000007,0.07660999999999996
panda,547fd715f80c17bd73c7c201dbb170c4051a6c20a45b337d5ad65d18ca266011,local,1,forced_medium,True,1.5378262,1.7994678,1.0,1.6196772,2.1611724,1.0,0.30778635,0.09568280000000007,0.07660999999999996
panda,5486bcff400ee5d4ae663273cfd062c69f5542b6370950fabd825d8c7330ee94,near_singular,0,forced_medium,False,1.6225584000000002,1.9272332,1.0,1.5411948,1.7323216,1.0,0.13317075000000034,0.0786948999999999,0.12001600000000001
panda,5486bcff400ee5d4ae663273cfd062c69f5542b6370950fabd825d8c7330ee94,near_singular,1,forced_hard,False,1.6359506,1.9420457999999998,1.0,1.6359506,1.9420457999999998,1.0,0.13317075000000034,0.0786948999999999,0.12001600000000001
panda,556abf42f793398de786a5f3bbb579761c13e338c90b612023cf93d923fc98cd,near_singular,0,forced_easy,False,1.6117318,1.9078305999999998,1.0,1.4314724,1.518658,1.0,0.20013085000000008,0.051907200000000264,0.06145199999999995
panda,556abf42f793398de786a5f3bbb579761c13e338c90b612023cf93d923fc98cd,near_singular,1,forced_hard,False,1.5748754000000003,1.9953341999999998,1.0,1.5748754000000003,1.9953341999999998,1.0,0.20013085000000008,0.051907200000000264,0.06145199999999995
panda,5606cc99dcdcec7c678d55b64dabc17d549fa043d9222c75d0f0bbf0cc12bbe0,hard_feasible,0,forced_medium,True,1.4040645999999999,1.4514402,1.0,1.7451263999999997,2.7539564,1.0,1.298530349999999,0.2868618999999999,0.027018499999999945
panda,5606cc99dcdcec7c678d55b64dabc17d549fa043d9222c75d0f0bbf0cc12bbe0,hard_feasible,1,forced_medium,True,1.4181864000000002,1.4738662,1.0,1.6508483999999999,2.2235362,1.0,1.298530349999999,0.2868618999999999,0.027018499999999945
panda,5624d4d2e705f5faceda11d963f94feeb65cff01873d053b8dd7e1358a98b971,near_limit,0,forced_easy,False,1.6900682,2.0245506,1.0,1.4116727999999998,1.4945586,1.0,0.03259339999999922,0.09095269999999989,0.02204324999999996
panda,5624d4d2e705f5faceda11d963f94feeb65cff01873d053b8dd7e1358a98b971,near_limit,1,forced_hard,False,1.6161186,2.1547046,1.0,1.6161186,2.1547046,1.0,0.03259339999999922,0.09095269999999989,0.02204324999999996
panda,564a996070d3376eef6934d4850a0205905b20e471e2657a70b10c796c0ce51a,hard_feasible,0,forced_hard,True,1.6172472,1.9197359999999999,1.0,1.6172472,1.9197359999999999,1.0,0.3448243000000004,0.07692039999999967,0.0937039999999999
panda,564a996070d3376eef6934d4850a0205905b20e471e2657a70b10c796c0ce51a,hard_feasible,1,forced_hard,True,1.4777118,1.6353272,1.0,1.4777118,1.6353272,1.0,0.3448243000000004,0.07692039999999967,0.0937039999999999
panda,56e45e492f272689b4256f3e3c7789e6a856cb0d2edb5f3505f0e4d81e1b200c,near_limit,0,forced_hard,False,1.4293822,1.5237864,1.0,1.4293822,1.5237864,1.0,0.5841099000000001,0.20375549999999998,0.04645150000000009
panda,56e45e492f272689b4256f3e3c7789e6a856cb0d2edb5f3505f0e4d81e1b200c,near_limit,1,forced_medium,False,1.637234,1.8752046,1.0,1.4257548000000002,1.534479,1.0,0.5841099000000001,0.20375549999999998,0.04645150000000009
panda,571078a9b5fb0ae9167d7b46e4e86d00ebafb389af4effd84f82bc5347839898,hard_feasible,0,forced_hard,True,1.8774162,1.9083984,1.0,1.8774162,1.9083984,1.0,1.0662569999999993,1.1028253999999995,0.03993250000000015
panda,571078a9b5fb0ae9167d7b46e4e86d00ebafb389af4effd84f82bc5347839898,hard_feasible,1,forced_hard,True,1.979082,2.301675,1.0,1.979082,2.301675,1.0,1.0662569999999993,1.1028253999999995,0.03993250000000015
panda,573dfc9a5d2fdef5a950de4d43e71db22dd48c9c4fcb3c84c39f3cfc8e5601c7,local,0,forced_easy,False,1.6381956,1.9321954,1.0,1.5417660000000002,1.6146164,1.0,0.35533249999999983,0.1404439999999998,0.06079000000000001
panda,573dfc9a5d2fdef5a950de4d43e71db22dd48c9c4fcb3c84c39f3cfc8e5601c7,local,1,forced_medium,False,1.5126123999999999,1.7909064,1.0,1.7148837999999997,2.2158862,1.0,0.35533249999999983,0.1404439999999998,0.06079000000000001
panda,57ffc613d6652fc492619642534abbf7441f5f2ae337df2fd434bf644ca6b8d6,local,0,forced_medium,False,1.5356482,1.7758038,1.0,1.483074,1.6438236000000002,1.0,0.17986354999999965,0.018474700000000066,0.06801599999999997
panda,57ffc613d6652fc492619642534abbf7441f5f2ae337df2fd434bf644ca6b8d6,local,1,forced_hard,False,1.5054037999999998,1.6222168000000001,1.0,1.5054037999999998,1.6222168000000001,1.0,0.17986354999999965,0.018474700000000066,0.06801599999999997
panda,59056ab19d38e4ccba538c2f13d96ac34e8075f7be26e04e505a8c156caa5ab6,hard_feasible,0,no_successful_entry,True,,,,171.7214376,173.46934399999998,0.0,1.9100012000000106,0.8505818999999804,1.5114687499999775
panda,59056ab19d38e4ccba538c2f13d96ac34e8075f7be26e04e505a8c156caa5ab6,hard_feasible,1,no_successful_entry,True,,,,172.0354084,175.224136,0.0,1.9100012000000106,0.8505818999999804,1.5114687499999775
panda,5916574433e0e29141fed69fd803e860e9e7e9c62aa2139068c46c595f8726ca,local,0,forced_medium,False,1.5464094000000002,1.9280471999999997,1.0,1.5376448000000003,1.827386,1.0,0.15088460000000015,0.10328510000000035,0.10410400000000009
panda,5916574433e0e29141fed69fd803e860e9e7e9c62aa2139068c46c595f8726ca,local,1,forced_hard,False,1.6326572,2.046121,1.0,1.6326572,2.046121,1.0,0.15088460000000015,0.10328510000000035,0.10410400000000009
panda,593ade5b6b2fdf6f6317dbb536dd13c8234feec61d6b593947cdeeec10637461,local,0,forced_medium,True,1.4105742,1.4656082,1.0,1.7934182,2.1395858,1.0,0.6048285500000001,0.36091130000000016,0.030023750000000127
panda,593ade5b6b2fdf6f6317dbb536dd13c8234feec61d6b593947cdeeec10637461,local,1,forced_medium,True,1.4282584,1.551373,1.0,1.7672370000000002,2.07751,1.0,0.6048285500000001,0.36091130000000016,0.030023750000000127
panda,59f27e915f704504721ad61f7872730f0d8432c83cc2a3353c7c43c7e5bb5e97,near_limit,0,forced_easy,False,1.5927324,1.9750235999999999,1.0,1.4806518,1.5652118000000002,1.0,0.16227544999999965,0.05416279999999962,0.08320950000000016
panda,59f27e915f704504721ad61f7872730f0d8432c83cc2a3353c7c43c7e5bb5e97,near_limit,1,forced_hard,False,1.5790152,1.8362456,1.0,1.5790152,1.8362456,1.0,0.16227544999999965,0.05416279999999962,0.08320950000000016
panda,59f55ce109725b3f206b6048c467c99c7afbaa549c964c18ef5057ba340bad2e,local,0,forced_hard,False,1.5742866,2.0243188,1.0,1.5742866,2.0243188,1.0,0.2557223000000004,0.052982799999999886,0.07549799999999995
panda,59f55ce109725b3f206b6048c467c99c7afbaa549c964c18ef5057ba340bad2e,local,1,forced_medium,False,1.6298742000000002,2.0919909999999997,1.0,1.5067478,1.648702,1.0,0.2557223000000004,0.052982799999999886,0.07549799999999995
panda,5a807234bd3a515758856dcbe99464f603e537d23bfb82c90cfdd3c524943e08,near_limit,0,forced_medium,False,1.552643,1.8799552,1.0,1.474279,1.6294126,1.0,0.14322035,0.028227300000000177,0.07851800000000009
panda,5a807234bd3a515758856dcbe99464f603e537d23bfb82c90cfdd3c524943e08,near_limit,1,forced_easy,False,1.5394304,1.9475336,1.0,1.5162388,1.7295606,1.0,0.14322035,0.028227300000000177,0.07851800000000009
panda,5abf6bbddcb1b5a106f298e0f36b3f73e969b691ad25eb8a868f638496d97266,local,0,forced_hard,True,1.4161545999999998,1.4669544,1.0,1.4161545999999998,1.4669544,1.0,0.4249427499999996,0.12585429999999986,0.08784999999999998
panda,5abf6bbddcb1b5a106f298e0f36b3f73e969b691ad25eb8a868f638496d97266,local,1,forced_hard,True,1.4246966,1.5224891999999999,1.0,1.4246966,1.5224891999999999,1.0,0.4249427499999996,0.12585429999999986,0.08784999999999998
panda,5afe24b4316ccbb40e6266fecb9fb44fa8b7270e088a9ce7b55b8512dfaa568e,near_limit,0,forced_medium,True,1.43955,1.5574722,1.0,1.5516148,1.890283,1.0,0.2590224000000001,0.11186200000000013,0.0684182499999999
panda,5afe24b4316ccbb40e6266fecb9fb44fa8b7270e088a9ce7b55b8512dfaa568e,near_limit,1,forced_medium,True,1.4249186,1.5211032,1.0,1.4832896000000002,1.5551734,1.0,0.2590224000000001,0.11186200000000013,0.0684182499999999
panda,5bee67d4b798aa71a123b182a243889676f1565db2c7d9082d71209d4e0134ba,local,0,forced_hard,False,1.5738232,1.9225014,1.0,1.5738232,1.9225014,1.0,0.5040531999999993,0.1373451000000001,0.07051850000000004
panda,5bee67d4b798aa71a123b182a243889676f1565db2c7d9082d71209d4e0134ba,local,1,forced_medium,False,1.4969722,1.619771,1.0,1.4717122,1.537512,1.0,0.5040531999999993,0.1373451000000001,0.07051850000000004
panda,5c170c8eb7e9472591b2a7cd4c908be688ffbc03bd8d3b54ad3d96a08970f2ed,local,0,forced_easy,True,1.491018,1.5625712,1.0,1.4666596000000003,1.6844966,1.0,0.7971537499999997,0.20148379999999966,0.10896099999999997
panda,5c170c8eb7e9472591b2a7cd4c908be688ffbc03bd8d3b54ad3d96a08970f2ed,local,1,forced_easy,True,1.5183833999999998,1.697321,1.0,1.6308589999999998,1.8681686,1.0,0.7971537499999997,0.20148379999999966,0.10896099999999997
panda,5c2848e29086a20d34de1472b772dbe84929ff80e50744e6bafcce6bdef68131,hard_feasible,0,forced_hard,True,1.8728875999999999,1.95096,1.0,1.8728875999999999,1.95096,1.0,1.6055876500000004,1.2314011000000002,0.08829324999999999
panda,5c2848e29086a20d34de1472b772dbe84929ff80e50744e6bafcce6bdef68131,hard_feasible,1,forced_hard,True,1.8953602000000003,2.1377148,1.0,1.8953602000000003,2.1377148,1.0,1.6055876500000004,1.2314011000000002,0.08829324999999999
panda,5cf718ddfbd7efa33ab8b417767421e57a5a3e3c9617eb7d40309f16074cf3b6,hard_feasible,0,forced_hard,True,1.9118154,2.018442,1.0,1.9118154,2.018442,1.0,1.3810623499999997,1.1824488,0.10812050000000029
panda,5cf718ddfbd7efa33ab8b417767421e57a5a3e3c9617eb7d40309f16074cf3b6,hard_feasible,1,forced_hard,True,1.82101,1.9906563999999998,1.0,1.82101,1.9906563999999998,1.0,1.3810623499999997,1.1824488,0.10812050000000029
panda,5d1bea0f9ff6d7906c37385f39ba1743b1adc37044bffcfa8a0fba7b18252b04,near_limit,0,forced_medium,False,1.5367678000000002,1.954734,1.0,1.566322,1.8305061999999999,1.0,0.1487581,0.09776879999999988,0.10196149999999993
panda,5d1bea0f9ff6d7906c37385f39ba1743b1adc37044bffcfa8a0fba7b18252b04,near_limit,1,forced_hard,False,1.6102344000000002,1.7789928,1.0,1.6102344000000002,1.7789928,1.0,0.1487581,0.09776879999999988,0.10196149999999993
panda,5dd77046c11a99b18b6c765307ad5fdc7795737095eb34320921a9db14253ae0,local,0,forced_hard,False,1.6682516,2.1781588,1.0,1.6682516,2.1781588,1.0,0.21176694999999923,0.04596430000000007,0.045729249999999944
panda,5dd77046c11a99b18b6c765307ad5fdc7795737095eb34320921a9db14253ae0,local,1,forced_easy,False,1.6399339999999998,1.9545424,1.0,1.4912326,1.596095,1.0,0.21176694999999923,0.04596430000000007,0.045729249999999944
panda,5e4981478a31d8431206e61d7a98791a3b1610f23a04ebb7e326dd8718e3d9d8,near_singular,0,forced_hard,False,1.6267184000000001,2.1026269999999996,1.0,1.6267184000000001,2.1026269999999996,1.0,0.2937372499999997,0.14001659999999982,0.04483300000000001
panda,5e4981478a31d8431206e61d7a98791a3b1610f23a04ebb7e326dd8718e3d9d8,near_singular,1,forced_medium,False,1.4982596,1.8166802,1.0,1.4774972,1.6258409999999999,1.0,0.2937372499999997,0.14001659999999982,0.04483300000000001
panda,5e9f9caea3c4a4a4d8fb387def04f2580b47f91d91d3b3c8e1e825f37537a1fc,near_limit,0,forced_easy,False,1.5035774,1.7263202,1.0,1.4967169999999999,1.6737388,1.0,0.32025884999999965,0.13419879999999962,0.06036150000000007
panda,5e9f9caea3c4a4a4d8fb387def04f2580b47f91d91d3b3c8e1e825f37537a1fc,near_limit,1,forced_hard,False,1.4951566,1.6559446,1.0,1.4951566,1.6559446,1.0,0.32025884999999965,0.13419879999999962,0.06036150000000007
panda,5fcd84eec8e70a815b68ebdb79340e3ee86f95693ad599999c15844c641b5c63,near_singular,0,forced_easy,False,1.5437024000000001,1.7563628,1.0,1.4288387999999999,1.5188891999999998,1.0,0.07823429999999987,0.010377300000000034,0.05900374999999991
panda,5fcd84eec8e70a815b68ebdb79340e3ee86f95693ad599999c15844c641b5c63,near_singular,1,forced_hard,False,1.5428494,1.7150756,1.0,1.5428494,1.7150756,1.0,0.07823429999999987,0.010377300000000034,0.05900374999999991
panda,60519219368d51bc9c963e609af6f76b084d05ea1b97d88a31705692f32a59c5,local,0,forced_medium,True,1.4666492,1.5504942,1.0,1.6096495999999998,1.9613597999999999,1.0,0.6598052000000001,0.20274999999999999,0.09211949999999991
panda,60519219368d51bc9c963e609af6f76b084d05ea1b97d88a31705692f32a59c5,local,1,forced_medium,True,1.5241723999999999,1.785641,1.0,1.6892174,2.1208462,1.0,0.6598052000000001,0.20274999999999999,0.09211949999999991
panda,605af16a3cffefae12dec511fb21658d15ba6d55a39448814445cd266f4997b0,local,0,forced_medium,True,1.4768089999999998,1.6052838,1.0,1.6480424,2.1488342,1.0,0.4117171499999994,0.09473500000000001,0.06765324999999989
panda,605af16a3cffefae12dec511fb21658d15ba6d55a39448814445cd266f4997b0,local,1,forced_medium,True,1.431516,1.525634,1.0,1.4497525999999998,1.5398764,1.0,0.4117171499999994,0.09473500000000001,0.06765324999999989
panda,61094fa7d55aa258f890e1aabe86aceb7eff6a1228341a49319e379aad803587,near_limit,0,forced_easy,True,1.420634,1.5184148,1.0,1.6345015999999997,2.0277538,1.0,0.4695617499999998,0.13822029999999996,0.052391999999999994
panda,61094fa7d55aa258f890e1aabe86aceb7eff6a1228341a49319e379aad803587,near_limit,1,forced_easy,True,1.3912423999999999,1.421347,1.0,1.4538154,1.5668158,1.0,0.4695617499999998,0.13822029999999996,0.052391999999999994
panda,614b683cf897ef99f5be5546a768261fd8f5efd1060dea556069c156f187975b,near_singular,0,forced_easy,True,1.4151456,1.5061347999999999,1.0,1.5992181999999997,2.1272116,1.0,0.5287935499999998,0.16445949999999976,0.04335000000000011
panda,614b683cf897ef99f5be5546a768261fd8f5efd1060dea556069c156f187975b,near_singular,1,forced_easy,True,1.4073581999999998,1.5053432,1.0,1.5183144,1.5821388,1.0,0.5287935499999998,0.16445949999999976,0.04335000000000011
panda,6155d4a463ee25f0b607d42a85c60c7807bb8c7a831af433422e98e2181e9240,near_singular,0,forced_hard,False,1.6021780000000003,2.0384412,1.0,1.6021780000000003,2.0384412,1.0,0.08570730000000015,0.0033855999999998776,0.07102699999999984
panda,6155d4a463ee25f0b607d42a85c60c7807bb8c7a831af433422e98e2181e9240,near_singular,1,forced_easy,False,1.6160586000000001,2.0694803999999998,1.0,1.462385,1.5655734,1.0,0.08570730000000015,0.0033855999999998776,0.07102699999999984
panda,61fd14e939dd8a79b6f2a717cbde2303a1e963b1dbccf91bfd4b5144b74dc1a6,near_limit,0,forced_easy,False,1.6858347999999999,2.1559222,1.0,1.7428722,2.0709976,1.0,0.0856473499999999,0.06891749999999996,0.11358650000000003
panda,61fd14e939dd8a79b6f2a717cbde2303a1e963b1dbccf91bfd4b5144b74dc1a6,near_limit,1,forced_medium,False,1.658318,1.9731169999999998,1.0,1.6013084,1.744472,1.0,0.0856473499999999,0.06891749999999996,0.11358650000000003
panda,62ca8e27a241f103938c9f96ed8695d8ba2217c3c6f5168704e436fb13554c47,near_limit,0,forced_medium,False,1.5921581999999996,2.0527366,1.0,1.4494121999999998,1.5347994,1.0,0.47388744999999943,0.09179279999999967,0.06933825000000005
