robot,uid,method,family,group,correction_success,current_accepted,calls,total_reference_ns
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,tar_fixed,high_curvature,optimized_axis,1.0,True,36,5746827
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,tar_free,high_curvature,actual_next,1.0,True,3,772594
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,tar_free,high_curvature,mixed_inside,1.0,True,18,2952426
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,tar_free,high_curvature,mixed_outside,1.0,True,18,4161952
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,tar_free,high_curvature,nominal,1.0,True,3,586024
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,tar_free,high_curvature,optimized_axis,1.0,True,36,5666589
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_5ms,high_curvature,actual_next,1.0,True,3,587041
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_5ms,high_curvature,mixed_inside,1.0,True,18,3225157
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_5ms,high_curvature,mixed_outside,1.0,True,18,3098796
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_5ms,high_curvature,nominal,1.0,True,3,714263
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_5ms,high_curvature,optimized_axis,1.0,True,36,6073687
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_20ms,high_curvature,actual_next,1.0,True,3,522928
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_20ms,high_curvature,mixed_inside,1.0,True,18,3255470
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_20ms,high_curvature,mixed_outside,1.0,True,18,3051802
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_20ms,high_curvature,nominal,1.0,True,3,632205
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trac_task_20ms,high_curvature,optimized_axis,1.0,True,36,6558126
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,pink_qp,high_curvature,actual_next,1.0,True,3,497414
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,pink_qp,high_curvature,mixed_inside,1.0,True,18,4115477
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,pink_qp,high_curvature,mixed_outside,1.0,True,18,3501563
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,pink_qp,high_curvature,nominal,1.0,True,3,704257
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,pink_qp,high_curvature,optimized_axis,1.0,True,36,6487305
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_nominal,high_curvature,actual_next,1.0,True,3,469080
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_nominal,high_curvature,mixed_inside,1.0,True,18,2984082
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_nominal,high_curvature,mixed_outside,1.0,True,18,2947800
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_nominal,high_curvature,nominal,1.0,True,3,733082
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_nominal,high_curvature,optimized_axis,1.0,True,36,7859176
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_fixed,high_curvature,actual_next,1.0,True,3,466706
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_fixed,high_curvature,mixed_inside,1.0,True,18,2762153
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_fixed,high_curvature,mixed_outside,1.0,True,18,2890180
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_fixed,high_curvature,nominal,1.0,True,3,560802
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_fixed,high_curvature,optimized_axis,1.0,True,36,6177463
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_free,high_curvature,actual_next,1.0,True,3,615901
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_free,high_curvature,mixed_inside,1.0,True,18,3365568
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_free,high_curvature,mixed_outside,1.0,True,18,3258920
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_free,high_curvature,nominal,1.0,True,3,620325
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,tar_free,high_curvature,optimized_axis,1.0,True,36,6448575
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_5ms,high_curvature,actual_next,1.0,True,3,460186
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_5ms,high_curvature,mixed_inside,1.0,True,18,2824035
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_5ms,high_curvature,mixed_outside,1.0,True,18,3660051
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_5ms,high_curvature,nominal,1.0,True,3,558606
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_5ms,high_curvature,optimized_axis,1.0,True,36,14062960
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_20ms,high_curvature,actual_next,1.0,True,3,466989
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_20ms,high_curvature,mixed_inside,1.0,True,18,3120522
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_20ms,high_curvature,mixed_outside,1.0,True,18,5247030
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_20ms,high_curvature,nominal,1.0,True,3,457342
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trac_task_20ms,high_curvature,optimized_axis,1.0,True,36,18972020
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,pink_qp,high_curvature,actual_next,1.0,True,3,579184
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,pink_qp,high_curvature,mixed_inside,1.0,True,18,3903893
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,pink_qp,high_curvature,mixed_outside,1.0,True,18,4812722
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,pink_qp,high_curvature,nominal,1.0,True,3,556416
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,pink_qp,high_curvature,optimized_axis,1.0,True,36,12258027
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_nominal,high_curvature,actual_next,1.0,True,3,490542
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_nominal,high_curvature,mixed_inside,1.0,True,18,3029497
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_nominal,high_curvature,mixed_outside,1.0,True,18,3400563
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_nominal,high_curvature,nominal,1.0,True,3,936909
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_nominal,high_curvature,optimized_axis,1.0,True,36,16487402
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_fixed,high_curvature,actual_next,1.0,True,3,671823
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_fixed,high_curvature,mixed_inside,1.0,True,18,3238135
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_fixed,high_curvature,mixed_outside,1.0,True,18,4854606
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_fixed,high_curvature,nominal,1.0,True,3,663592
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_fixed,high_curvature,optimized_axis,1.0,True,36,9616976
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_free,high_curvature,actual_next,1.0,True,3,884640
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_free,high_curvature,mixed_inside,1.0,True,18,4110075
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_free,high_curvature,mixed_outside,1.0,True,18,5023973
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_free,high_curvature,nominal,1.0,True,3,748395
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,tar_free,high_curvature,optimized_axis,1.0,True,36,12229785
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_5ms,high_curvature,actual_next,1.0,True,3,478768
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_5ms,high_curvature,mixed_inside,1.0,True,18,3311021
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_5ms,high_curvature,mixed_outside,1.0,True,18,3052188
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_5ms,high_curvature,nominal,1.0,True,3,864354
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_5ms,high_curvature,optimized_axis,1.0,True,36,7295069
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_20ms,high_curvature,actual_next,1.0,True,3,466692
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_20ms,high_curvature,mixed_inside,1.0,True,18,3207194
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_20ms,high_curvature,mixed_outside,1.0,True,18,2854123
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_20ms,high_curvature,nominal,1.0,True,3,507958
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trac_task_20ms,high_curvature,optimized_axis,1.0,True,36,6013301
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,pink_qp,high_curvature,actual_next,1.0,True,3,473559
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,pink_qp,high_curvature,mixed_inside,1.0,True,18,3263083
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,pink_qp,high_curvature,mixed_outside,1.0,True,18,3057673
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,pink_qp,high_curvature,nominal,1.0,True,3,573084
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,pink_qp,high_curvature,optimized_axis,1.0,True,36,6040009
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_nominal,high_curvature,actual_next,1.0,True,3,504465
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_nominal,high_curvature,mixed_inside,1.0,True,18,3003126
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_nominal,high_curvature,mixed_outside,1.0,True,18,2994224
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_nominal,high_curvature,nominal,1.0,True,3,529796
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_nominal,high_curvature,optimized_axis,1.0,True,36,5736009
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_fixed,high_curvature,actual_next,1.0,True,3,464147
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_fixed,high_curvature,mixed_inside,1.0,True,18,3168393
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_fixed,high_curvature,mixed_outside,1.0,True,18,2928230
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_fixed,high_curvature,nominal,1.0,True,3,597901
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_fixed,high_curvature,optimized_axis,1.0,True,36,6708443
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_free,high_curvature,actual_next,1.0,True,3,467393
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_free,high_curvature,mixed_inside,1.0,True,18,2779410
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_free,high_curvature,mixed_outside,1.0,True,18,2958199
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_free,high_curvature,nominal,1.0,True,3,596899
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,tar_free,high_curvature,optimized_axis,1.0,True,36,6230227
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_5ms,high_curvature,actual_next,1.0,True,3,475110
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_5ms,high_curvature,mixed_inside,1.0,True,18,2782670
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_5ms,high_curvature,mixed_outside,1.0,True,18,2893185
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_5ms,high_curvature,nominal,1.0,True,3,587371
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_5ms,high_curvature,optimized_axis,1.0,True,36,5701671
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_20ms,high_curvature,actual_next,1.0,True,3,454528
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_20ms,high_curvature,mixed_inside,1.0,True,18,2950679
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_20ms,high_curvature,mixed_outside,1.0,True,18,2752635
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_20ms,high_curvature,nominal,1.0,True,3,460776
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trac_task_20ms,high_curvature,optimized_axis,1.0,True,36,5780338
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,pink_qp,high_curvature,actual_next,1.0,True,3,616092
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,pink_qp,high_curvature,mixed_inside,1.0,True,18,3243073
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,pink_qp,high_curvature,mixed_outside,1.0,True,18,3980809
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,pink_qp,high_curvature,nominal,1.0,True,3,568306
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,pink_qp,high_curvature,optimized_axis,1.0,True,36,6301710
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_nominal,high_curvature,actual_next,1.0,True,3,458305
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_nominal,high_curvature,mixed_inside,1.0,True,18,3302619
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_nominal,high_curvature,mixed_outside,1.0,True,18,3129452
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_nominal,high_curvature,nominal,1.0,True,3,669666
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_nominal,high_curvature,optimized_axis,1.0,True,36,7184588
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_fixed,high_curvature,actual_next,1.0,True,3,448948
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_fixed,high_curvature,mixed_inside,1.0,True,18,2802438
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_fixed,high_curvature,mixed_outside,1.0,True,18,2866594
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_fixed,high_curvature,nominal,1.0,True,3,685489
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_fixed,high_curvature,optimized_axis,1.0,True,36,9344808
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_free,high_curvature,actual_next,1.0,True,3,546174
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_free,high_curvature,mixed_inside,1.0,True,18,2812095
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_free,high_curvature,mixed_outside,1.0,True,18,2980440
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_free,high_curvature,nominal,1.0,True,3,533715
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,tar_free,high_curvature,optimized_axis,1.0,True,36,6184511
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,trac_task_5ms,smooth,actual_next_outside,1.0,True,3,524649
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,trac_task_20ms,smooth,actual_next_outside,1.0,True,3,549072
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,pink_qp,smooth,actual_next_outside,1.0,True,3,848389
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,tar_nominal,smooth,actual_next_outside,1.0,True,3,606255
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,tar_fixed,smooth,actual_next_outside,1.0,True,3,474185
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,tar_free,smooth,actual_next_outside,1.0,True,3,535063
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,596283
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,525229
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,pink_qp,smooth,actual_next_inside,1.0,True,3,520745
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,tar_nominal,smooth,actual_next_inside,1.0,True,3,787863
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,tar_fixed,smooth,actual_next_inside,1.0,True,3,760758
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,tar_free,smooth,actual_next_inside,1.0,True,3,483292
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,3670987
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,825813
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,pink_qp,smooth,actual_next_inside,1.0,True,3,510865
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_nominal,smooth,actual_next_inside,1.0,True,3,493479
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_fixed,smooth,actual_next_inside,1.0,True,3,556718
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_free,smooth,actual_next_inside,1.0,True,3,828702
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,473841
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,501842
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,pink_qp,smooth,actual_next_inside,1.0,True,3,476519
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_nominal,smooth,actual_next_inside,1.0,True,3,599133
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_fixed,smooth,actual_next_inside,1.0,True,3,505214
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_free,smooth,actual_next_inside,1.0,True,3,468675
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,604999
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,535306
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,pink_qp,smooth,actual_next_inside,1.0,True,3,462761
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_nominal,smooth,actual_next_inside,1.0,True,3,689271
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_fixed,smooth,actual_next_inside,1.0,True,3,466502
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_free,smooth,actual_next_inside,1.0,True,3,460777
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,617472
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,498062
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,pink_qp,smooth,actual_next_inside,1.0,True,3,987724
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_nominal,smooth,actual_next_inside,1.0,True,3,1419218
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_fixed,smooth,actual_next_inside,1.0,True,3,467982
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_free,smooth,actual_next_inside,1.0,True,3,475989
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,455817
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,493165
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,pink_qp,smooth,actual_next_inside,1.0,True,3,461565
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_nominal,smooth,actual_next_inside,1.0,True,3,529721
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_fixed,smooth,actual_next_inside,1.0,True,3,530349
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_free,smooth,actual_next_inside,1.0,True,3,474193
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,454268
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,459021
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,pink_qp,smooth,actual_next_inside,1.0,True,3,505448
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_nominal,smooth,actual_next_inside,1.0,True,3,572640
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_fixed,smooth,actual_next_inside,1.0,True,3,464389
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_free,smooth,actual_next_inside,1.0,True,3,704802
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_5ms,smooth,actual_next_inside,1.0,True,3,509121
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_20ms,smooth,actual_next_inside,1.0,True,3,3240872
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,pink_qp,smooth,actual_next_inside,1.0,True,3,474113
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,tar_nominal,smooth,actual_next_inside,1.0,True,3,524196
