robot,uid,method,repeat,accepted,latency_ns,reason,raw_file,line
ur5e,f5c5b147eea327ed0a93625d60bf353e912a5f19f5207b8fb8041cdcee05781b,range_loss_matched,2,False,4287312,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,47778
ur5e,f5c5b147eea327ed0a93625d60bf353e912a5f19f5207b8fb8041cdcee05781b,range_loss_matched,0,False,4258611,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,47783
ur5e,58543380897fe4e92768541ba17c2b0b7ec0beceb51690475d4150720cff1713,range_loss_matched,1,False,2321227,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48055
ur5e,58543380897fe4e92768541ba17c2b0b7ec0beceb51690475d4150720cff1713,range_loss_matched,2,False,2337520,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48058
ur5e,58543380897fe4e92768541ba17c2b0b7ec0beceb51690475d4150720cff1713,range_loss_matched,0,False,2307156,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48066
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,fixed_qp1,1,False,4447184,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48073
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,gn,0,False,3431298,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48082
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,gn,2,False,3452993,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48085
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,fixed_qp1,0,False,4412059,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48086
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,fixed_qp1,2,False,4427933,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48087
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,gn,1,False,3469807,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,48090
ur5e,f6150ec91f4ec3094eaca11b43f8dab91ce9228cfeb9a393f9ab162da8c4c1ff,range_loss_matched,2,False,1738905,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50076
ur5e,f6150ec91f4ec3094eaca11b43f8dab91ce9228cfeb9a393f9ab162da8c4c1ff,range_loss_matched,0,False,1745917,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50079
ur5e,f6150ec91f4ec3094eaca11b43f8dab91ce9228cfeb9a393f9ab162da8c4c1ff,range_loss_matched,1,False,1742135,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50086
ur5e,5f2ce3b88a9723cf1dee70ede7c1e5cd73ab89fbb20e144ddb335236eda41d47,range_loss_matched,1,False,3274139,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50476
ur5e,5f2ce3b88a9723cf1dee70ede7c1e5cd73ab89fbb20e144ddb335236eda41d47,range_loss_matched,0,False,3264867,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50479
ur5e,5f2ce3b88a9723cf1dee70ede7c1e5cd73ab89fbb20e144ddb335236eda41d47,range_loss_matched,2,False,3265061,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,50494
ur5e,d4660fb86b5c934b5125509dd2edb3be8baa8ab50502b2070544b3e28166ed89,range_loss_matched,0,False,2717841,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,51797
ur5e,d4660fb86b5c934b5125509dd2edb3be8baa8ab50502b2070544b3e28166ed89,range_loss_matched,2,False,2742585,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,51799
ur5e,d4660fb86b5c934b5125509dd2edb3be8baa8ab50502b2070544b3e28166ed89,range_loss_matched,1,False,2740928,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,51800
