robot,uid,method,anchor_uid,displacement,alpha,accepted,mean_ms,mean_total_local_qp_calls,max_qps_one_local_model,exit_reasons
panda,bfc934763968af692ee238826730218ffb77f2c1bfdf819478af59a276aa0ab2,relative,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.0,1.0,0.44725366666666666,2.0,1,"{""relative_progress"":3}"
panda,bfc934763968af692ee238826730218ffb77f2c1bfdf819478af59a276aa0ab2,fixed_qp1,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.0,1.0,0.417211,2.0,1,"{""fixed_budget"":3}"
panda,bfc934763968af692ee238826730218ffb77f2c1bfdf819478af59a276aa0ab2,fixed_qp2,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.0,1.0,0.5592266666666666,3.0,2,"{""fixed_budget"":3}"
panda,bfc934763968af692ee238826730218ffb77f2c1bfdf819478af59a276aa0ab2,tight,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.0,1.0,0.676656,4.0,3,"{""tight_gap"":3}"
panda,bfc934763968af692ee238826730218ffb77f2c1bfdf819478af59a276aa0ab2,clarabel,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.0,1.0,0.6503573333333333,3.0,2,"{""conic_solved"":3}"
panda,2b1f66901f65031cc5845cf0bd75ec23acb2ae427dcb00feed5088b7666838c9,relative,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.5,1.0,0.448264,2.0,1,"{""relative_progress"":3}"
panda,2b1f66901f65031cc5845cf0bd75ec23acb2ae427dcb00feed5088b7666838c9,fixed_qp1,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.5,1.0,0.4271856666666667,2.0,1,"{""fixed_budget"":3}"
panda,2b1f66901f65031cc5845cf0bd75ec23acb2ae427dcb00feed5088b7666838c9,fixed_qp2,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.5,1.0,0.5347923333333334,3.0,2,"{""fixed_budget"":3}"
panda,2b1f66901f65031cc5845cf0bd75ec23acb2ae427dcb00feed5088b7666838c9,tight,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.5,1.0,0.697587,4.0,3,"{""tight_gap"":3}"
panda,2b1f66901f65031cc5845cf0bd75ec23acb2ae427dcb00feed5088b7666838c9,clarabel,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.5,1.0,0.6501833333333333,3.0,2,"{""conic_solved"":3}"
panda,69a1a1f05aec26567f6a8939faa539c8757c7feeb33de899a8d19013a691b3da,relative,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.95,1.0,0.2817803333333333,1.0,1,{}
panda,69a1a1f05aec26567f6a8939faa539c8757c7feeb33de899a8d19013a691b3da,fixed_qp1,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.95,1.0,0.2855003333333333,1.0,1,{}
panda,69a1a1f05aec26567f6a8939faa539c8757c7feeb33de899a8d19013a691b3da,fixed_qp2,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.95,1.0,0.2734163333333333,1.0,1,{}
panda,69a1a1f05aec26567f6a8939faa539c8757c7feeb33de899a8d19013a691b3da,tight,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.95,1.0,0.283159,1.0,1,{}
panda,69a1a1f05aec26567f6a8939faa539c8757c7feeb33de899a8d19013a691b3da,clarabel,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,high_utilization,0.95,1.0,0.29428766666666667,1.0,1,{}
panda,6d2d1d12a904d6f17393110d173e65214f11b918b32ba3099cd0159236d838f2,relative,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.0,1.0,0.5479866666666666,2.0,1,"{""relative_progress"":3}"
panda,6d2d1d12a904d6f17393110d173e65214f11b918b32ba3099cd0159236d838f2,fixed_qp1,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.0,1.0,0.5358416666666667,2.0,1,"{""fixed_budget"":3}"
panda,6d2d1d12a904d6f17393110d173e65214f11b918b32ba3099cd0159236d838f2,fixed_qp2,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.0,1.0,0.737836,3.0,2,"{""fixed_budget"":3}"
panda,6d2d1d12a904d6f17393110d173e65214f11b918b32ba3099cd0159236d838f2,tight,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.0,1.0,1.1271833333333332,5.0,4,"{""tight_gap"":3}"
panda,6d2d1d12a904d6f17393110d173e65214f11b918b32ba3099cd0159236d838f2,clarabel,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.0,1.0,0.8197866666666667,3.0,2,"{""conic_solved"":3}"
panda,c4969e02053c8690f1d7bbbba579885e34cc9887d127b8dde5c1af151193fc50,relative,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.5,1.0,0.4917476666666667,2.0,1,"{""relative_progress"":3}"
panda,c4969e02053c8690f1d7bbbba579885e34cc9887d127b8dde5c1af151193fc50,fixed_qp1,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.5,1.0,0.473371,2.0,1,"{""fixed_budget"":3}"
panda,c4969e02053c8690f1d7bbbba579885e34cc9887d127b8dde5c1af151193fc50,fixed_qp2,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.5,1.0,0.6622183333333334,3.0,2,"{""fixed_budget"":3}"
panda,c4969e02053c8690f1d7bbbba579885e34cc9887d127b8dde5c1af151193fc50,tight,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.5,1.0,1.0011743333333334,5.0,4,"{""tight_gap"":3}"
panda,c4969e02053c8690f1d7bbbba579885e34cc9887d127b8dde5c1af151193fc50,clarabel,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.5,1.0,0.7945793333333334,3.0,2,"{""conic_solved"":3}"
panda,1021c28b8e9e441f6036f1d46e76a289b8a74d79499b5afe4dae36502ce55d3a,relative,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.95,1.0,0.4951546666666667,2.0,1,"{""relative_progress"":3}"
panda,1021c28b8e9e441f6036f1d46e76a289b8a74d79499b5afe4dae36502ce55d3a,fixed_qp1,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.95,1.0,0.45425766666666667,2.0,1,"{""fixed_budget"":3}"
panda,1021c28b8e9e441f6036f1d46e76a289b8a74d79499b5afe4dae36502ce55d3a,fixed_qp2,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.95,1.0,0.6334493333333334,3.0,2,"{""fixed_budget"":3}"
panda,1021c28b8e9e441f6036f1d46e76a289b8a74d79499b5afe4dae36502ce55d3a,tight,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.95,1.0,0.96174,5.0,4,"{""tight_gap"":3}"
panda,1021c28b8e9e441f6036f1d46e76a289b8a74d79499b5afe4dae36502ce55d3a,clarabel,a08ec57059ecc9b35ca849dec8f3cc2e1c63ee3be8066bb028dde63c615b987c,multijoint_boundary,0.95,1.0,0.7468646666666666,3.0,2,"{""conic_solved"":3}"
panda,a795dd625f86ed35a63b068d3630151ffc61db772f83bd3c77dcb98af1c78b95,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.0,1.0,0.277763,1.0,1,{}
panda,a795dd625f86ed35a63b068d3630151ffc61db772f83bd3c77dcb98af1c78b95,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.0,1.0,0.283024,1.0,1,{}
panda,a795dd625f86ed35a63b068d3630151ffc61db772f83bd3c77dcb98af1c78b95,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.0,1.0,0.2702363333333333,1.0,1,{}
panda,a795dd625f86ed35a63b068d3630151ffc61db772f83bd3c77dcb98af1c78b95,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.0,1.0,0.29721533333333333,1.0,1,{}
panda,a795dd625f86ed35a63b068d3630151ffc61db772f83bd3c77dcb98af1c78b95,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.0,1.0,0.2650436666666667,1.0,1,{}
panda,4430bfe85fd9688c1175a79221f9adb3e01ca2e7dcfef4d4bc287242c7ca3a49,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.5,1.0,0.275091,1.0,1,{}
panda,4430bfe85fd9688c1175a79221f9adb3e01ca2e7dcfef4d4bc287242c7ca3a49,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.5,1.0,0.2717096666666667,1.0,1,{}
panda,4430bfe85fd9688c1175a79221f9adb3e01ca2e7dcfef4d4bc287242c7ca3a49,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.5,1.0,0.2656363333333333,1.0,1,{}
panda,4430bfe85fd9688c1175a79221f9adb3e01ca2e7dcfef4d4bc287242c7ca3a49,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.5,1.0,0.2740863333333333,1.0,1,{}
panda,4430bfe85fd9688c1175a79221f9adb3e01ca2e7dcfef4d4bc287242c7ca3a49,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.5,1.0,0.28578133333333333,1.0,1,{}
panda,1bf13e5831b3a1e914ce6b76b21e75b3f6f08babbd038582c3143dfa8c8a5c88,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.95,1.0,0.2799726666666667,1.0,1,{}
panda,1bf13e5831b3a1e914ce6b76b21e75b3f6f08babbd038582c3143dfa8c8a5c88,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.95,1.0,0.2799716666666667,1.0,1,{}
panda,1bf13e5831b3a1e914ce6b76b21e75b3f6f08babbd038582c3143dfa8c8a5c88,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.95,1.0,0.2830583333333333,1.0,1,{}
panda,1bf13e5831b3a1e914ce6b76b21e75b3f6f08babbd038582c3143dfa8c8a5c88,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.95,1.0,0.27415233333333333,1.0,1,{}
panda,1bf13e5831b3a1e914ce6b76b21e75b3f6f08babbd038582c3143dfa8c8a5c88,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,regular,0.95,1.0,0.269911,1.0,1,{}
panda,3859a71d066af8ecf7fe14cf9632060cdcf3ce558871e4b1d3d45941f3d373ff,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.0,1.0,0.2784026666666667,1.0,1,{}
panda,3859a71d066af8ecf7fe14cf9632060cdcf3ce558871e4b1d3d45941f3d373ff,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.0,1.0,0.274191,1.0,1,{}
panda,3859a71d066af8ecf7fe14cf9632060cdcf3ce558871e4b1d3d45941f3d373ff,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.0,1.0,0.27233666666666667,1.0,1,{}
panda,3859a71d066af8ecf7fe14cf9632060cdcf3ce558871e4b1d3d45941f3d373ff,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.0,1.0,0.27585533333333334,1.0,1,{}
panda,3859a71d066af8ecf7fe14cf9632060cdcf3ce558871e4b1d3d45941f3d373ff,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.0,1.0,0.2754876666666667,1.0,1,{}
panda,8a77e44cba03bc287c40562ebacc6bd22925dd215b4666fcda80efc0177a9824,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.5,1.0,0.297745,1.0,1,{}
panda,8a77e44cba03bc287c40562ebacc6bd22925dd215b4666fcda80efc0177a9824,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.5,1.0,0.303705,1.0,1,{}
panda,8a77e44cba03bc287c40562ebacc6bd22925dd215b4666fcda80efc0177a9824,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.5,1.0,0.292247,1.0,1,{}
panda,8a77e44cba03bc287c40562ebacc6bd22925dd215b4666fcda80efc0177a9824,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.5,1.0,0.2992863333333333,1.0,1,{}
panda,8a77e44cba03bc287c40562ebacc6bd22925dd215b4666fcda80efc0177a9824,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.5,1.0,0.2847236666666667,1.0,1,{}
panda,cb64e7fd4a52013198d12e75ff3e2c3815ef085df35ed800dba6a8f40dd7e5c4,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.95,1.0,0.3092316666666667,1.0,1,{}
panda,cb64e7fd4a52013198d12e75ff3e2c3815ef085df35ed800dba6a8f40dd7e5c4,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.95,1.0,0.298442,1.0,1,{}
panda,cb64e7fd4a52013198d12e75ff3e2c3815ef085df35ed800dba6a8f40dd7e5c4,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.95,1.0,0.312307,1.0,1,{}
panda,cb64e7fd4a52013198d12e75ff3e2c3815ef085df35ed800dba6a8f40dd7e5c4,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.95,1.0,0.31076733333333334,1.0,1,{}
panda,cb64e7fd4a52013198d12e75ff3e2c3815ef085df35ed800dba6a8f40dd7e5c4,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,high_utilization,0.95,1.0,0.29702233333333333,1.0,1,{}
panda,475ba503c68e4f1f3c6690e2929f0739e7604133a345a890a0d95c194525c531,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.0,1.0,0.534391,2.0,1,"{""relative_progress"":3}"
panda,475ba503c68e4f1f3c6690e2929f0739e7604133a345a890a0d95c194525c531,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.0,1.0,0.494653,2.0,1,"{""fixed_budget"":3}"
panda,475ba503c68e4f1f3c6690e2929f0739e7604133a345a890a0d95c194525c531,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.0,1.0,0.7508746666666666,3.0,2,"{""fixed_budget"":3}"
panda,475ba503c68e4f1f3c6690e2929f0739e7604133a345a890a0d95c194525c531,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.0,1.0,2.217106,12.0,11,"{""tight_gap"":3}"
panda,475ba503c68e4f1f3c6690e2929f0739e7604133a345a890a0d95c194525c531,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.0,1.0,0.777677,3.0,2,"{""conic_solved"":3}"
panda,5eef6074b99686f98b2915aadb7647acb4ae9ae6c7fa460fd436235a8a06c256,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.5,1.0,0.488587,2.0,1,"{""relative_progress"":3}"
panda,5eef6074b99686f98b2915aadb7647acb4ae9ae6c7fa460fd436235a8a06c256,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.5,1.0,0.47670233333333334,2.0,1,"{""fixed_budget"":3}"
panda,5eef6074b99686f98b2915aadb7647acb4ae9ae6c7fa460fd436235a8a06c256,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.5,1.0,0.602633,3.0,2,"{""fixed_budget"":3}"
panda,5eef6074b99686f98b2915aadb7647acb4ae9ae6c7fa460fd436235a8a06c256,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.5,1.0,2.6542323333333333,17.0,16,"{""cap"":3}"
panda,5eef6074b99686f98b2915aadb7647acb4ae9ae6c7fa460fd436235a8a06c256,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.5,1.0,0.7336696666666667,3.0,2,"{""conic_solved"":3}"
panda,84063b99f682e4eda53827bef60b6a9ab15dccc9cf33f24e087a2f3a007df298,relative,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.95,1.0,0.4885623333333333,2.0,1,"{""relative_progress"":3}"
panda,84063b99f682e4eda53827bef60b6a9ab15dccc9cf33f24e087a2f3a007df298,fixed_qp1,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.95,1.0,0.449629,2.0,1,"{""fixed_budget"":3}"
panda,84063b99f682e4eda53827bef60b6a9ab15dccc9cf33f24e087a2f3a007df298,fixed_qp2,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.95,1.0,0.5983656666666666,3.0,2,"{""fixed_budget"":3}"
panda,84063b99f682e4eda53827bef60b6a9ab15dccc9cf33f24e087a2f3a007df298,tight,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.95,1.0,2.6422006666666666,17.0,16,"{""cap"":3}"
panda,84063b99f682e4eda53827bef60b6a9ab15dccc9cf33f24e087a2f3a007df298,clarabel,094fc0d6c8b70d9e974f46aaea6df50ecf83e356e3c67d97d78a6b004e81356c,multijoint_boundary,0.95,1.0,0.7089116666666666,3.0,2,"{""conic_solved"":3}"
panda,373c369de4137639edfb5567f08df26786f3aed87161048ef17ec4f97aec06ed,relative,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.0,1.0,0.2780726666666667,1.0,1,{}
panda,373c369de4137639edfb5567f08df26786f3aed87161048ef17ec4f97aec06ed,fixed_qp1,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.0,1.0,0.2933496666666667,1.0,1,{}
panda,373c369de4137639edfb5567f08df26786f3aed87161048ef17ec4f97aec06ed,fixed_qp2,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.0,1.0,0.27954033333333334,1.0,1,{}
panda,373c369de4137639edfb5567f08df26786f3aed87161048ef17ec4f97aec06ed,tight,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.0,1.0,0.3227676666666667,1.0,1,{}
panda,373c369de4137639edfb5567f08df26786f3aed87161048ef17ec4f97aec06ed,clarabel,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.0,1.0,0.2712316666666667,1.0,1,{}
panda,8f1c57b947169b3a4117ddd92540eee3d4e81feff2e331e42e84c664191ebaf2,relative,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.5,1.0,0.2805566666666667,1.0,1,{}
panda,8f1c57b947169b3a4117ddd92540eee3d4e81feff2e331e42e84c664191ebaf2,fixed_qp1,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.5,1.0,0.27343233333333333,1.0,1,{}
panda,8f1c57b947169b3a4117ddd92540eee3d4e81feff2e331e42e84c664191ebaf2,fixed_qp2,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.5,1.0,0.282999,1.0,1,{}
panda,8f1c57b947169b3a4117ddd92540eee3d4e81feff2e331e42e84c664191ebaf2,tight,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.5,1.0,0.2771413333333333,1.0,1,{}
panda,8f1c57b947169b3a4117ddd92540eee3d4e81feff2e331e42e84c664191ebaf2,clarabel,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.5,1.0,0.2798776666666667,1.0,1,{}
panda,c069d34d05c951c4d1efbeeb58d2a4d2bb3b7da53891868ed876d16a6ad16e1f,relative,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.95,1.0,0.26913966666666667,1.0,1,{}
panda,c069d34d05c951c4d1efbeeb58d2a4d2bb3b7da53891868ed876d16a6ad16e1f,fixed_qp1,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.95,1.0,0.2809156666666667,1.0,1,{}
panda,c069d34d05c951c4d1efbeeb58d2a4d2bb3b7da53891868ed876d16a6ad16e1f,fixed_qp2,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.95,1.0,0.2789443333333333,1.0,1,{}
panda,c069d34d05c951c4d1efbeeb58d2a4d2bb3b7da53891868ed876d16a6ad16e1f,tight,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.95,1.0,0.286597,1.0,1,{}
panda,c069d34d05c951c4d1efbeeb58d2a4d2bb3b7da53891868ed876d16a6ad16e1f,clarabel,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,regular,0.95,1.0,0.27718566666666666,1.0,1,{}
panda,f91a3cc488df436fb816597dfe0d16f8d32efde55e4137bd8d2f128c364eeca6,relative,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.0,1.0,0.4205463333333333,1.0,1,{}
panda,f91a3cc488df436fb816597dfe0d16f8d32efde55e4137bd8d2f128c364eeca6,fixed_qp1,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.0,1.0,0.425327,1.0,1,{}
panda,f91a3cc488df436fb816597dfe0d16f8d32efde55e4137bd8d2f128c364eeca6,fixed_qp2,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.0,1.0,0.4237126666666667,1.0,1,{}
panda,f91a3cc488df436fb816597dfe0d16f8d32efde55e4137bd8d2f128c364eeca6,tight,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.0,1.0,0.4187933333333333,1.0,1,{}
panda,f91a3cc488df436fb816597dfe0d16f8d32efde55e4137bd8d2f128c364eeca6,clarabel,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.0,1.0,0.4046373333333333,1.0,1,{}
panda,6c3355ac72de1d04e0017f2cdd40a6dcc1476de64ee15fbe9f52c12a75b5fa96,relative,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.5,1.0,0.5477426666666666,2.0,1,"{""relative_progress"":3}"
panda,6c3355ac72de1d04e0017f2cdd40a6dcc1476de64ee15fbe9f52c12a75b5fa96,fixed_qp1,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.5,1.0,0.5235053333333333,2.0,1,"{""fixed_budget"":3}"
panda,6c3355ac72de1d04e0017f2cdd40a6dcc1476de64ee15fbe9f52c12a75b5fa96,fixed_qp2,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.5,1.0,0.7198103333333333,3.0,2,"{""fixed_budget"":3}"
panda,6c3355ac72de1d04e0017f2cdd40a6dcc1476de64ee15fbe9f52c12a75b5fa96,tight,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.5,1.0,1.959071,10.0,9,"{""tight_gap"":3}"
panda,6c3355ac72de1d04e0017f2cdd40a6dcc1476de64ee15fbe9f52c12a75b5fa96,clarabel,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.5,1.0,0.8160956666666667,3.0,2,"{""conic_solved"":3}"
panda,93f6c660c7422d5fb0630496eccb25328b49a58bd2cf43da4d2cbe6a470e4ac5,relative,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.95,1.0,0.5695183333333333,2.0,1,"{""relative_progress"":3}"
panda,93f6c660c7422d5fb0630496eccb25328b49a58bd2cf43da4d2cbe6a470e4ac5,fixed_qp1,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.95,1.0,0.5349786666666666,2.0,1,"{""fixed_budget"":3}"
panda,93f6c660c7422d5fb0630496eccb25328b49a58bd2cf43da4d2cbe6a470e4ac5,fixed_qp2,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.95,1.0,0.7160873333333334,3.0,2,"{""fixed_budget"":3}"
panda,93f6c660c7422d5fb0630496eccb25328b49a58bd2cf43da4d2cbe6a470e4ac5,tight,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.95,1.0,1.8312123333333332,9.0,8,"{""tight_gap"":3}"
panda,93f6c660c7422d5fb0630496eccb25328b49a58bd2cf43da4d2cbe6a470e4ac5,clarabel,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,high_utilization,0.95,1.0,0.807767,3.0,2,"{""conic_solved"":3}"
