robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts
ur5e,regular/alpha=0.0,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2639245,0.2930639,0.33442255999999976,0.2683433722222222,64.40240933333332,0,0.0004944296052348739,0.0009871421527741164,0.0008899696810888352,0.008719286251032748,0.49442960523487395,0.0125,0.000505570394765125,0.007836676578911156,0.9999999999990026,1.0041666666666667,2.0,0.9916666666666667,0.004166666666666667,0.0,0.004166666666666667,1.0,1.0,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.0,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.292651,0.31913084999999997,0.34227117999999995,0.29588618055555554,71.01268333333333,0,0.0004944296052348739,0.0009871421527741164,0.0008899696810888352,0.008719286251032748,0.49442960523487395,0.0125,0.000505570394765125,0.007836676578911156,0.9999999999990026,2.0,4.0,,,,,,,"{""task_candidate"":720}",{}
ur5e,regular/alpha=0.0,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.26372399999999996,0.29267865,0.3219615099999995,0.26996178472222226,64.79082833333334,0,0.0004944296052348739,0.0009871421527741164,0.0008899696810888352,0.008719286251032748,0.49442960523487395,0.0125,0.000505570394765125,0.007836676578911156,0.9999999999990026,1.0041666666666667,2.0125,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0125,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.0,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.266488,0.29353375,0.3357431699999998,0.2713017347222222,65.11241633333333,0,0.0004944296052348739,0.0009871421527741164,0.0008899696810888352,0.008719286251032748,0.49442960523487395,0.0125,0.000505570394765125,0.007836676578911156,0.9999999999990026,1.0041666666666667,2.004166666666667,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0041666666666667,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.0,range_loss_matched,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.4138005,2.8299331999999997,3.9812546799999993,1.510054491666667,362.41307800000004,0,0.0009568949930673884,0.0009948379589090148,0.00846236987703597,0.008719286251032748,0.9774039320019312,0.2916666666666667,4.310500693261148e-05,0.0002642763829640293,0.6909663956003863,6.666666666666667,18.666666666666668,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
ur5e,regular/alpha=0.0,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.4512745,2.04958635,2.2007493099999986,1.4599647194444445,350.3915326666667,0,0.000999999986000412,0.0009999999974116065,0.008726646058207494,0.008726646223674674,0.9999999874314872,1.0,1.3999587914707153e-11,2.0179250640253723e-10,0.6271570246127227,10.333333333333334,16.195833333333333,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
ur5e,regular/alpha=0.0,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2647385,0.29285625,0.31080705999999997,0.26862488194444445,64.46997166666667,0,0.0004944296052348739,0.0009871421527741164,0.0008899696810888352,0.008719286251032748,0.49442960523487395,0.0125,0.000505570394765125,0.007836676578911156,0.9999999999990026,1.0041666666666667,2.0,0.9916666666666667,0.004166666666666667,0.0,0.0,0.0,1.0,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.0,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.26382,0.29157065,0.3352386399999997,0.2686630208333333,64.479125,0,0.0004944296052348739,0.0009871421527741164,0.0008899696810888352,0.008719286251032748,0.49442960523487395,0.0125,0.000505570394765125,0.007836676578911156,0.9999999999990026,1.0041666666666667,2.004166666666667,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0041666666666667,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.5,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2672405,0.29755505,0.3569829899999999,0.27106547222222227,65.05571333333334,0,0.0005730738121940743,0.0009655327566168958,0.002775745001371758,0.006702366746738568,0.5730738121940743,0.004166666666666667,0.0004269261878059256,0.005950901258628241,0.9999999999990026,1.0041666666666667,2.0,0.9916666666666667,0.004166666666666667,0.0,0.004166666666666667,1.0,1.0,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.5,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2958305,0.3253286999999999,0.3915581399999998,0.2992102611111111,71.81046266666667,0,0.0005730738121940743,0.0009655327566168958,0.002775745001371758,0.006702366746738568,0.5730738121940743,0.004166666666666667,0.0004269261878059256,0.005950901258628241,0.9999999999990026,2.0,4.0,,,,,,,"{""task_candidate"":720}",{}
ur5e,regular/alpha=0.5,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2643565,0.2992103,0.33158947999999966,0.27003411805555555,64.80818833333333,0,0.0005730738121940743,0.0009655327566168958,0.002775745001371758,0.006702366746738568,0.5730738121940743,0.004166666666666667,0.0004269261878059256,0.005950901258628241,0.9999999999990026,1.0041666666666667,2.0083333333333333,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0083333333333333,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.5,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.26811949999999996,0.30035855,0.3478604299999987,0.2740156125,65.76374700000001,0,0.0005730738121940743,0.0009655327566168958,0.002775745001371758,0.006702366746738568,0.5730738121940743,0.004166666666666667,0.0004269261878059256,0.005950901258628241,0.9999999999990026,1.0041666666666667,2.004166666666667,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0041666666666667,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.5,range_loss_matched,240,240,3,"[238,238,238]","[238,238,238]",238.0,0.9916666666666667,0.9916666666666667,238,2,1.4179545,2.9879971999999957,4.068320609999999,1.5695963124999999,376.70311499999997,0,0.0009798170044720042,0.0009984712709000683,0.008587218581433647,0.008722985313549562,0.9940452916567334,0.3487394957983193,2.0182995527995876e-05,0.00013942767856635262,0.7194129126290192,6.8125,19.633333333333333,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":714,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":6}","{""position_tolerance+orientation_tolerance"":6}"
ur5e,regular/alpha=0.5,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.4806255,2.0801994500000003,2.23835234,1.4885962555555554,357.2631013333333,0,0.0009999999851599683,0.0009999999975807653,0.008726646046309048,0.00872664624692482,0.9999999876118169,1.0,1.4840031850940628e-11,2.1369095130549522e-10,0.6265181548538277,10.5125,16.616666666666667,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
ur5e,regular/alpha=0.5,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2672105,0.30368124999999996,0.34755363999999994,0.27221774305555557,65.33225833333334,0,0.0005730738121940743,0.0009655327566168958,0.002775745001371758,0.006702366746738568,0.5730738121940743,0.004166666666666667,0.0004269261878059256,0.005950901258628241,0.9999999999990026,1.0041666666666667,2.0,0.9916666666666667,0.004166666666666667,0.0,0.0,0.0,1.0,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.5,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.26637200000000005,0.30231464999999996,0.3464655199999999,0.27194372222222224,65.26649333333334,0,0.0005730738121940743,0.0009655327566168958,0.002775745001371758,0.006702366746738568,0.5730738121940743,0.004166666666666667,0.0004269261878059256,0.005950901258628241,0.9999999999990026,1.0041666666666667,2.004166666666667,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0041666666666667,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.95,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.270719,0.3081396,0.3775436499999998,0.27580354444444444,66.19285066666667,0,0.0006938646782932291,0.0009977637159824958,0.004461388890269724,0.008503107270234903,0.7822471507715814,0.016666666666666666,0.00030613532170677057,0.004265257369730268,0.9999999999990026,1.0083333333333333,2.0083333333333333,0.9916666666666667,0.008333333333333333,0.0,0.008333333333333333,1.0,1.0083333333333333,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.95,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.297201,0.3336259499999999,0.4242074999999997,0.3025094166666667,72.60226,0,0.0006938646782932291,0.0009977637159824958,0.004461388890269724,0.008503107270234903,0.7822471507715814,0.016666666666666666,0.00030613532170677057,0.004265257369730268,0.9999999999990026,2.0083333333333333,4.016666666666667,,,,,,,"{""task_candidate"":720}",{}
ur5e,regular/alpha=0.95,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2694795,0.30362465,0.4821043299999948,0.28212007916666665,67.70881899999999,0,0.0006938646782932291,0.0009977637159824958,0.004461388890269724,0.008503107270234903,0.7822471507715814,0.016666666666666666,0.00030613532170677057,0.004265257369730268,0.9999999999990026,1.0083333333333333,2.058333333333333,0.9916666666666667,0.008333333333333333,0.008333333333333333,0.0,0.0,1.0583333333333333,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.95,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.27132100000000003,0.30771829999999994,0.4056861299999999,0.27897860555555554,66.95486533333333,0,0.0006938646782932291,0.0009977637159824958,0.004461388890269724,0.008503107270234903,0.7822471507715814,0.016666666666666666,0.00030613532170677057,0.004265257369730268,0.9999999999990026,1.0083333333333333,2.0166666666666666,0.9916666666666667,0.008333333333333333,0.008333333333333333,0.0,0.0,1.0166666666666666,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.95,range_loss_matched,240,240,3,"[238,238,238]","[238,238,238]",238.0,0.9916666666666667,0.9916666666666667,238,2,1.5785675000000001,3.0878828999999994,3.7628961399999983,1.681294151388889,403.51059633333335,0,0.0009790863437547127,0.0009980778842587077,0.00863813245963472,0.008723564296448418,0.9948240754706893,0.4327731092436975,2.0913656245287232e-05,8.85138003652799e-05,0.9999999999989999,8.020833333333334,21.304166666666667,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":714,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":6}","{""position_tolerance+orientation_tolerance"":6}"
ur5e,regular/alpha=0.95,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.5204715,2.1110660999999995,2.325253409999999,1.538501527777778,369.2403666666667,0,0.0009999999903407698,0.0009999999990195684,0.008726646138111723,0.00872664624780837,0.9999999935152257,1.0,9.659230219057763e-12,1.2188827698891848e-10,0.6271607697854018,10.975,17.429166666666667,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
ur5e,regular/alpha=0.95,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.270525,0.30808054999999995,0.3617273799999995,0.2752344472222222,66.05626733333332,0,0.0006938646782932291,0.0009977637159824958,0.004461388890269724,0.008503107270234903,0.7822471507715814,0.016666666666666666,0.00030613532170677057,0.004265257369730268,0.9999999999990026,1.0083333333333333,2.0083333333333333,0.9916666666666667,0.008333333333333333,0.0,0.0,0.0,1.0083333333333333,"{""native_task_candidate"":720}",{}
ur5e,regular/alpha=0.95,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.269318,0.3088628,0.35329408999999995,0.27564717083333334,66.155321,0,0.0006938646782932291,0.0009977637159824958,0.004461388890269724,0.008503107270234903,0.7822471507715814,0.016666666666666666,0.00030613532170677057,0.004265257369730268,0.9999999999990026,1.0083333333333333,2.0166666666666666,0.9916666666666667,0.008333333333333333,0.008333333333333333,0.0,0.0,1.0166666666666666,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.0,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.4228305,0.5125932999999999,0.5459375599999998,0.40126934444444445,96.30464266666667,0,0.0008899309103858011,0.0009925146484238197,0.00392704766112461,0.008677912550553406,0.8934208664258855,0.041666666666666664,0.00011006908961419874,0.00479959859887539,0.9999999999990026,1.725,2.725,0.275,0.725,0.0,0.725,1.0,1.725,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.0,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.4104175,0.5040426499999999,0.5360651899999999,0.40262434305555556,96.62984233333333,0,0.0008899309103858011,0.0009925146484238197,0.00392704766112461,0.008677912550553406,0.8934208664258855,0.041666666666666664,0.00011006908961419874,0.00479959859887539,0.9999999999990026,2.725,5.45,,,,,,,"{""task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.0,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.772724,2.2876038999999992,2.4684473299999996,0.9234200430555556,221.62081033333334,0,0.0008899309103858011,0.0009925146484238197,0.00392704766112461,0.008677912550553406,0.8934208664258855,0.041666666666666664,0.00011006908961419874,0.00479959859887539,0.9999999999990026,1.7041666666666666,6.745833333333334,0.275,0.725,0.725,0.0,0.0,5.745833333333334,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.0,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.611969,0.71306905,0.7534872999999997,0.5419889250000001,130.07734200000002,0,0.0008934208664258856,0.0009925146484238197,0.00392704766112461,0.008677912550553406,0.895573666183626,0.04583333333333333,0.00010657913357411435,0.00479959859887539,0.9999999999990026,1.7208333333333334,3.45,0.275,0.725,0.725,0.0,0.0,2.45,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.0,range_loss_matched,240,240,3,"[239,239,239]","[239,239,239]",239.0,0.9958333333333333,0.9958333333333333,239,1,2.682359,4.772059649999999,6.362740709999991,2.7277210513888885,654.6530523333332,0,0.0009716728649972876,0.000999722098893879,0.008541824696969041,0.008724474716826414,0.986159042085653,0.39330543933054396,2.832713500271223e-05,0.0001848215630309586,0.9999999999990026,15.658333333333333,37.791666666666664,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":717,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":3}","{""position_tolerance+orientation_tolerance"":3}"
ur5e,high_utilization/alpha=0.0,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,2.3086349999999998,2.8182986,2.93650977,2.3256361194444444,558.1526686666666,0,0.0009999999836840649,0.0009999999988519726,0.008726646082296386,0.008726646255998937,0.9999999877334441,1.0,1.6315935039666607e-11,1.7770361432356552e-10,0.9999999999990026,17.579166666666666,29.841666666666665,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
ur5e,high_utilization/alpha=0.0,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.3936315,0.488174,0.5234117699999994,0.3816293180555556,91.59103633333335,0,0.0008899309103858011,0.0009925146484238197,0.00392704766112461,0.008677912550553406,0.8934208664258855,0.041666666666666664,0.00011006908961419874,0.00479959859887539,0.9999999999990026,1.725,2.725,0.275,0.725,0.0,0.0,0.0,1.725,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.0,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.528023,0.655546,0.7683893999999992,0.4898776541666666,117.57063699999999,0,0.0008899309103858011,0.0009925146484238197,0.00392704766112461,0.008677912550553406,0.8934208664258855,0.041666666666666664,0.00011006908961419874,0.00479959859887539,0.9999999999990026,1.7208333333333334,3.45,0.275,0.725,0.725,0.0,0.0,2.45,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.5,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.423734,0.5204985,0.5600816099999999,0.4049657736111111,97.19178566666666,0,0.0009056827742259533,0.0009952125812292812,0.004216778560067789,0.007299763647400665,0.9056827742259533,0.05416666666666667,9.431722577404656e-05,0.004509867699932211,0.9999999999990026,1.7333333333333334,2.7333333333333334,0.26666666666666666,0.7333333333333333,0.0,0.7333333333333333,1.0,1.7333333333333334,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.5,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.40952500000000003,0.50614245,0.54018895,0.4044529583333333,97.06871,0,0.0009056827742259533,0.0009952125812292812,0.004216778560067789,0.007299763647400665,0.9056827742259533,0.05416666666666667,9.431722577404656e-05,0.004509867699932211,0.9999999999990026,2.7333333333333334,5.466666666666667,,,,,,,"{""task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.5,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.7732455,2.2768236,2.4441267399999997,0.9398345541666667,225.560293,0,0.0009413102185764872,0.0009952125812292812,0.00422406134417858,0.007299763647400665,0.9413102185764872,0.0625,5.868978142351249e-05,0.004502584915821419,0.9999999999990026,1.7083333333333333,6.833333333333333,0.26666666666666666,0.7333333333333333,0.7291666666666666,0.0,0.0,5.833333333333333,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.5,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.6183675,0.7185870499999999,0.8885787499999998,0.5517167861111111,132.41202866666666,0,0.000909787413435146,0.0009952125812292812,0.00422406134417858,0.007299763647400665,0.909787413435146,0.058333333333333334,9.02125865648526e-05,0.004502584915821419,0.9999999999990026,1.7291666666666667,3.466666666666667,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.0,0.0,2.466666666666667,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.5,range_loss_matched,240,240,3,"[237,237,237]","[237,237,237]",237.0,0.9875,0.9875,237,3,2.6578980000000003,4.9190392999999935,6.056266289999989,2.7179075541666666,652.297813,0,0.0009781342577195203,0.0009992078697950858,0.008617420059409098,0.008705178536681195,0.9921648276821102,0.39662447257383965,2.186574228047974e-05,0.00010922620059090199,0.9999999999990026,15.520833333333334,37.479166666666664,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":711,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":9}","{""position_tolerance+orientation_tolerance"":6,""position_tolerance"":3}"
ur5e,high_utilization/alpha=0.5,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,2.3136444999999997,2.8036371499999997,3.016316279999999,2.3372162208333336,560.9318930000001,0,0.0009999999850531086,0.0009999999980921594,0.008726646106980223,0.008726646256645196,0.9999999888572765,1.0,1.4946891413371995e-11,1.5301977653731091e-10,0.9999999999990026,17.683333333333334,29.958333333333332,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
ur5e,high_utilization/alpha=0.5,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.3957465,0.4893908,0.5476161299999998,0.3856058236111111,92.54539766666666,0,0.0009056827742259533,0.0009952125812292812,0.004216778560067789,0.007299763647400665,0.9056827742259533,0.05416666666666667,9.431722577404656e-05,0.004509867699932211,0.9999999999990026,1.7333333333333334,2.7333333333333334,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,1.7333333333333334,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.5,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.5307379999999999,0.6665748,0.7583889599999999,0.4941186416666666,118.58847399999998,0,0.000909787413435146,0.0009952125812292812,0.00422406134417858,0.007299763647400665,0.909787413435146,0.058333333333333334,9.02125865648526e-05,0.004502584915821419,0.9999999999990026,1.7333333333333334,3.470833333333333,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.0,0.0,2.470833333333333,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.95,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.4242225,0.5178586499999999,0.5996713099999985,0.41354741666666667,99.25138,0,0.0009172410932562859,0.0009996388208158363,0.006579932242804205,0.008350284868249262,0.9172410932562859,0.07083333333333333,8.275890674371387e-05,0.0021467140171957926,0.9999999999990026,1.7583333333333333,2.7916666666666665,0.25,0.75,0.004166666666666667,0.75,0.994535519125683,1.7916666666666667,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.95,gn,240,240,3,"[239,239,239]","[239,239,239]",239.0,0.9958333333333333,0.9958333333333333,239,1,0.41442100000000004,0.5063847,0.5782519099999998,0.42189208472222217,101.25410033333333,0,0.0009138901602210417,0.0009996388208158363,0.0064395943336201964,0.00793850310700434,0.9138901602210416,0.06694560669456066,8.610983977895805e-05,0.0022870519263797923,0.9999999999990026,2.8125,5.8875,,,,,,,"{""task_candidate"":717,""stationary"":3}","{""position_tolerance"":3}"
ur5e,high_utilization/alpha=0.95,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.796322,2.269724,2.4905988299999993,1.0057425833333333,241.37822000000003,0,0.000934358027998074,0.0009996388208158363,0.006588168519594812,0.008601792865934543,0.9354887368016471,0.1,6.564197200192605e-05,0.002138477740405186,0.9999999999990026,1.7041666666666666,7.3375,0.25,0.75,0.7458333333333333,0.0,0.0,6.341666666666667,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.95,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.6198874999999999,0.7348546499999999,0.853412919999999,0.557934975,133.904394,0,0.0009292935725542588,0.0009996388208158363,0.006642352796791701,0.00857143185981126,0.9292935725542587,0.0875,7.070642744574106e-05,0.0020842934632082926,0.9999999999990026,1.7291666666666667,3.4875,0.25,0.75,0.75,0.0,0.0,2.4875,"{""native_task_candidate"":720}",{}
ur5e,high_utilization/alpha=0.95,range_loss_matched,240,240,3,"[235,235,235]","[235,235,235]",235.0,0.9791666666666666,0.9791666666666666,235,5,2.647547,5.7652537,6.988370269999998,2.8327486069444445,679.8596656666667,0,0.0009725950408665405,0.0009994813626533943,0.008626188646438373,0.008711372438943928,0.9932437335736862,0.39148936170212767,2.7404959133459352e-05,0.00010045761356162519,0.9999999999990026,16.316666666666666,39.49583333333333,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":705,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":15}","{""position_tolerance+orientation_tolerance"":9,""orientation_tolerance"":6}"
ur5e,high_utilization/alpha=0.95,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,2.343731,2.86135255,3.0169813599999995,2.3687227222222225,568.4934533333334,0,0.0009999999844677399,0.0009999999978427929,0.008726646114577678,0.008726646239757422,0.9999999910774786,1.0,1.5532260146024907e-11,1.454223223611162e-10,0.9999999999990026,17.895833333333332,30.533333333333335,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
ur5e,high_utilization/alpha=0.95,fixed_qp1,240,240,3,"[239,239,239]","[239,239,239]",239.0,0.9958333333333333,0.9958333333333333,239,1,0.400485,0.49441005,0.5813166099999993,0.4072748638888889,97.74596733333334,0,0.0009138901602210417,0.0009996388208158363,0.0064395943336201964,0.00793850310700434,0.9138901602210416,0.06694560669456066,8.610983977895805e-05,0.0022870519263797923,0.9999999999990026,1.8041666666666667,3.125,0.25,0.75,0.0,0.0,0.0,1.8041666666666667,"{""native_task_candidate"":717,""no_descent"":3}","{""position_tolerance"":3}"
ur5e,high_utilization/alpha=0.95,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.529739,0.6654643499999999,0.7622571799999999,0.5072167402777777,121.73201766666666,0,0.0009287151079302975,0.0009996388208158363,0.0066327920719035415,0.00793850310700434,0.9287151079302974,0.08333333333333333,7.128489206970253e-05,0.0020938541880964577,0.9999999999990026,1.7666666666666666,3.6666666666666665,0.25,0.75,0.75,0.0,0.0,2.55,"{""native_task_candidate"":720}",{}
ur5e,multijoint_boundary/alpha=0.0,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.5010209999999999,0.5766772499999999,0.60954369,0.47373016111111116,113.69523866666668,0,0.0008361137821647859,0.000982878421843687,0.006245569759761671,0.008473255651982247,0.8955802099359003,0.041666666666666664,0.0001638862178352138,0.002481076500238327,0.9999999999990026,1.7958333333333334,2.7958333333333334,0.20833333333333334,0.7916666666666666,0.0,0.7916666666666666,1.0,1.7958333333333334,"{""native_task_candidate"":720}",{}
ur5e,multijoint_boundary/alpha=0.0,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.49289700000000003,0.5643586999999999,0.59739664,0.47234047916666666,113.361715,0,0.0008361137821647859,0.000982878421843687,0.006245569759761671,0.008473255651982247,0.8955802099359003,0.041666666666666664,0.0001638862178352138,0.002481076500238327,0.9999999999990026,2.7958333333333334,5.591666666666667,,,,,,,"{""task_candidate"":720}",{}
ur5e,multijoint_boundary/alpha=0.0,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.1969485,2.3112174499999996,2.658695259999999,1.2161783277777778,291.8827986666667,0,0.0008992003313322975,0.0009973610075970129,0.006397051193196281,0.008473255651982247,0.9266562898834804,0.0625,0.00010079966866770205,0.002329595066803716,0.9999999999990026,1.7416666666666667,7.629166666666666,0.20833333333333334,0.7916666666666666,0.7916666666666666,0.0,0.0,6.629166666666666,"{""native_task_candidate"":720}",{}
ur5e,multijoint_boundary/alpha=0.0,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.7026654999999999,0.7979134999999999,0.83337927,0.6350728597222222,152.41748633333333,0,0.0008964449976225415,0.0009973596261167823,0.006312187619485735,0.008473255651982247,0.9185686709274354,0.058333333333333334,0.0001035550023774584,0.002414458640514262,0.9999999999990026,1.7791666666666666,3.575,0.20833333333333334,0.7916666666666666,0.7916666666666666,0.0,0.0,2.575,"{""native_task_candidate"":720}",{}
ur5e,multijoint_boundary/alpha=0.0,range_loss_matched,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.844818,4.7702313499999995,6.61323103,2.096572084722222,503.1773003333333,0,0.0009434747107013552,0.0009999815383528814,0.008297825707170275,0.008687659663143108,0.9772690980655333,0.15833333333333333,5.65252892986446e-05,0.00042882055282972395,0.9999999999990026,12.9875,27.608333333333334,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
