robot,cohort,group,method,uid,unique_qps,kernel_ns,return_ns,total_ns,all_quality_pass
ur5e,natural,unconstrained,active_numpy,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,122,24556.332786885247,24756.20655737705,69019.73114754098,True
ur5e,natural,unconstrained,active_numpy,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,24071.5728,24268.7008,68331.5632,True
ur5e,natural,unconstrained,clip,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,5909.144,6078.2144,47692.3536,True
ur5e,natural,unconstrained,clip,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,5297.4128,5461.8656,46902.7264,True
ur5e,natural,unconstrained,clip,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,5295.0784,5458.6592,46896.9536,True
ur5e,natural,unconstrained,clip,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,5312.5056,5473.5232,46792.6192,True
ur5e,natural,unconstrained,clip,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,5591.8048,5752.8752,47081.824,True
ur5e,natural,unconstrained,clip,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,5275.2768,5434.5152,46778.4992,True
ur5e,natural,unconstrained,clip,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,122,5212.25737704918,5369.231147540983,46635.34918032787,True
ur5e,natural,unconstrained,clip,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,5228.4784,5387.3584,46803.808,True
ur5e,natural,unconstrained,osqp_cached,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,14155.5536,35210.7136,79894.3168,True
ur5e,natural,unconstrained,osqp_cached,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,13954.4368,34660.8928,79139.6448,True
ur5e,natural,unconstrained,osqp_cached,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,13859.7456,34534.9696,78920.8064,True
ur5e,natural,unconstrained,osqp_cached,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,13789.6,34357.944,78615.0144,True
ur5e,natural,unconstrained,osqp_cached,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,13890.4208,34469.6768,78778.7584,True
ur5e,natural,unconstrained,osqp_cached,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,13960.8112,34698.3008,79073.2032,True
ur5e,natural,unconstrained,osqp_cached,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,122,14075.147540983606,34776.755737704916,79178.86721311475,True
ur5e,natural,unconstrained,osqp_cached,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,13966.6656,34604.5824,78923.936,True
ur5e,natural,unconstrained,qpoases,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,2269.5488,12178.1792,56087.152,True
ur5e,natural,unconstrained,qpoases,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,2131.7744,11237.912,54944.0976,True
ur5e,natural,unconstrained,qpoases,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,2095.496,11852.9872,55595.328,True
ur5e,natural,unconstrained,qpoases,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,2110.8352,11653.1248,55393.272,True
ur5e,natural,unconstrained,qpoases,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,2105.1328,11178.5472,54795.112,True
ur5e,natural,unconstrained,qpoases,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,2158.5984,11847.8496,55829.2496,True
ur5e,natural,unconstrained,qpoases,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,122,2232.806557377049,11528.096721311475,55228.88524590164,True
ur5e,natural,unconstrained,qpoases,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,2166.9248,11277.808,54855.2352,True
ur5e,targeted,all,active_numpy,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,91872.2,92744.2,151396.2,True
ur5e,targeted,all,active_numpy,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,42602.9,43096.7,90398.8,True
ur5e,targeted,all,active_numpy,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,40466.4,40947.4,86531.4,True
ur5e,targeted,all,active_numpy,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,936,23151.5797008547,23363.64230769231,67216.40235042735,True
ur5e,targeted,all,active_numpy,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,6,30868.666666666668,31137.0,75459.6,True
ur5e,targeted,all,active_numpy,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,41090.2,41436.6,86811.7,True
ur5e,targeted,all,active_numpy,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,40503.0,40815.9,86291.0,True
ur5e,targeted,all,active_numpy,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,39374.1,39660.5,84970.8,True
ur5e,targeted,all,active_numpy,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,39321.4,39761.6,85044.6,True
ur5e,targeted,all,active_numpy,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,919,37894.881828073994,38108.40739934712,82077.2258977149,True
ur5e,targeted,all,active_numpy,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,41514.333333333336,41842.066666666666,87807.73333333334,True
ur5e,targeted,all,active_numpy,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,39877.933333333334,40172.11111111111,85733.64444444445,True
ur5e,targeted,all,active_numpy,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,39046.933333333334,39364.86666666667,84602.26666666666,True
ur5e,targeted,all,active_numpy,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,45162.54285714286,45478.6,90581.02857142857,True
ur5e,targeted,all,active_numpy,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,39300.2,39690.13333333333,85205.73333333334,True
ur5e,targeted,all,active_numpy,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,39907.88,40252.44,85644.12,True
ur5e,targeted,all,clip,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,28504.4,29120.2,75557.0,False
ur5e,targeted,all,clip,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,7663.1,8129.0,51197.7,False
ur5e,targeted,all,clip,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,6388.8,6883.8,49154.2,False
ur5e,targeted,all,clip,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,936,5160.147222222222,5333.4820512820515,45905.7905982906,False
ur5e,targeted,all,clip,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,6,5011.9,5245.366666666667,45866.933333333334,False
ur5e,targeted,all,clip,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,6957.3,7248.7,48138.3,False
ur5e,targeted,all,clip,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,5309.0,5605.5,46551.4,False
ur5e,targeted,all,clip,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,5015.4,5257.5,45786.0,False
ur5e,targeted,all,clip,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,4978.7,5372.2,46292.0,False
ur5e,targeted,all,clip,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,919,5222.470511425462,5389.840914036997,45883.03699673558,False
ur5e,targeted,all,clip,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,4944.8,5213.4,45854.333333333336,False
ur5e,targeted,all,clip,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,5502.311111111111,5743.133333333333,46541.6,False
ur5e,targeted,all,clip,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,4978.4,5255.2,45931.73333333333,False
ur5e,targeted,all,clip,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,4929.028571428571,5205.171428571429,45658.42857142857,False
ur5e,targeted,all,clip,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,4949.866666666667,5278.733333333334,45790.933333333334,False
ur5e,targeted,all,clip,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,5224.08,5536.24,50555.36,False
ur5e,targeted,all,osqp_cached,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,52503.2,104756.8,173297.0,True
ur5e,targeted,all,osqp_cached,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,29581.2,59650.0,109356.3,True
ur5e,targeted,all,osqp_cached,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,26085.8,52056.0,99279.4,True
ur5e,targeted,all,osqp_cached,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,936,270697.8698717949,292453.7893162393,338258.9918803419,True
ur5e,targeted,all,osqp_cached,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,6,23899.8,46294.5,91878.66666666667,True
ur5e,targeted,all,osqp_cached,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,21626.2,44084.1,89127.9,True
ur5e,targeted,all,osqp_cached,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,19235.6,41522.6,87042.4,True
ur5e,targeted,all,osqp_cached,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,41841.0,64319.8,109937.7,True
ur5e,targeted,all,osqp_cached,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,26955.3,49215.6,94700.9,True
ur5e,targeted,all,osqp_cached,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,919,991018.816757345,1013578.321218716,1060984.5775843307,True
ur5e,targeted,all,osqp_cached,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,25647.733333333334,53097.6,101495.13333333333,True
ur5e,targeted,all,osqp_cached,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,20434.044444444444,42252.6,87844.6888888889,True
ur5e,targeted,all,osqp_cached,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,24339.0,46118.53333333333,91140.06666666667,True
ur5e,targeted,all,osqp_cached,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,28602.02857142857,50373.114285714284,96439.91428571429,True
ur5e,targeted,all,osqp_cached,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,30237.133333333335,52495.666666666664,97733.13333333333,True
ur5e,targeted,all,osqp_cached,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,23250.28,44924.64,89992.88,True
ur5e,targeted,all,qpoases,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,35538.2,56100.2,132219.4,True
ur5e,targeted,all,qpoases,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,10790.5,22973.1,70735.2,True
ur5e,targeted,all,qpoases,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,14359.4,25334.8,70900.4,True
ur5e,targeted,all,qpoases,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,936,2268.1903846153846,11786.61282051282,55272.280341880345,True
ur5e,targeted,all,qpoases,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,6,6416.0,15682.9,60086.066666666666,True
ur5e,targeted,all,qpoases,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,10063.8,19423.2,63862.1,True
ur5e,targeted,all,qpoases,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,10432.3,19907.4,64454.9,True
ur5e,targeted,all,qpoases,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,6459.9,15781.9,60043.4,True
ur5e,targeted,all,qpoases,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,9440.7,18689.9,62751.5,True
ur5e,targeted,all,qpoases,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,919,2398.6067464635476,11703.34189336235,55288.15865070729,True
ur5e,targeted,all,qpoases,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,9588.133333333333,19172.066666666666,64091.066666666666,True
ur5e,targeted,all,qpoases,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,5284.377777777778,14924.888888888889,58825.311111111114,True
ur5e,targeted,all,qpoases,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,8006.4,17344.533333333333,62004.53333333333,True
ur5e,targeted,all,qpoases,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,6190.4,16300.57142857143,60570.0,True
ur5e,targeted,all,qpoases,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,6949.6,16184.133333333333,60197.46666666667,True
ur5e,targeted,all,qpoases,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,5581.72,14581.44,58365.48,True
ur5e,targeted,internal_set_change,active_numpy,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,91872.2,92744.2,151396.2,True
ur5e,targeted,internal_set_change,active_numpy,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,42602.9,43096.7,90398.8,True
ur5e,targeted,internal_set_change,active_numpy,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,40466.4,40947.4,86531.4,True
ur5e,targeted,internal_set_change,active_numpy,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,64,84068.434375,84287.628125,130125.05625,True
ur5e,targeted,internal_set_change,active_numpy,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,2,48029.4,48371.4,93615.9,True
ur5e,targeted,internal_set_change,active_numpy,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,41090.2,41436.6,86811.7,True
ur5e,targeted,internal_set_change,active_numpy,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,40503.0,40815.9,86291.0,True
ur5e,targeted,internal_set_change,active_numpy,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,39374.1,39660.5,84970.8,True
ur5e,targeted,internal_set_change,active_numpy,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,39321.4,39761.6,85044.6,True
ur5e,targeted,internal_set_change,active_numpy,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,66,78614.89393939394,78837.53636363636,124587.21818181819,True
ur5e,targeted,internal_set_change,active_numpy,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,41514.333333333336,41842.066666666666,87807.73333333334,True
ur5e,targeted,internal_set_change,active_numpy,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,39877.933333333334,40172.11111111111,85733.64444444445,True
ur5e,targeted,internal_set_change,active_numpy,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,39046.933333333334,39364.86666666667,84602.26666666666,True
ur5e,targeted,internal_set_change,active_numpy,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,45162.54285714286,45478.6,90581.02857142857,True
ur5e,targeted,internal_set_change,active_numpy,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,39300.2,39690.13333333333,85205.73333333334,True
ur5e,targeted,internal_set_change,active_numpy,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,39907.88,40252.44,85644.12,True
ur5e,targeted,internal_set_change,clip,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,28504.4,29120.2,75557.0,False
ur5e,targeted,internal_set_change,clip,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,7663.1,8129.0,51197.7,False
ur5e,targeted,internal_set_change,clip,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,6388.8,6883.8,49154.2,False
ur5e,targeted,internal_set_change,clip,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,64,5171.759375,5343.290625,46056.24375,False
ur5e,targeted,internal_set_change,clip,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,2,5007.8,5364.7,45999.3,False
ur5e,targeted,internal_set_change,clip,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,6957.3,7248.7,48138.3,False
ur5e,targeted,internal_set_change,clip,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,5309.0,5605.5,46551.4,False
ur5e,targeted,internal_set_change,clip,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,5015.4,5257.5,45786.0,False
ur5e,targeted,internal_set_change,clip,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,4978.7,5372.2,46292.0,False
ur5e,targeted,internal_set_change,clip,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,66,4938.612121212122,5111.993939393939,45615.84242424242,False
ur5e,targeted,internal_set_change,clip,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,4944.8,5213.4,45854.333333333336,False
ur5e,targeted,internal_set_change,clip,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,5502.311111111111,5743.133333333333,46541.6,False
ur5e,targeted,internal_set_change,clip,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,4978.4,5255.2,45931.73333333333,False
ur5e,targeted,internal_set_change,clip,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,4929.028571428571,5205.171428571429,45658.42857142857,False
ur5e,targeted,internal_set_change,clip,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,4949.866666666667,5278.733333333334,45790.933333333334,False
ur5e,targeted,internal_set_change,clip,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,5224.08,5536.24,50555.36,False
ur5e,targeted,internal_set_change,osqp_cached,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,52503.2,104756.8,173297.0,True
ur5e,targeted,internal_set_change,osqp_cached,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,29581.2,59650.0,109356.3,True
ur5e,targeted,internal_set_change,osqp_cached,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,26085.8,52056.0,99279.4,True
ur5e,targeted,internal_set_change,osqp_cached,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,64,24653.334375,46318.575,91838.659375,True
ur5e,targeted,internal_set_change,osqp_cached,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,2,28267.3,52195.7,97836.2,True
ur5e,targeted,internal_set_change,osqp_cached,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,21626.2,44084.1,89127.9,True
ur5e,targeted,internal_set_change,osqp_cached,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,19235.6,41522.6,87042.4,True
ur5e,targeted,internal_set_change,osqp_cached,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,41841.0,64319.8,109937.7,True
ur5e,targeted,internal_set_change,osqp_cached,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,26955.3,49215.6,94700.9,True
ur5e,targeted,internal_set_change,osqp_cached,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,66,30989.927272727273,52978.64848484848,98830.84848484848,True
ur5e,targeted,internal_set_change,osqp_cached,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,25647.733333333334,53097.6,101495.13333333333,True
ur5e,targeted,internal_set_change,osqp_cached,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,20434.044444444444,42252.6,87844.6888888889,True
ur5e,targeted,internal_set_change,osqp_cached,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,24339.0,46118.53333333333,91140.06666666667,True
ur5e,targeted,internal_set_change,osqp_cached,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,28602.02857142857,50373.114285714284,96439.91428571429,True
ur5e,targeted,internal_set_change,osqp_cached,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,30237.133333333335,52495.666666666664,97733.13333333333,True
ur5e,targeted,internal_set_change,osqp_cached,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,23250.28,44924.64,89992.88,True
ur5e,targeted,internal_set_change,qpoases,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,35538.2,56100.2,132219.4,True
ur5e,targeted,internal_set_change,qpoases,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,10790.5,22973.1,70735.2,True
ur5e,targeted,internal_set_change,qpoases,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,14359.4,25334.8,70900.4,True
ur5e,targeted,internal_set_change,qpoases,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,64,3144.940625,12315.809375,56005.303125,True
ur5e,targeted,internal_set_change,qpoases,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,2,14422.4,24274.3,69989.6,True
ur5e,targeted,internal_set_change,qpoases,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,2,10063.8,19423.2,63862.1,True
ur5e,targeted,internal_set_change,qpoases,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,2,10432.3,19907.4,64454.9,True
ur5e,targeted,internal_set_change,qpoases,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,2,6459.9,15781.9,60043.4,True
ur5e,targeted,internal_set_change,qpoases,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,2,9440.7,18689.9,62751.5,True
ur5e,targeted,internal_set_change,qpoases,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,66,3865.3818181818183,13062.918181818182,57101.79696969697,True
ur5e,targeted,internal_set_change,qpoases,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,3,9588.133333333333,19172.066666666666,64091.066666666666,True
ur5e,targeted,internal_set_change,qpoases,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,9,5284.377777777778,14924.888888888889,58825.311111111114,True
ur5e,targeted,internal_set_change,qpoases,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,3,8006.4,17344.533333333333,62004.53333333333,True
ur5e,targeted,internal_set_change,qpoases,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,7,6190.4,16300.57142857143,60570.0,True
ur5e,targeted,internal_set_change,qpoases,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,3,6949.6,16184.133333333333,60197.46666666667,True
ur5e,targeted,internal_set_change,qpoases,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,5,5581.72,14581.44,58365.48,True
ur5e,targeted,multiple_active,active_numpy,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,815,22478.55607361963,22689.510674846624,66466.01030674846,True
ur5e,targeted,multiple_active,active_numpy,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,904,38017.331415929206,38230.55486725664,82192.24778761061,True
ur5e,targeted,multiple_active,clip,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,815,5157.981840490797,5330.7101840490795,45861.811042944784,False
ur5e,targeted,multiple_active,clip,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,904,5226.455973451328,5393.579424778761,45888.02610619469,False
ur5e,targeted,multiple_active,osqp_cached,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,815,302393.1030674847,324166.48858895706,369994.2142331288,True
ur5e,targeted,multiple_active,osqp_cached,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,904,1001534.346460177,1024107.6174778761,1071544.35420354,True
ur5e,targeted,multiple_active,qpoases,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,815,2251.1703067484664,11796.424785276073,55269.04490797546,True
ur5e,targeted,multiple_active,qpoases,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,904,2385.808628318584,11693.892256637168,55278.636061946905,True
ur5e,targeted,one_active,active_numpy,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,1,91872.2,92744.2,151396.2,True
ur5e,targeted,one_active,active_numpy,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,2,42602.9,43096.7,90398.8,True
ur5e,targeted,one_active,active_numpy,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,1,40466.4,40947.4,86531.4,True
ur5e,targeted,one_active,active_numpy,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,121,27684.755371900825,27904.280991735537,72270.69586776859,True
