robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,edge_fraction,counts,all_frames,all_frame_cumulative_ns,mean_iterations,mean_evaluations,mean_dual_updates,mean_box_qp_updates,mean_verification_calls,mean_backtracking_evaluations
panda,single_gn_k1,single_gn_k1,smooth,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9753333333333334,0.9753333333333334,0.269324,0.2949450999999999,3.958151990000002,1004.5856796666668,50.22928398333334,40.9304295,50.6181154666668,0.00013252603776662145,0.0008871331532220176,0.0002218942313469531,0.004492475512276575,0.9999999999990011,1.4502758474822928,0.029005516949645854,146.3,0,0.0,"{""accepted"":8778,""edge"":0,""late"":0,""status:task_candidate"":8778,""status:no_descent"":69,""status:stationary"":150,""status:iteration_limit"":3}",9000,3013757039,2.252,5.651666666666666,,1.4963333333333333,,
panda,task_balance_k1,task_balance_k1,high_curvature,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.492428,0.51281375,0.7165577100000001,1494.2767243333333,74.71383621666666,74.44626600000001,75.67145361666667,0.0005169131975115554,0.0009919738505028703,0.0005624711956026176,0.001712464310279374,0.9999999999990011,6.883269939695013,0.13766539879390025,150.0,0,0.002,"{""accepted"":9000,""edge"":18,""late"":0,""status:task_feasible_early"":9000}",9000,4482830173,1.004,4.015333333333333,1.0073333333333334,1.0083333333333333,3.008,0.004
panda,task_balance_k1,task_balance_k1,joint_limit_return,20,3,"[20,19,20]",19.666666666666668,0.9833333333333334,"[20,19,20]",0.9833333333333334,0.9998888888888888,0.9998888888888888,0.49278,0.51412355,0.6362539200000001,1505.3383743333334,75.26691871666667,74.48980066666667,76.10803583333335,0.00011708249846557071,0.0009754441432260238,0.00021130677514330607,0.004865781145680155,0.8284073020343243,1.207127951957537,0.024142559039150746,148.81666666666666,0,0.001000111123458162,"{""accepted"":8999,""edge"":9,""late"":1,""status:task_feasible_early"":8978,""status:initial_task_admissible"":21,""status:deadline"":1}",9000,4516015123,1.0,3.9975555555555555,0.9976666666666667,0.9996666666666667,2.9975555555555555,0.0
panda,task_balance_k1,task_balance_k1,near_singular,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9816666666666667,0.9816666666666667,0.492229,0.5185439,20.213373830000002,2513.452691666667,125.67263458333335,71.45947066666666,127.64786690000076,0.0006034042032311294,0.000996166648263766,0.0017142532142469518,0.00866378767461589,0.9999999999990037,5.184633865897881,0.1036926773179576,147.25,0,0.01595925297113752,"{""accepted"":8835,""edge"":141,""late"":162,""status:initial_task_admissible"":855,""status:task_feasible_early"":7980,""status:deadline"":162,""status:no_descent"":3}",9000,7540358075,1.3013333333333332,6.744,1.7183333333333333,2.956111111111111,4.913222222222222,1.7252222222222222
panda,task_balance_k1,task_balance_k1,smooth,20,3,"[18,19,19]",18.666666666666668,0.9333333333333333,"[18,19,19]",0.9333333333333333,0.9755555555555555,0.9755555555555555,0.492407,0.52031765,20.21137972,2636.052668,131.8026334,74.30359266666667,146.83424198333412,0.00013307583235909904,0.0008958862632817445,0.0002223699043055898,0.008267666014730227,0.9999999999990011,1.495803948607418,0.02991607897214836,145.16666666666666,0,0.0003416856492027335,"{""accepted"":8780,""edge"":3,""late"":157,""status:task_feasible_early"":8780,""status:deadline"":157,""status:no_descent"":3,""status:stationary"":60}",9000,7908158004,1.2572222222222222,7.120333333333333,2.4555555555555557,5.8004444444444445,4.642222222222222,1.4094444444444445
panda,trac_task_20ms,TRAC-IK task 20 ms,high_curvature,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.169756,0.21054894999999998,0.3395402200000001,529.2416916666667,26.462084583333336,26.444524,26.732327483333332,0.0004923154513092411,0.0009846902706554602,0.0005714107559814265,0.007990079056529101,0.9999999999999993,6.761189569684142,0.13522379139368282,150.0,0,0.00022222222222222223,"{""accepted"":9000,""edge"":2,""late"":0,""status:native_success"":9000}",9000,1587725075,,,,,,
panda,trac_task_20ms,TRAC-IK task 20 ms,joint_limit_return,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.1696285,0.21949974999999988,0.3708271300000002,536.5853913333333,26.829269566666664,26.434384333333334,28.09702945,0.00011573347670131452,0.0008004915370610564,0.0001780168788306114,0.00783794770493514,0.8223948592254011,1.2376358817065674,0.024752717634131345,150.0,0,0.0,"{""accepted"":9000,""edge"":0,""late"":0,""status:native_success"":9000}",9000,1609756174,,,,,,
panda,trac_task_20ms,TRAC-IK task 20 ms,near_singular,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9776666666666666,0.9776666666666666,0.1690685,0.26197915,20.241541100000003,1958.419675,97.92098375,26.219458833333334,99.16358686666769,0.0003674552574405042,0.0009556718344679938,0.0010482518477613297,0.007591941499033911,0.9999999999999997,3.423154990873293,0.06846309981746587,146.65,0,0.00034094783498124785,"{""accepted"":8799,""edge"":3,""late"":201,""status:native_success"":8799,""status:native_no_solution"":201}",9000,5875259025,,,,,,
panda,trac_task_20ms,TRAC-IK task 20 ms,smooth,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.169427,0.2122444,0.3392657800000002,529.4449906666666,26.472249533333333,26.403156,26.97239396666667,0.00014282450117708358,0.0007736524892976845,0.00021559695072472594,0.006492686553750737,0.9999999999999968,1.222977293324924,0.024459545866498476,150.0,0,0.0,"{""accepted"":9000,""edge"":0,""late"":0,""status:native_success"":9000}",9000,1588334972,,,,,,
panda,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.1695075,0.21337199999999995,0.33803943000000036,529.9821646666667,26.499108233333335,26.419894166666666,26.836921583333336,0.0004915311896319064,0.0009269428486764315,0.000569816845875317,0.0062016536746885694,0.9999999999999993,6.753459346016436,0.1350691869203287,150.0,0,0.00022222222222222223,"{""accepted"":9000,""edge"":2,""late"":0,""status:native_success"":9000}",9000,1589946494,,,,,,
panda,trac_task_5ms,TRAC-IK task 5 ms,joint_limit_return,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.16954,0.22038684999999986,0.3609492200000006,534.948931,26.74744655,26.383036833333335,27.64705571666667,0.00011537342134154519,0.0009730212526377534,0.00017764345075859699,0.007814791456356166,0.8178390660988384,1.0129290171199758,0.020258580342399517,150.0,0,0.00011111111111111112,"{""accepted"":9000,""edge"":1,""late"":0,""status:native_success"":9000}",9000,1604846793,,,,,,
panda,trac_task_5ms,TRAC-IK task 5 ms,near_singular,20,3,"[19,19,19]",19.0,0.95,"[19,18,19]",0.9333333333333333,0.9767777777777779,0.9766666666666666,0.1687635,0.26495929999999995,5.21478644,960.1886743333333,48.00943371666666,26.234223999999998,62.89518223333362,0.00036433649379137453,0.0009581496174266278,0.0010327871241022123,0.0076558904101563675,1.0,3.3871402723077013,0.06774280544615402,146.1,0,0.00045501080650665453,"{""accepted"":8791,""edge"":4,""late"":1,""status:native_success"":8791,""status:native_no_solution"":209}",9000,2880566023,,,,,,
