scene_uid,slot,cluster,robot,family,placement,direction,method,repeat,implementation_ready,planner_feasible,execution_completed,quality_completed,T_init,T_smooth,T_opt,T_retime,T_validate,total_plan_wall_s,predicted_execution_s,physical_run,status,reason,initialization_success,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,initialization_node_process_legal,dense_geometry_feasible,dense_min_clearance_m,smoothing_displacement_rms_rad,planning_cost_scope,simulated_completion_time_s,elapsed_until_stop_s,simulation_wall_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,collision_steps,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,torque_requested_utilization_max,velocity_exceed_duration_s,acceleration_exceed_duration_s,scan_duration_s,transition_duration_s,settling_duration_s,sample_state_dt_s,physical_extrema_dt_s,acceleration_rms_rad_s2,jerk_rms_rad_s3,hole_measurement,standoff_m_p95,standoff_m_max,standoff_m_min,center_error_m_p95,center_error_m_max,center_error_m_min,incidence_rad_p95,incidence_rad_max,incidence_rad_min,line_error_rad_p95,line_error_rad_max,line_error_rad_min,profile_process_violation_duration_s,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,actual_feedback_source,solver_return_status,checkpoint_selected,feasible_checkpoint_count
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B2,0,True,True,True,True,34.219087956000294,,32.04345396500139,0.0299055209979997,1.0047661089993198,67.81570029100112,15.549831778255303,True,planner_feasible,,,,,,,True,0.017125048664357,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",15.74899999999671,15.74899999999671,2.6893193959986093,1.0,1.0,0.0,0.0009490015719067611,0,0.4065470719114935,0.9828853740738526,0.00012222078823209692,0.0,0.22649566129384358,0.0,0.0,12.061,3.489,0.2,0.005,0.001,0.6404057302252639,17.614079988278604,conservative_3d_component_bounding_box_diagonal,0.149976864813491,0.1500057159932103,0.14993901617191446,9.551259142303909e-05,0.00024978244368870865,1.5629805324860718e-16,1.1783865146624674e-05,1.4121238539954181e-05,0.0,2.4047928055024413e-05,4.246731075469141e-05,0.0,0.0,5.6162204128518134e-05,6.0983828085531266e-05,0.0006751657392529028,0.0008090873698368554,0.00024978244368870865,0.0024331976735143487,2411,2411,9.876951684471002e-05,0.01712498105015445,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B2,1,True,True,,,34.219087956000294,,32.34029152400035,0.029676024001673795,1.0139466239998,68.12557099699916,15.549831778255303,False,planner_feasible,,,,,,,True,0.017125048664357,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B2,2,True,True,,,34.219087956000294,,32.17409601499821,0.029605645999254193,1.0139525679987855,67.95624950899946,15.549831778255303,False,planner_feasible,,,,,,,True,0.017125048664357,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B3,0,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B3,1,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B3,2,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,G,0,True,True,True,True,0.20794688299793052,32.60376055499364,,0.03003102899674559,1.0023490809981013,34.16404667700408,15.549831778255303,True,planner_feasible,,True,834,417,0,417,True,0.017125048664357,0.00013995904540642113,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",15.74899999999671,15.74899999999671,2.703969228998176,1.0,1.0,0.0,0.0009490015719067611,0,0.4065470719114935,0.9828853740738526,0.00012222078823209692,0.0,0.22649566129384358,0.0,0.0,12.061,3.489,0.2,0.005,0.001,0.6404057302252639,17.614079988278604,conservative_3d_component_bounding_box_diagonal,0.149976864813491,0.1500057159932103,0.14993901617191446,9.551259142303909e-05,0.00024978244368870865,1.5629805324860718e-16,1.1783865146624674e-05,1.4121238539954181e-05,0.0,2.4047928055024413e-05,4.246731075469141e-05,0.0,0.0,5.6162204128518134e-05,6.0983828085531266e-05,0.0006751657392529028,0.0008090873698368554,0.00024978244368870865,0.0024331976735143487,2411,2411,9.876951684471002e-05,0.01712498105015445,execution.h5 and actual scan timestamps; no new solve or simulation,Maximum_WallTime_Exceeded,10.0,3
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,G,1,True,True,,,0.20941191200108733,32.539942467999936,,0.02971725100360345,1.0099423329957062,34.1085570810028,15.549831778255303,False,planner_feasible,,True,834,417,0,417,True,0.017125048664357,0.00013995904540642113,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maximum_WallTime_Exceeded,10.0,3
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,G,2,True,True,,,0.21019412799796555,32.75501668999641,,0.029964312998345122,1.0091055060038343,34.324427031002415,15.549831778255303,False,planner_feasible,,True,834,417,0,417,True,0.017125048664357,0.00013995904540642113,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maximum_WallTime_Exceeded,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B0,0,True,True,True,True,0.22190081200096756,,,0.029483639002137352,1.015714825996838,1.3260141490027308,16.310658488992996,True,planner_feasible,,True,900,421,0,421,True,0.017124014356202213,0.00012711465274003024,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",16.509999999997195,16.509999999997195,2.7702239669961273,1.0,1.0,0.0,0.0009463603782737126,0,0.28925229352042536,0.9643497440670524,0.00010877092012573364,0.0,0.2239827462665741,0.0,0.0,11.417,4.894,0.2,0.005,0.001,0.6925007306007729,28.373689142331273,conservative_3d_component_bounding_box_diagonal,0.15000629527158107,0.15001014347526123,0.14998827701876494,0.0001273161112040137,0.0002030609566678445,2.5574981479655277e-16,4.205966149393945e-06,8.684974055120267e-06,0.0,5.204791204842537e-05,5.9729330222572984e-05,0.0,0.0,7.6140933714885486e-06,1.1722981235057217e-05,0.00024098410913516333,0.0004976123585390113,0.0002030609566678445,0.003422238534896626,2285,2285,8.347060403402078e-05,0.017124023135008413,execution.h5 and actual scan timestamps; no new solve or simulation,,,
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B0,1,True,True,,,0.22174663100304315,,,0.02973640599520877,1.007554686999356,1.3186083559994586,16.310658488992996,False,planner_feasible,,True,900,421,0,421,True,0.017124014356202213,0.00012711465274003024,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B0,2,True,True,,,0.22168798799975775,,,0.029441378996125422,1.0052534110000124,1.3148917210055515,16.310658488992996,False,planner_feasible,,True,900,421,0,421,True,0.017124014356202213,0.00012711465274003024,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B1,0,True,True,True,True,0.2130107679986395,30.960925478997524,,0.02967192300275201,1.0100535390010918,32.521294354999554,16.309168073356023,True,planner_feasible,,True,842,421,0,421,True,0.01712401322049917,0.00012825392761645928,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",16.508999999997194,16.508999999997194,2.7485793540035957,1.0,1.0,0.0,0.0009447718085704657,0,0.28943572619262703,0.9652635759251338,0.00010614892852042757,0.0,0.2238287355376553,0.0,0.0,11.419,4.891,0.2,0.005,0.001,0.6932560116480422,28.724348826820236,conservative_3d_component_bounding_box_diagonal,0.15000630737276838,0.1500086366029427,0.1499903576206521,0.0001282877418339882,0.0002045353026877441,2.5574981479655277e-16,6.4537684179020774e-06,1.2138767977372325e-05,0.0,5.268013376046211e-05,6.11126378650112e-05,0.0,0.0,7.5314513118041035e-06,9.642379347890584e-06,0.0003697736923006116,0.000695500173591989,0.0002045353026877441,0.0035014962245765277,2285,2285,8.548003746795227e-05,0.01712399450599751,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B1,1,True,True,,,0.21200242299528327,30.98533692699857,,0.029492893001588527,1.0042378369980725,32.5385908390017,16.309168073356023,False,planner_feasible,,True,842,421,0,421,True,0.01712401322049917,0.00012825392761645928,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B1,2,True,True,,,0.21275101500214078,30.94697929299582,,0.029673500001081266,1.0090412749996176,32.52196555199771,16.309168073356023,False,planner_feasible,,True,842,421,0,421,True,0.01712401322049917,0.00012825392761645928,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B2,0,True,True,True,True,32.521294354999554,,31.253549137996743,0.03012165999825811,1.007891096000094,65.31472841599316,16.309168073356023,True,planner_feasible,,,,,,,True,0.01712401322049917,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",16.508999999997194,16.508999999997194,2.7789145179995103,1.0,1.0,0.0,0.0009447718085704657,0,0.28943572619262703,0.9652635759251338,0.00010614892852042757,0.0,0.2238287355376553,0.0,0.0,11.419,4.891,0.2,0.005,0.001,0.6932560116480422,28.724348826820236,conservative_3d_component_bounding_box_diagonal,0.15000630737276838,0.1500086366029427,0.1499903576206521,0.0001282877418339882,0.0002045353026877441,2.5574981479655277e-16,6.4537684179020774e-06,1.2138767977372325e-05,0.0,5.268013376046211e-05,6.11126378650112e-05,0.0,0.0,7.5314513118041035e-06,9.642379347890584e-06,0.0003697736923006116,0.000695500173591989,0.0002045353026877441,0.0035014962245765277,2285,2285,8.548003746795227e-05,0.01712399450599751,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B2,1,True,True,,,32.521294354999554,,31.199253571001464,0.02956857499520993,1.0171703860032721,65.27470421500038,16.309168073356023,False,planner_feasible,,,,,,,True,0.01712401322049917,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B2,2,True,True,,,32.521294354999554,,31.291924636003387,0.02964629200141644,1.0147351249979693,65.36355996399652,16.309168073356023,False,planner_feasible,,,,,,,True,0.01712401322049917,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B3,0,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B3,1,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B3,2,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,G,0,True,True,True,True,0.2109316670030239,31.283204693005246,,0.029854813001293223,1.020925721997628,32.85776555100165,16.309168073356023,True,planner_feasible,,True,842,421,0,421,True,0.01712401322049917,0.00012825392761645928,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",16.508999999997194,16.508999999997194,2.753588622996176,1.0,1.0,0.0,0.0009447718085704657,0,0.28943572619262703,0.9652635759251338,0.00010614892852042757,0.0,0.2238287355376553,0.0,0.0,11.419,4.891,0.2,0.005,0.001,0.6932560116480422,28.724348826820236,conservative_3d_component_bounding_box_diagonal,0.15000630737276838,0.1500086366029427,0.1499903576206521,0.0001282877418339882,0.0002045353026877441,2.5574981479655277e-16,6.4537684179020774e-06,1.2138767977372325e-05,0.0,5.268013376046211e-05,6.11126378650112e-05,0.0,0.0,7.5314513118041035e-06,9.642379347890584e-06,0.0003697736923006116,0.000695500173591989,0.0002045353026877441,0.0035014962245765277,2285,2285,8.548003746795227e-05,0.01712399450599751,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,G,1,True,True,,,0.21157447899895487,31.140871993993642,,0.03009161999943899,1.013516396000341,32.708004995998635,16.309168073356023,False,planner_feasible,,True,842,421,0,421,True,0.01712401322049917,0.00012825392761645928,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,G,2,True,True,,,0.21136322999518597,30.870751937000023,,0.029473565002263058,1.0038693629976478,32.43057726299594,16.309168073356023,False,planner_feasible,,True,842,421,0,421,True,0.01712401322049917,0.00012825392761645928,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B0,0,True,True,True,True,0.21391262100223685,,,0.030379800002265256,1.01184487700084,1.3153037480005878,15.546118300179574,True,planner_feasible,,True,860,417,0,417,True,0.01712314215125613,0.00013362551016537932,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",15.745999999996712,15.745999999996712,2.8257579320052173,0.9999999999999961,0.9999999999999961,0.0,0.0009381004680222986,0,0.31097948539671755,0.9762670543442428,0.00010118897730426735,0.0,0.16697931173656008,0.0,0.0,12.064,3.483,0.2,0.005,0.001,0.5952904819125662,21.51736596085642,conservative_3d_component_bounding_box_diagonal,0.15001665825605215,0.1500208444418271,0.149998546755013,8.579755103363538e-05,0.00016165056991048832,2.4019500181425534e-16,0.0001482355502418404,0.0003043231978369575,0.0,3.690432625713724e-05,5.7477701888597704e-05,0.0,0.0,1.665825605214888e-05,2.0844441827094773e-05,0.008493271402656925,0.017436434843982447,0.00016165056991048832,0.0032932297343277695,2413,2413,6.839292248209671e-05,0.017123156052610226,execution.h5 and actual scan timestamps; no new solve or simulation,,,
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B0,1,True,True,,,0.21373448400117923,,,0.03044910399330547,1.0097086099995067,1.3127785230026348,15.546118300179574,False,planner_feasible,,True,860,417,0,417,True,0.01712314215125613,0.00013362551016537932,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B0,2,True,True,,,0.21393900800467236,,,0.030193423997843638,1.0124025360055384,1.315370525997423,15.546118300179574,False,planner_feasible,,True,860,417,0,417,True,0.01712314215125613,0.00013362551016537932,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B1,0,True,True,True,False,0.20860220300528454,32.451133241003845,,0.03028535799967358,1.0125756429988542,34.0314342940037,14.637103378575876,True,planner_feasible,,True,834,417,0,413,True,0.017123126813501213,0.0031588968954905177,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",14.836999999997216,14.836999999997216,2.7006183129997225,0.9999213248405687,0.9999475458690698,0.002006712734797885,0.0009620075290876774,0,0.320686960023583,1.0009077186428896,8.988054424791114e-05,0.0,0.16368027621510683,0.0,0.0,11.713000000000001,2.9250000000000003,0.2,0.005,0.001,0.5426665585073582,17.589145001913398,conservative_3d_component_bounding_box_diagonal,0.1500199934027617,0.1500228952980911,0.1499972146815286,0.0001464793870010457,0.0002526069505969145,2.4019500181425534e-16,0.007600601969925899,0.012239556874558551,0.0,0.0031562501440707677,0.009207409597670795,0.0,0.0,1.9993402761714354e-05,2.2895298091102356e-05,0.43548241463557347,0.7012749520225378,0.0002526069505969145,0.5275457101947839,2343,2343,6.761632070528822e-05,0.0171231257314813,execution.h5 and actual scan timestamps; no new solve or simulation,Maximum_WallTime_Exceeded,10.0,3
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B1,1,True,True,,,0.2086024419986643,32.5606989240041,,0.030469578996417113,1.0253155079990393,34.154883499999414,14.637103378575876,False,planner_feasible,,True,834,417,0,413,True,0.017123126813501213,0.0031588968954905177,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maximum_WallTime_Exceeded,10.0,3
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B1,2,True,True,,,0.20940783599507995,32.4493434879987,,0.030331370995554607,1.0107864669989794,34.02851319000183,14.637103378575876,False,planner_feasible,,True,834,417,0,413,True,0.017123126813501213,0.0031588968954905177,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maximum_WallTime_Exceeded,10.0,3
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B2,0,True,True,True,False,34.0314342940037,,30.84169077000115,0.030396547001146246,1.0220681900027557,66.44398250400263,14.637103378575876,True,planner_feasible,,,,,,,True,0.017123126813501213,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",14.836999999997216,14.836999999997216,2.685655974004476,0.9999213248405687,0.9999475458690698,0.002006712734797885,0.0009620075290876774,0,0.320686960023583,1.0009077186428896,8.988054424791114e-05,0.0,0.16368027621510683,0.0,0.0,11.713000000000001,2.9250000000000003,0.2,0.005,0.001,0.5426665585073582,17.589145001913398,conservative_3d_component_bounding_box_diagonal,0.1500199934027617,0.1500228952980911,0.1499972146815286,0.0001464793870010457,0.0002526069505969145,2.4019500181425534e-16,0.007600601969925899,0.012239556874558551,0.0,0.0031562501440707677,0.009207409597670795,0.0,0.0,1.9993402761714354e-05,2.2895298091102356e-05,0.43548241463557347,0.7012749520225378,0.0002526069505969145,0.5275457101947839,2343,2343,6.761632070528822e-05,0.0171231257314813,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B2,1,True,True,,,34.0314342940037,,31.03233026700036,0.030499535001581535,1.020911896994221,66.62998138700641,14.637103378575876,False,planner_feasible,,,,,,,True,0.017123126813501213,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B2,2,True,True,,,34.0314342940037,,30.631065894995118,0.03037074099847814,1.005243033003353,66.2127488170081,14.637103378575876,False,planner_feasible,,,,,,,True,0.017123126813501213,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B3,0,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B3,1,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B3,2,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
