slot,method,repeat,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,actual_feedback_source
ur5e_cylinder_p0_u,B1,0,0.0003953164040882834,0.0004561956658508115,0.03083956795361071,0.05628516832200834,0.0006437462438376182,0.013362388483711064,2735,2736,0.0001169732662633871,0.017124435639808394,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p0_u,B2,0,0.0003953164040882834,0.0004561956658508115,0.03083956795361071,0.05628516832200834,0.0006437462438376182,0.013362388483711064,2735,2736,0.0001169732662633871,0.017124435639808394,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p0_u,G,0,0.0003953164040882834,0.0004561956658508115,0.03083956795361071,0.05628516832200834,0.0006437462438376182,0.013362388483711064,2735,2736,0.0001169732662633871,0.017124435639808394,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p0_v,B0,0,3.366411966684718e-05,9.280141582174162e-05,0.01705465270391708,0.02515570148937294,0.00018674888125964242,0.004278427478077727,2403,2404,8.184777900743789e-05,0.017125227458648605,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p0_v,B1,0,4.647212444066627e-05,0.00010590433740539917,0.016983829079332637,0.026461389152192535,0.00020436306702428908,0.0048328858573193825,2408,2409,8.303697061862181e-05,0.017125249396410823,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p0_v,B2,0,4.647212444066627e-05,0.00010590433740539917,0.016983829079332637,0.026461389152192535,0.00020436306702428908,0.0048328858573193825,2408,2409,8.303697061862181e-05,0.017125249396410823,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p0_v,G,0,4.647212444066627e-05,0.00010590433740539917,0.016983829079332637,0.026461389152192535,0.00020436306702428908,0.0048328858573193825,2408,2409,8.303697061862181e-05,0.017125249396410823,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_u,B0,0,0.000455553311336751,0.0006070072958056505,0.03060450166748925,0.047395037363482904,0.0009108735629348275,0.008692426735978163,2753,2754,0.00011900878721166629,0.017125276705923898,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_u,B1,0,0.0004995951315926173,0.0006419084402629061,0.030902388895579,0.053198117409922446,0.0009067785608691319,0.01307906800232231,2750,2751,0.00012074500389586129,0.01712490274255376,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_u,B2,0,0.0004995951315926173,0.0006419084402629061,0.030902388895579,0.053198117409922446,0.0009067785608691319,0.01307906800232231,2750,2751,0.00012074500389586129,0.01712490274255376,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_u,G,0,0.0004995951315926173,0.0006419084402629061,0.030902388895579,0.053198117409922446,0.0009067785608691319,0.01307906800232231,2750,2751,0.00012074500389586129,0.01712490274255376,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_v,B0,0,1.7320203402823586e-05,2.407247024852066e-05,0.016961812924046585,0.02554117150381718,0.00018846665920154037,0.003593252529530212,2367,2367,8.625803568242937e-05,0.017130419831950513,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_v,B1,0,2.8027426483180566e-05,6.264300265124145e-05,0.016752926936725417,0.026367469328367477,0.00022155337968235016,0.0040138702253161,2370,2370,8.715315546586332e-05,0.01713041791990343,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_v,B2,0,2.8027426483180566e-05,6.264300265124145e-05,0.016752926936725417,0.026367469328367477,0.00022155337968235016,0.0040138702253161,2370,2370,8.715315546586332e-05,0.01713041791990343,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p1_v,G,0,2.8027426483180566e-05,6.264300265124145e-05,0.016752926936725417,0.026367469328367477,0.00022155337968235016,0.0040138702253161,2370,2370,8.715315546586332e-05,0.01713041791990343,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_u,B0,0,1.2965408954997149e-05,4.800578496116925e-05,0.0008303324755716006,0.0008832662842845993,0.00015106449401090696,0.002283717790774879,2409,2410,9.132253683546976e-05,0.017124616089327787,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_u,B1,0,5.5813328111462e-05,5.82478015387633e-05,0.000738015843550978,0.0007846351676789932,0.00025280108406547646,0.0023668431840271043,2408,2410,9.999280016785849e-05,0.017124658207843594,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_u,B2,0,5.5813328111462e-05,5.82478015387633e-05,0.000738015843550978,0.0007846351676789932,0.00025280108406547646,0.0023668431840271043,2408,2410,9.999280016785849e-05,0.017124658207843594,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_u,G,0,5.5813328111462e-05,5.82478015387633e-05,0.000738015843550978,0.0007846351676789932,0.00025280108406547646,0.0023668431840271043,2408,2410,9.999280016785849e-05,0.017124658207843594,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_v,B0,0,1.0214983837225632e-05,2.3035242888463925e-05,0.00017790766080805567,0.00042469897117027613,0.00019940501366859045,0.0034593282529837965,2324,2325,8.158043923169044e-05,0.017125051582447155,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_v,B1,0,1.063567139771293e-05,2.1940133706543907e-05,0.0003278057312426445,0.0006174035064537879,0.00020151777732574713,0.0035388893955419186,2324,2325,8.0283034518569e-05,0.017125051410586706,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_v,B2,0,1.063567139771293e-05,2.1940133706543907e-05,0.0003278057312426445,0.0006174035064537879,0.00020151777732574713,0.0035388893955419186,2324,2325,8.0283034518569e-05,0.017125051410586706,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p0_v,G,0,1.063567139771293e-05,2.1940133706543907e-05,0.0003278057312426445,0.0006174035064537879,0.00020151777732574713,0.0035388893955419186,2324,2325,8.0283034518569e-05,0.017125051410586706,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_u,B0,0,1.4321667603896246e-05,2.696117027750633e-05,0.0007669171412577929,0.0008407290780847091,0.00015305996656277983,0.0023516415148074872,2414,2414,9.369901450384521e-05,0.01712492334944647,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_u,B1,0,5.6162204128518134e-05,6.0983828085531266e-05,0.0006751657392529028,0.0008090873698368554,0.00024978244368870865,0.0024331976735143487,2411,2411,9.876951684471002e-05,0.01712498105015445,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_u,B2,0,5.6162204128518134e-05,6.0983828085531266e-05,0.0006751657392529028,0.0008090873698368554,0.00024978244368870865,0.0024331976735143487,2411,2411,9.876951684471002e-05,0.01712498105015445,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_u,G,0,5.6162204128518134e-05,6.0983828085531266e-05,0.0006751657392529028,0.0008090873698368554,0.00024978244368870865,0.0024331976735143487,2411,2411,9.876951684471002e-05,0.01712498105015445,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_v,B0,0,7.6140933714885486e-06,1.1722981235057217e-05,0.00024098410913516333,0.0004976123585390113,0.0002030609566678445,0.003422238534896626,2285,2285,8.347060403402078e-05,0.017124023135008413,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_v,B1,0,7.5314513118041035e-06,9.642379347890584e-06,0.0003697736923006116,0.000695500173591989,0.0002045353026877441,0.0035014962245765277,2285,2285,8.548003746795227e-05,0.01712399450599751,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_v,B2,0,7.5314513118041035e-06,9.642379347890584e-06,0.0003697736923006116,0.000695500173591989,0.0002045353026877441,0.0035014962245765277,2285,2285,8.548003746795227e-05,0.01712399450599751,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_plane_p1_v,G,0,7.5314513118041035e-06,9.642379347890584e-06,0.0003697736923006116,0.000695500173591989,0.0002045353026877441,0.0035014962245765277,2285,2285,8.548003746795227e-05,0.01712399450599751,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p0_u,B0,0,1.665825605214888e-05,2.0844441827094773e-05,0.008493271402656925,0.017436434843982447,0.00016165056991048832,0.0032932297343277695,2413,2413,6.839292248209671e-05,0.017123156052610226,execution.h5 and actual scan timestamps; no new solve or simulation
