site_id,candidate_id,variant,repeat,accepted,failure_kind,position_error,orientation_error,velocity_margin,q
case_06_pre_failure,candidate_00,reused_ordinary,2,False,solver_failure,0.006439479310985134,0.008539272352119334,0.0436,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]"
case_06_pre_failure,candidate_01,reused_ordinary,2,False,solver_failure,0.006489789376432655,0.008579717917913844,0.0436,"[-1.805350237601041, -1.0696412602348229, -1.7010788043866603, -0.38765235969697026, -0.23058349172283488, 2.9565499048826864, 2.1005389458410586]"
case_06_pre_failure,candidate_01,reused_ordinary,0,False,solver_failure,0.006489789376432655,0.008579717917913844,0.0436,"[-1.805350237601041, -1.0696412602348229, -1.7010788043866603, -0.38765235969697026, -0.23058349172283488, 2.9565499048826864, 2.1005389458410586]"
case_06_pre_failure,candidate_02,reused_ordinary,1,True,accepted,7.208066064183479e-07,8.874090364866804e-07,0.02615915924209153,"[-1.7720460648599012, -1.090450312306726, -1.67121881983609, -0.3284699831985278, -0.28468869326931445, 2.9278626862708266, 2.1027713687067426]"
case_06_pre_failure,candidate_01,reused_ordinary,3,False,solver_failure,0.006489789376432655,0.008579717917913844,0.0436,"[-1.805350237601041, -1.0696412602348229, -1.7010788043866603, -0.38765235969697026, -0.23058349172283488, 2.9565499048826864, 2.1005389458410586]"
case_06_pre_failure,candidate_00,reused_ordinary,0,False,solver_failure,0.006439479310985134,0.008539272352119334,0.0436,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]"
case_07_pre_failure,candidate_05,reused_ordinary,2,True,accepted,1.653449699805507e-07,1.0016621718994243e-07,0.029033575624938385,"[-2.247262207427757, 0.8893231316255239, 0.056756957099741774, -0.28278001783409723, 0.7511936941204909, 1.1997024768396238, 1.8268568946290276]"
case_07_pre_failure,candidate_00,reused_ordinary,3,True,accepted,1.0326848144651655e-07,6.201846717971343e-08,0.03198321285180719,"[-2.247302573259051, 0.8893276835955374, 0.05697430013715104, -0.28277769465572705, 0.7510071302632104, 1.1997186567218692, 1.826874813129842]"
case_07_pre_failure,candidate_05,reused_ordinary,3,True,accepted,1.653449699805507e-07,1.0016621718994243e-07,0.029033575624938385,"[-2.247262207427757, 0.8893231316255239, 0.056756957099741774, -0.28278001783409723, 0.7511936941204909, 1.1997024768396238, 1.8268568946290276]"
case_07_pre_failure,candidate_05,reused_ordinary,1,True,accepted,1.653449699805507e-07,1.0016621718994243e-07,0.029033575624938385,"[-2.247262207427757, 0.8893231316255239, 0.056756957099741774, -0.28278001783409723, 0.7511936941204909, 1.1997024768396238, 1.8268568946290276]"
case_07_pre_failure,candidate_06,reused_ordinary,4,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024364891616, 0.8893276737567467, 0.05697356372008331, -0.2827776927006616, 0.7510077631231216, 1.199718598625961, 1.826874755230286]"
case_07_pre_failure,candidate_06,reused_ordinary,2,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024364891616, 0.8893276737567467, 0.05697356372008331, -0.2827776927006616, 0.7510077631231216, 1.199718598625961, 1.826874755230286]"
case_07_pre_failure,candidate_06,reused_ordinary,3,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024364891616, 0.8893276737567467, 0.05697356372008331, -0.2827776927006616, 0.7510077631231216, 1.199718598625961, 1.826874755230286]"
case_07_pre_failure,candidate_00,reused_ordinary,1,True,accepted,1.0326848144651655e-07,6.201846717971343e-08,0.03198321285180719,"[-2.247302573259051, 0.8893276835955374, 0.05697430013715104, -0.28277769465572705, 0.7510071302632104, 1.1997186567218692, 1.826874813129842]"
case_07_pre_failure,candidate_05,reused_ordinary,4,True,accepted,1.653449699805507e-07,1.0016621718994243e-07,0.029033575624938385,"[-2.247262207427757, 0.8893231316255239, 0.056756957099741774, -0.28278001783409723, 0.7511936941204909, 1.1997024768396238, 1.8268568946290276]"
case_07_pre_failure,candidate_06,reused_ordinary,1,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024364891616, 0.8893276737567467, 0.05697356372008331, -0.2827776927006616, 0.7510077631231216, 1.199718598625961, 1.826874755230286]"
case_07_pre_failure,candidate_00,reused_ordinary,2,True,accepted,1.0326848144651655e-07,6.201846717971343e-08,0.03198321285180719,"[-2.247302573259051, 0.8893276835955374, 0.05697430013715104, -0.28277769465572705, 0.7510071302632104, 1.1997186567218692, 1.826874813129842]"
case_07_pre_failure,candidate_05,reused_ordinary,0,True,accepted,1.653449699805507e-07,1.0016621718994243e-07,0.029033575624938385,"[-2.247262207427757, 0.8893231316255239, 0.056756957099741774, -0.28278001783409723, 0.7511936941204909, 1.1997024768396238, 1.8268568946290276]"
case_07_pre_failure,candidate_00,reused_ordinary,4,True,accepted,1.0326848144651655e-07,6.201846717971343e-08,0.03198321285180719,"[-2.247302573259051, 0.8893276835955374, 0.05697430013715104, -0.28277769465572705, 0.7510071302632104, 1.1997186567218692, 1.826874813129842]"
case_07_pre_failure,candidate_00,reused_ordinary,0,True,accepted,1.0326848144651655e-07,6.201846717971343e-08,0.03198321285180719,"[-2.247302573259051, 0.8893276835955374, 0.05697430013715104, -0.28277769465572705, 0.7510071302632104, 1.1997186567218692, 1.826874813129842]"
case_07_pre_failure,candidate_06,reused_ordinary,0,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024364891616, 0.8893276737567467, 0.05697356372008331, -0.2827776927006616, 0.7510077631231216, 1.199718598625961, 1.826874755230286]"
case_08_pre_failure,candidate_00,reused_ordinary,2,True,accepted,1.4328742950987714e-08,1.8673067367515945e-08,0.031772604935913856,"[-1.4797756546369203, -0.5498829086947167, -0.8530601982910565, -0.9340452649945453, -1.454818826055786, 2.119969553447927, -1.1232365156645552]"
case_08_pre_failure,candidate_00,reused_ordinary,4,True,accepted,1.4328742950987714e-08,1.8673067367515945e-08,0.031772604935913856,"[-1.4797756546369203, -0.5498829086947167, -0.8530601982910565, -0.9340452649945453, -1.454818826055786, 2.119969553447927, -1.1232365156645552]"
case_08_pre_failure,candidate_00,reused_ordinary,0,True,accepted,1.4328742950987714e-08,1.8673067367515945e-08,0.031772604935913856,"[-1.4797756546369203, -0.5498829086947167, -0.8530601982910565, -0.9340452649945453, -1.454818826055786, 2.119969553447927, -1.1232365156645552]"
case_08_pre_failure,candidate_04,reused_ordinary,2,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796758604767, -0.5498805519543445, -0.8530623958778161, -0.93404538007418, -1.4548128050370064, 2.1199721916107532, -1.1232367792514553]"
case_08_pre_failure,candidate_00,reused_ordinary,1,True,accepted,1.4328742950987714e-08,1.8673067367515945e-08,0.031772604935913856,"[-1.4797756546369203, -0.5498829086947167, -0.8530601982910565, -0.9340452649945453, -1.454818826055786, 2.119969553447927, -1.1232365156645552]"
case_08_pre_failure,candidate_04,reused_ordinary,0,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796758604767, -0.5498805519543445, -0.8530623958778161, -0.93404538007418, -1.4548128050370064, 2.1199721916107532, -1.1232367792514553]"
case_08_pre_failure,candidate_04,reused_ordinary,3,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796758604767, -0.5498805519543445, -0.8530623958778161, -0.93404538007418, -1.4548128050370064, 2.1199721916107532, -1.1232367792514553]"
case_08_pre_failure,candidate_02,reused_ordinary,4,True,accepted,1.5042748122562382e-08,1.969558449440322e-08,0.03168579880231284,"[-1.4798529330107433, -0.5498376165056423, -0.8531024386128941, -0.934047473263177, -1.4547031021943704, 2.1200202546312505, -1.1232415861745775]"
case_08_pre_failure,candidate_00,reused_ordinary,3,True,accepted,1.4328742950987714e-08,1.8673067367515945e-08,0.031772604935913856,"[-1.4797756546369203, -0.5498829086947167, -0.8530601982910565, -0.9340452649945453, -1.454818826055786, 2.119969553447927, -1.1232365156645552]"
case_08_pre_failure,candidate_04,reused_ordinary,1,True,accepted,1.3207292662541925e-05,3.357526521188723e-06,0.03171153358705728,"[-1.4798875692527855, -0.5499084763828992, -0.8529888914101528, -0.9341578468712652, -1.454821460584574, 2.119986491959633, -1.1231761532011466]"
case_08_pre_failure,candidate_02,reused_ordinary,0,True,accepted,1.5042748122562382e-08,1.969558449440322e-08,0.03168579880231284,"[-1.4798529330107433, -0.5498376165056423, -0.8531024386128941, -0.934047473263177, -1.4547031021943704, 2.1200202546312505, -1.1232415861745775]"
case_08_pre_failure,candidate_02,reused_ordinary,3,True,accepted,1.5042748122562382e-08,1.969558449440322e-08,0.03168579880231284,"[-1.4798529330107433, -0.5498376165056423, -0.8531024386128941, -0.934047473263177, -1.4547031021943704, 2.1200202546312505, -1.1232415861745775]"
case_08_pre_failure,candidate_02,reused_ordinary,1,True,accepted,1.5042748122562382e-08,1.969558449440322e-08,0.03168579880231284,"[-1.4798529330107433, -0.5498376165056423, -0.8531024386128941, -0.934047473263177, -1.4547031021943704, 2.1200202546312505, -1.1232415861745775]"
case_08_pre_failure,candidate_02,reused_ordinary,2,True,accepted,1.5042748122562382e-08,1.969558449440322e-08,0.03168579880231284,"[-1.4798529330107433, -0.5498376165056423, -0.8531024386128941, -0.934047473263177, -1.4547031021943704, 2.1200202546312505, -1.1232415861745775]"
case_08_pre_failure,candidate_04,reused_ordinary,4,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796758604767, -0.5498805519543445, -0.8530623958778161, -0.93404538007418, -1.4548128050370064, 2.1199721916107532, -1.1232367792514553]"
