input_id,robot,method,source_methods,source_trajectories,accepted_fraction,within_20ms_fraction,latency_ms_mean,evaluations_mean,iterations_mean,statuses
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,panda,single_gn_k1,"[""single_gn_k0""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,4.431105666666667,118.0,16.0,"{""no_descent"":3}"
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,panda,task_excess_gn,"[""single_gn_k0""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,20.222380333333334,130.0,23.0,"{""deadline"":3}"
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,panda,task_excess_lbfgsb,"[""single_gn_k0""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,8.322622333333333,47.0,,"{""optimizer_stop"":3}"
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,panda,task_excess_isotropic,"[""single_gn_k0""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,13.616896666666666,89.0,30.0,"{""iteration_limit"":3}"
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,panda,point_loop_control,"[""single_gn_k0""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,5.747085333333333,40.0,10.0,"{""stationary"":3}"
f5bb666660fc518f44cef9187a1158f5e100b99ce44b8bed15a3ce9b6232e076,panda,single_gn_k0,"[""single_gn_k1""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,4.175994,106.0,18.0,"{""stationary"":3}"
f5bb666660fc518f44cef9187a1158f5e100b99ce44b8bed15a3ce9b6232e076,panda,single_gn_k1,"[""single_gn_k1""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,4.080371,104.0,17.0,"{""stationary"":3}"
f5bb666660fc518f44cef9187a1158f5e100b99ce44b8bed15a3ce9b6232e076,panda,task_excess_gn,"[""single_gn_k1""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,1.8302286666666667,10.0,5.0,"{""task_admissible"":3}"
f5bb666660fc518f44cef9187a1158f5e100b99ce44b8bed15a3ce9b6232e076,panda,task_excess_lbfgsb,"[""single_gn_k1""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,3.5309253333333337,19.0,,"{""task_admissible"":3}"
f5bb666660fc518f44cef9187a1158f5e100b99ce44b8bed15a3ce9b6232e076,panda,task_excess_isotropic,"[""single_gn_k1""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,1.2140716666666667,7.0,2.0,"{""task_admissible"":3}"
f5bb666660fc518f44cef9187a1158f5e100b99ce44b8bed15a3ce9b6232e076,panda,point_loop_control,"[""single_gn_k1""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,17.72644366666667,128.0,22.0,"{""stationary"":3}"
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,ur5e,single_gn_k0,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.409061333333333,115.0,19.0,"{""stationary"":3}"
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,ur5e,single_gn_k1,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.387563666666667,117.0,16.0,"{""no_descent"":3}"
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,ur5e,task_excess_gn,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.811492,10.0,5.0,"{""task_admissible"":3}"
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,ur5e,task_excess_lbfgsb,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,2.589449,14.0,,"{""task_admissible"":3}"
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,ur5e,task_excess_isotropic,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.20669,7.0,2.0,"{""task_admissible"":3}"
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,ur5e,point_loop_control,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,15.596058,117.0,24.0,"{""stationary"":3}"
faaa7d32220bcfa3d2c5ac8b69577acf0d5a75387e62bc63f89738709774e972,panda,single_gn_k0,"[""single_gn_clip""]","[""98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699""]",1.0,1.0,0.3079726666666667,4.0,2.0,"{""task_candidate"":3}"
faaa7d32220bcfa3d2c5ac8b69577acf0d5a75387e62bc63f89738709774e972,panda,single_gn_k1,"[""single_gn_clip""]","[""98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699""]",1.0,1.0,0.30133766666666667,4.0,2.0,"{""task_candidate"":3}"
faaa7d32220bcfa3d2c5ac8b69577acf0d5a75387e62bc63f89738709774e972,panda,task_excess_gn,"[""single_gn_clip""]","[""98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699""]",1.0,1.0,0.4737653333333333,2.0,1.0,"{""task_admissible"":3}"
faaa7d32220bcfa3d2c5ac8b69577acf0d5a75387e62bc63f89738709774e972,panda,task_excess_lbfgsb,"[""single_gn_clip""]","[""98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699""]",1.0,1.0,2.1544826666666665,11.0,,"{""task_admissible"":3}"
faaa7d32220bcfa3d2c5ac8b69577acf0d5a75387e62bc63f89738709774e972,panda,task_excess_isotropic,"[""single_gn_clip""]","[""98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699""]",1.0,1.0,0.460751,2.0,1.0,"{""task_admissible"":3}"
faaa7d32220bcfa3d2c5ac8b69577acf0d5a75387e62bc63f89738709774e972,panda,point_loop_control,"[""single_gn_clip""]","[""98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699""]",1.0,1.0,0.476352,2.0,1.0,"{""task_admissible"":3}"
fd7483419acb37b0698d74d96763247c7210ec891dee628d25e00c0b2f5690a2,panda,single_gn_k0,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,7.641528333333333,188.0,30.0,"{""iteration_limit"":3}"
fd7483419acb37b0698d74d96763247c7210ec891dee628d25e00c0b2f5690a2,panda,single_gn_k1,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,7.490570333333333,186.0,30.0,"{""iteration_limit"":3}"
fd7483419acb37b0698d74d96763247c7210ec891dee628d25e00c0b2f5690a2,panda,task_excess_gn,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,4.413237333333333,25.0,11.0,"{""task_admissible"":3}"
fd7483419acb37b0698d74d96763247c7210ec891dee628d25e00c0b2f5690a2,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,5.266333,29.0,,"{""task_admissible"":3}"
fd7483419acb37b0698d74d96763247c7210ec891dee628d25e00c0b2f5690a2,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.216780333333332,138.0,20.0,"{""deadline"":3}"
fd7483419acb37b0698d74d96763247c7210ec891dee628d25e00c0b2f5690a2,panda,point_loop_control,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.196037333333333,142.33333333333334,25.0,"{""deadline"":3}"
fde1ad725563456ef5767c6ec8259b1928f843da4030295adf56e52df9b4e43e,panda,single_gn_k0,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,3.8990256666666667,100.0,15.0,"{""stationary"":3}"
fde1ad725563456ef5767c6ec8259b1928f843da4030295adf56e52df9b4e43e,panda,single_gn_k1,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,3.86336,100.0,15.0,"{""stationary"":3}"
fde1ad725563456ef5767c6ec8259b1928f843da4030295adf56e52df9b4e43e,panda,task_excess_gn,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,19.658081666666668,126.0,21.0,"{""stationary"":3}"
fde1ad725563456ef5767c6ec8259b1928f843da4030295adf56e52df9b4e43e,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,6.599996,37.0,,"{""optimizer_stop"":3}"
fde1ad725563456ef5767c6ec8259b1928f843da4030295adf56e52df9b4e43e,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,17.46121,116.0,30.0,"{""iteration_limit"":3}"
fde1ad725563456ef5767c6ec8259b1928f843da4030295adf56e52df9b4e43e,panda,point_loop_control,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,17.18258733333333,124.0,20.0,"{""stationary"":3}"
